,title,link
15,数字监管异质性与中国制造业全球价值链升级——基于“共轭环流”分工理论的实证研究,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488821&idx=1&sn=5b55e5e330b0ddebddb3c414e3f534d3&chksm=c26fed25f51864336dac29f7ea0dc31b6e7b5b6a7cd1fbfc9fe957d825e042078483a3037f9a#rd
16,《江汉论坛》2022年第9期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488741&idx=1&sn=4b6f8b59e1a11a37dbf11a66d51e0ba3&chksm=c26fecf5f51865e3ced56382239a28900917eca5bfdad6e1a378fd52dac3b8e5c725aa674e50#rd
17,行政检察与行政执法的衔接机制研究,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488586&idx=1&sn=767810680b00cc9cc0114348760ad62f&chksm=c26fec5af518654c7ef267459b55ecca3ad8074eac414be6c60a19a0a0b7b9661f260a9701a9#rd
18,穿越与激活：延安时期中国共产党话语创新的理路、方式与方法,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488574&idx=1&sn=b28c230869bf4f18c89ec3d327a59f01&chksm=c26fec2ef51865384da4210d22bb99ecdd8b81a3e707f29da589a372c28fbf4038a2a807565c#rd
19,儿童、媒介与意识形态：历史变迁中的中国童谣,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488573&idx=1&sn=8f284eaecea38e6546cbc3c6f7a4d4dd&chksm=c26fec2df518653b7f33d8ae09c858eb43fa9844fcad03c946f8c0e92dbf5b7759b631581a57#rd
20,活劳动：从人工智能到脑机接口的迷思,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488572&idx=1&sn=63d74e2cdea5df52b9be8fe0b7d562ac&chksm=c26fec2cf518653a7447afb7b11721502f2b24c11e0deee9d443ce392bdb30db9b8185039755#rd
21,劳动价值理论：马克思的接受与发展——基于马克思19世纪40年代经典文本的考察,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488571&idx=1&sn=7498925428a26edec80d220f34d9218d&chksm=c26fec2bf518653d6be8594c4eb2eef35e4745abc85e10320b27db17e886e9a2b278a9402ba8#rd
22,《江汉论坛》2022年第8期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488570&idx=1&sn=bc4e0416f932b35a680cbdaa7b052a11&chksm=c26fec2af518653c0e1a36e1e056613af37f48e960fa6a7afd38283f2296a87243f19a45b93c#rd
23,“ 责令罚 ”及其适用研究,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488487&idx=1&sn=346a9eba509bdc10eb1044ee1e3824cd&chksm=c26febf7f51862e1f0a7c69a06186a8c9625c167400c15867dad857388ec7aa79d44c720d474#rd
24,报与城的互动：近代汉口报业发展与城市空间形塑,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488486&idx=1&sn=6491fcb59ee03b25eb31d0c2b0877f9b&chksm=c26febf6f51862e0262afd769e16e6b32d3a2f31f294a42d3debf58f610c1dbdf70ee0ba2f1f#rd
25,汉晋北朝送别诗考述——以洛阳诗为中心,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488485&idx=1&sn=80e947edb97f6ea982de5ee889e99001&chksm=c26febf5f51862e3aa853a9532afc00237a82d7549631986bc5ed9b6d16f1d95669760e1b449#rd
26,重新认识知识论的性质,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488484&idx=1&sn=869f81f00f304eaeb05d74147a81c990&chksm=c26febf4f51862e2e216449a0f1518e8ed8cc01387043e0605f19e6974cbc29993610b66e4b6#rd
27,制度环境、区域“攀比”与企业全球价值链参与,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488483&idx=1&sn=b0f90657c500b907bb8c3e623327ff65&chksm=c26febf3f51862e577be009eccf9c31dd43d547842a8d9a9a8ac6b7bb55d31f584b7f70056d4#rd
28,新时代中国共产党维护国家安全的主要成就与基本经验,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488450&idx=1&sn=27d88eac30feb23ec118464433cb97ed&chksm=c26febd2f51862c42175e6b591528d1c627c89be8c041e35cb2539046f3a71e4f3fa84afe174#rd
29,《江汉论坛》2022年第7期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247488449&idx=1&sn=d1763c45d9633a60f51171f6bd084bde&chksm=c26febd1f51862c7a202e06fa22a158c44c9c1395af89ae040d8e1a503e524f094702eb4ac99#rd
30,新解放区农村党支部经常教育工作述论——以湖北省麻城县为中心（1949—1957）,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487846&idx=1&sn=7e12131307d15476e0fd2c3cddd7b172&chksm=c26fe976f5186060264f257c08018d35e4c4cadd4b63dfe79de1b0d5833aef49c9d53d2aeab8#rd
31,原生态的魅力与功能——东北作家群创作的审美特色,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487801&idx=1&sn=f47ff2057333ea7e26ec9a36bb11cd2d&chksm=c26fe929f518603f552bc50ef11e6a767d77f711c1b44e7939af84f1d7e714fece7ce2433756#rd
32,当代美德伦理学的回顾与前瞻,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487769&idx=1&sn=aa89bb31563625a08f3ebae53009cf5e&chksm=c26fe909f518601f27c1bdaad39dcfe3edd60736e54fa0f66c3ca849519e0ea8bfb0fe6a7de9#rd
33,中国多民族国家体制的几个悖论,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487768&idx=1&sn=d70abaeb45f4f2d9547785ec134af47a&chksm=c26fe908f518601e10a2662ae46ea4f0da9311a692ee765a068896b7381e11ee96e41c835d50#rd
34,我国初次分配的原则和结构分析,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487767&idx=1&sn=f8554256def6fc727a85d8831803ac2d&chksm=c26fe907f5186011476fddfca3ee70d7b6b8e01ade625b7254469d3f76032f7695b519feeab1#rd
35,《江汉论坛》2022年第6期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487726&idx=1&sn=197950ed24f17218c6703ed439ead9ad&chksm=c26fe8fef51861e87ebc14f11ad9bb3c519f824a646af0db823c0c50c08b366f0800ad1a549a#rd
36,企业刑事合规整改方式研究,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487591&idx=1&sn=55a3b4e41a77e7500ae4323b55f5c15d&chksm=c26fe877f5186161b653c8935349df2fa83168bbb25a047a3c29527b666a5c7287458576a7e6#rd
37,建安同题西域赋的政治解读——以同题共作《迷迭赋》《玛瑙勒赋》《车渠椀赋》为中心,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487590&idx=1&sn=f4ddcde6bbe285f86ac35d3f2979c155&chksm=c26fe876f51861609f4d490efe2cd4d58dad7a0d534a2067dd5aeb5cc42e450d9ca6c2b60378#rd
38,莫若以明与以明——论“莫若以明”的褒贬与庄子对“明”的解构,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487589&idx=1&sn=f680d8975c3f495bbf328c42c767b263&chksm=c26fe875f51861633e689b036301c509ba2cbbab3ec15fbd75f6252e04df67336e33b9508620#rd
39,非国有股东治理对国企投资效率影响的实证研究,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487497&idx=1&sn=ac11cf31dfc910972c9417d981d4975d&chksm=c26fe819f518610f35a6c79adc01e2b46921fa96bd93f0e526822d81f492593cfbcbf34c53c5#rd
40,百年来中国共产党意识形态建设基本经验新探,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487496&idx=1&sn=90c225c97b4cd1136fb2ce21a2d9a15d&chksm=c26fe818f518610e1e55d8a3d017b05a6c9264b1a5c8b59f8d232786d830309d52fa0b537d86#rd
41,中国共产党成立以来“革命”与“现代化”话语的互动融合,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487439&idx=1&sn=e7936bac9a9956277963619716a88609&chksm=c26ff7dff5187ec97d588fcb0248915ff0122362ec49c881ad5d6bdc07cb842a5981da27c773#rd
42,《江汉论坛》2022年第5期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487359&idx=1&sn=e53b0a495bebdf1386a99b4b81eb7124&chksm=c26ff76ff5187e79827b1bd24140ca7dc3733628030e2c7b94769c8f83ba019d4a16f1458661#rd
43,因案修法的基本路径析论——以《中华人民共和国民法典》为视角,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487320&idx=1&sn=06526257abf3929d367291a2aa3295e1&chksm=c26ff748f5187e5e2848ab8157f770a98e39bb9b83d283026c1af96ba6620affe5dc064bd29b#rd
44,德国专家 H · B · 里尔团队与苏联核计划,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487318&idx=1&sn=1b6da3b1a9a63b9dfb9978f4d12c2058&chksm=c26ff746f5187e502989ea82c0c738767531092768d082e498595ec4c40822df0a922f74f8b6#rd
45,论曲本版画插图的功能,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487317&idx=1&sn=676705ee14ac9d62f8de38573635b049&chksm=c26ff745f5187e53b94e7aa565ca52de57464968c2f6e5cbe07692a9e69d1a5df9bfd59ebed5#rd
46,人工智能与人的未来：一条马克思的路径,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487257&idx=1&sn=5028329a52c3808007ff509ce24bef61&chksm=c26ff709f5187e1fe4f111cb577f30789a43f05ad08c14d012a0d2ba33cf15463417fe7f62da#rd
47,竞争性行政：提升政府效率新构想,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487204&idx=1&sn=4e5ef5830675c1d101c8809dd889d891&chksm=c26ff6f4f5187fe279e654e25f3ad48a9bc309d1863da4ff13a70968cd9c81cb8172ada4eb61#rd
48,对外直接投资、制度环境与全球价值链地位,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487180&idx=1&sn=13b8327d6622d481411a9ee69bd214e9&chksm=c26ff6dcf5187fca74728e13a65f84d58a7d859cb23415b1a873b5cf93897d26ecede9c5ab7e#rd
49,《江汉论坛》2022年第4期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487153&idx=1&sn=e099b0ed9577a76f90b25bc21ea46d46&chksm=c26ff6a1f5187fb71012c6930ec2d408f50c7650c31ce08b377de222df149c2c4fd5abb6778c#rd
50,中国城乡社区协商治理 : 分析框架、运行机理与实践成效——以南昌市西湖区“幸福微实事”为例,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487113&idx=1&sn=55277cf7a1e84adfc76a0909bcc2871e&chksm=c26ff699f5187f8f763a163088981bd05c6a01ab902e451495cc76e6f4302a644dfcadaaab06#rd
51,我国长期护理保险制度的构建,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487112&idx=1&sn=8afcd041edca5a381788c1e805beae6c&chksm=c26ff698f5187f8ea0cf4f582ae3b152799e0fb8197e8c4d845c07f7b2116cbcc7af24731ac0#rd
52,网络空间个人信息保护的通知义务完善与动态匿名化,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487111&idx=1&sn=9f0d67a0441d46371450aa16da8281d0&chksm=c26ff697f5187f81b39be5e5861e2ceaa83c274d23c0f3e60b2e884bcbc3053a3f4ee4fe1f6a#rd
53,20世纪上半叶河西走廊环境话语的塑造与纷议,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487110&idx=1&sn=0b58c2d190ded35e940b513cfd64c0a1&chksm=c26ff696f5187f80a64be615bf89c4265dd29a18ab55659cb9840ed0d1bb434e24dc3931a888#rd
54,文献辨伪的歧路与杜牧《清明》的追踪认证,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487109&idx=1&sn=f5cfc1977ca126226b192a13994f7541&chksm=c26ff695f5187f8309effbcf72ca5e6b65d9678ef4d7db5cc36255968f53743d3c45510affe1#rd
55,文献辨伪的歧路与杜牧《清明》的追踪认证,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487109&idx=1&sn=f5cfc1977ca126226b192a13994f7541&chksm=c26ff695f5187f8309effbcf72ca5e6b65d9678ef4d7db5cc36255968f53743d3c45510affe1#rd
56,马克思的关系自然观对康德自然观的继承与超越,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487108&idx=1&sn=8030b8901ffe378d3129bf83412403e6&chksm=c26ff694f5187f825abda3d6ea160b52d8433bf623b1386bf2546a5d725639d08e995cc163ef#rd
57,数字资本时代人的生存状况：反思和批判,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487107&idx=1&sn=2f6d955388bb5d279b1091d5ec79ed06&chksm=c26ff693f5187f85b82d9843d2bd251d2ffc73c2b93b5c55e4ba298b3b309d8eaa30a68aff68#rd
58,苏格兰启蒙运动与马克思经济学方法论的生成,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487106&idx=1&sn=12b9b0c4dc2fcf1ab3117e9d761c03d8&chksm=c26ff692f5187f842cbb8fd486d0a879a5a2c9de4ae75cc1fd9cb99405add35100b05d5885b8#rd
59,《江汉论坛》2022年第3期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247487081&idx=1&sn=96d0b1c8c5e2589fa2b7b6d20e9c8e74&chksm=c26ff679f5187f6fc23d1322de4bd0d641a3fcec673cd8436144582ec5da5e2328ae4e1bb279#rd
60,《民法典》动产买卖价款抵押权超级优先效力析论,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486835&idx=1&sn=5edb0a0ff1a7dc1ef8369d0fd864818a&chksm=c26ff563f5187c7502875facb9c3c306f38e43308d301c454ac4696eab8c90f224fc7e87e5f0#rd
61,清季改书院为学堂的实际运作与社会影响——以校士馆为中心的考察,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486834&idx=1&sn=10933a643893a0d11dac8106a69dbdfa&chksm=c26ff562f5187c74f0c7ba265cd2da78f8f25cb57b79e514e8d60a6ab126a143aefd4845b17f#rd
62,早期新诗集序跋与新诗的“自然”理论建构,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486833&idx=1&sn=b4ad5a27ee58ae30b63bdd614815efb4&chksm=c26ff561f5187c778a9ee171fef558b4b8406975209625eb6548526d9e02b924eedb9796dae1#rd
63,新中国成立以来中国共产党纪律检查体制的变迁——基于1949—2020年省级纪委书记群体的考察,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486832&idx=1&sn=968f5978915a4f89340f87e5528415d6&chksm=c26ff560f5187c76896695c0eb724ffda772d1a0f78864828abaace1c493b940e370a485df09#rd
64,劳动力成本对中国制造业企业全球价值链地位的影响——基于最低工资制度视角的分析,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486831&idx=1&sn=4b272070934ae952f6cf31b563d00503&chksm=c26ff57ff5187c6975fd5c0b30e7c751a3351efd5b40d591f3960a1010956533959380d985c7#rd
65,人工智能可能性的“双重参照”,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486830&idx=1&sn=7b68ebcf934ff62c04f04fc7de60efc1&chksm=c26ff57ef5187c68893119d4c70936ef8c54add340d8f7f689257a90ec98ce2386c454874061#rd
66,科学理解、知识规范与德性路径,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486829&idx=1&sn=217cb35bd20673bf5c17a7b9c5b76df3&chksm=c26ff57df5187c6b68d723310909e2cdd1d044262a56219d7a0d80a722cb9c3f848cc130239c#rd
67,《江汉论坛》2022年第2期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486602&idx=1&sn=088a91bb86b93de5f1f98053700a7c77&chksm=c26ff49af5187d8c5d9a893c5f9e9f78f5a5a14c72941278b4475e0bee85e6a7334715f2a24a#rd
68,行走在守正创新与求真致用之间——写在《夏振坤文集》出版之际,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486557&idx=1&sn=ff3981c2d0d03b8c4bd7bc947b123d53&chksm=c26ff44df5187d5bf591b226dae76bc25117a635acc71699264054bf4935bc11afe3e2403a30#rd
69,以危险方法危害公共安全罪的行为类型化与司法判断,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486556&idx=1&sn=18281cf2c4bfe2d0388f044087171349&chksm=c26ff44cf5187d5a746ba900e2a10fe1847d0d54da2154af88e6f1b6835f3e649b09d4c7c456#rd
70,论法律的规范实践及其实践理性原则,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486555&idx=1&sn=b7c3f1c1d97a82bb98d33be18cdcfcde&chksm=c26ff44bf5187d5da6628a0cfdb61034c54ee9252fe7ba903ebe91faf20cf4e63680b9c10ea4#rd
71,东晋“门阀政治”说献疑,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486554&idx=1&sn=a0a9dbdee8864ccd4853cf4c66ac859c&chksm=c26ff44af5187d5c30118e8cb8b1e27a7eb7dbdf53217da86544237fa0e170314eaaacfae123#rd
72,文艺批评最高标准与中国“智慧”的艺术和批评经验——以电视连续剧《大江大河》为中心,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486553&idx=1&sn=5a6d4dfc2fbce98ef3bf30e6f247bfe7&chksm=c26ff449f5187d5fe6af571bee44f7140cfd9542f798c7a305cea83102aa9e12f50027d257e4#rd
73,晚清殖民关税制度、被动国际贸易与经济增长,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486552&idx=1&sn=41c20b0f44e90dd8680c86f7edc8a8c3&chksm=c26ff448f5187d5e9d7ba8b2f81f69b5317c41559cbf6febc3db770f8d4bf386b1610dc02650#rd
74,党内法规视角下的基层党组织组织力建设,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486372&idx=1&sn=97d2682bbc865254320e89d2240bf1aa&chksm=c26ff3b4f5187aa2f1ea6734e7fb3502bd1266b727651aa42d2832c291274bfcd547d5f9515b#rd
75,伟大抗疫精神的生成逻辑、价值意蕴与弘扬路径,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486371&idx=1&sn=cc46d41c5bba253398d0af6b22125bf8&chksm=c26ff3b3f5187aa55344a0065afe7f8bba388b003f5e22fed22082c3ab23021309074d7550a3#rd
76,论构建“中国话语的马克思主义哲学”的批判性创新原则,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486315&idx=1&sn=17edd7734414784c1764337e24a6ae05&chksm=c26ff37bf5187a6d44257af1bf07a5d96c96a03362db2b4ece9b32b2294b2112fd048cd2656a#rd
77,《江汉论坛》2022年第1期目录及文章摘要,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486282&idx=1&sn=509c7a391f11a011b95f84657c898d19&chksm=c26ff35af5187a4c2775a9e817c659f655480c34310163a530889d4e208ca1d69a2adf198dca#rd
78,唯物史观何以被遮蔽——基于经济学视阈的考量,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486246&idx=1&sn=3261f1afa53af0a2a7ced278ded7faf8&chksm=c26ff336f5187a20aa8c41316e81bc4b051b4acefa23946df988d16afbcd619379673f96b160#rd
79,经济政策不确定性抑制企业投资行为吗？——基于行业竞争程度和企业市场地位的视角,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486245&idx=1&sn=193008227d626adcbd09c0a90a3b8787&chksm=c26ff335f5187a2304f4b8aa507227b0cfb6983f6cf8df343c18c1f2e5d7ab026c4edf174e6c#rd
80,政府间税收竞争、贸易开放与区域经济增长——基于中国八大城市群面板数据的实证研究,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486244&idx=1&sn=f5ece936788a1ce8ec1a93989f70b888&chksm=c26ff334f5187a224575153443e51dcccfe5b07296939e551e98be392b45c857a6b49a8f4155#rd
81,国际民用航空争端解决机制的改革路径及中国贡献,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486149&idx=1&sn=2c479a30bddc9b79458f5ba3d2184d9c&chksm=c26ff2d5f5187bc305f27b77d192c0d9007cbbbdc95ff4ce5e7f7cfbcaa6beaf14f16e14d962#rd
82,“场所精神”的人文释义——诗意栖居另说,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486126&idx=1&sn=8264d206e30a90ef7e52658bf732ae63&chksm=c26ff2bef5187ba8f30b25928f78cacdced584e2baf715283e4de6aaf5ba5f3c34eda3219ae1#rd
83,明清鄂东沿江县域方志舆图风景秩序及其空间意蕴,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486125&idx=1&sn=33475bef238777425c63adc1a7d6fb07&chksm=c26ff2bdf5187bab56f9e43ff9d5d8b60b0251dfd869e7c0f91ab58b8ac11ad7ed84b289cb41#rd
84,迷失的自我与自我的疗伤——《莎菲女士的日记》再解读兼论新文学作家的身份转变,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486124&idx=1&sn=9e1da79ece3469f3f093ccc16840b398&chksm=c26ff2bcf5187baaecb35d582189c127405f95c532b5b9e37138e5703a41ef533ec5ed5f64fc#rd
85,民族精神的内在觉醒：我们何以需要中国精神,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486121&idx=1&sn=d3d1e6c080f67856e4c376d7dc7826db&chksm=c26ff2b9f5187baf1277530c630e22f69cdf6763d907b20b05dae77d8a6039b9db7699bdf559#rd
86,财政纵向失衡、收支偏好与地方政府公共服务供给,http://mp.weixin.qq.com/s?__biz=MzkzMTE5NzMxMQ==&mid=2247486120&idx=1&sn=6c47d80ab79dca7d4f037e93d877b950&chksm=c26ff2b8f5187bae2f03475aa3a0900feab491110534a65ad1e0b647a09153e1b542fea17909#rd
