,title,link
26,尚杰丨对《论指事：汉字图象的形上之维》一文的审查报告,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652142352&idx=2&sn=9d8f7286c4b50699a3729cba30aeee09&chksm=f2b4eb94c5c362829ea80e0b0d6a1cdef94c7aa9306ab705879d4b48224f14b5067b3ee0c1ea#rd
27,许江  王里 || 新民主主义革命时期中国共产党调查研究的制度化,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141542&idx=1&sn=7a196876cd16cfae93e41051c827d3b9&chksm=f2b4e762c5c36e746c82f6380aeb67dede492a985dca985b96445e4a475eac68709006de1baf#rd
28,21世纪马克思主义研究的多重张力及其进路,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141529&idx=1&sn=6187218dd630bf8c03d38812d615c904&chksm=f2b4e75dc5c36e4bcefa284974013459fc68da13214200e7fb9fabe6059bc82d35a180dd7005#rd
29,爱、承认和主奴辩证法——黑格尔、拉康和列维纳斯的爱的观念,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141528&idx=1&sn=c4bcf539a71914dc5d5944220302a01c&chksm=f2b4e75cc5c36e4a3a8deb7827f107031e12048c6908a39f74976a0eda96b8d250ff0b1d08b6#rd
30,孙亚南  郭熙保｜我国基本经济制度变革的主要特征及启示——与苏东国家比较的视角,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141473&idx=1&sn=4e94e528c529241ff61b36483ba86a7b&chksm=f2b4e725c5c36e332c8bca79949c59aa0f5eb384564c7050502130b789635722f95d50c5b4c4#rd
31,陈阿江｜从熟悉社会到透明世界—监视视角下的社会类型演变,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141472&idx=1&sn=c24328c23e1f3f230be558d8ffa3d709&chksm=f2b4e724c5c36e32f8bf08b334c23b48cae213c9d9f945c6a043500da33a505e5bba4c2a5aac#rd
32,李程骅｜中国特色城市群现代化道路的价值引领与实践进路——以扬子江城市群为样本,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141471&idx=1&sn=049f592bc6069bc81d49b94c5d2a3455&chksm=f2b4e71bc5c36e0d0304ef629f055d32001184df9eb9e36143654675c6cb1278f46f9cefc417#rd
33,孙 远｜论侦查、调查与强制及其合法性审查,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141435&idx=1&sn=d25b0a3ba5641ceb2c526bb2bb1c3f9a&chksm=f2b4e7ffc5c36ee9f37166bd42f295ed7e52596be65379dcefe505f8488744ba1817147e824f#rd
34,贺东航  陈  翎｜城市土地开发体制中的增长机器与转向,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141434&idx=1&sn=e79ae650873643df373ffb7d9a7165ce&chksm=f2b4e7fec5c36ee851bfe11f394b11301928b0ab22556ef2719f623a586aa6aa97ba8f609c78#rd
35,时延安｜数据安全的刑法保护路径及方案,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141433&idx=1&sn=94d479b1ccadef5e70cefe3fa7ee2251&chksm=f2b4e7fdc5c36eeb40ca414795f0d5e69b75b7beaeef51c72d97d39be1492b316ea4db2db027#rd
36,张一博｜“萨尔普遍史”的中国历史建构 与欧洲近代学术转型,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141432&idx=1&sn=3d49d2158e0c3288e1aa0281d2723304&chksm=f2b4e7fcc5c36eea0fefaaf5d492d18898dc980d0e23be6ecc89bb97797b923ce9c3d6c1654f#rd
37,金嵌雯｜海登·怀特“实践的过去”：概念、内涵及观照,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141431&idx=1&sn=c988d8d100f4b19ab29906e7c046bf2f&chksm=f2b4e7f3c5c36ee51dda53c3a3dbdc8d80fcbcd4312d02a268f9c9025a2c9c856af858f0a3b3#rd
38,【新刊速递】《江海学刊》2022年第3期,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141399&idx=1&sn=11450b74a0c58aa81b0b7eb190b40066&chksm=f2b4e7d3c5c36ec5a3d9253297fa0f33760cc8546663a7c04fa7b10766d75bad18b1c8048b1a#rd
39,吴怀东｜“文取指达”说的千古误解及其思想背景,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141390&idx=1&sn=29898a92be995ee0d039770ad01d3fb7&chksm=f2b4e7cac5c36edcb2b7cf2b7c8659ac3248df3d50d437981cb30785ea24b48c8315340ee883#rd
40,周洪波｜证明对象的基本法理与中国问题,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141385&idx=1&sn=6dc06b7d38c660a2667f89e7643578d6&chksm=f2b4e7cdc5c36edbbb6dc24ea33fd7765a423b4379fd95c11be551e51c6f34e89042354afef2#rd
41,丁守海  夏璋煦｜新经济下灵活就业的内涵变迁与规制原则,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141384&idx=1&sn=1bd93635d6cb4fd9868e55ebd61e6707&chksm=f2b4e7ccc5c36eda6a4068544476aabb249f522be82ee1b0061c6f9a810e54168aeb6db88e82#rd
42,程 杰｜“淤荫”何谓——宋楼璹《耕织图·淤荫》  相关诗歌、绘画与农学问题,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141383&idx=1&sn=bf7590d709ec45e40d6d2ed6f0389787&chksm=f2b4e7c3c5c36ed58617892891d3ca35ce3cf2bf52ad3df9fd86d38f8dea6317cfb2a6998e6c#rd
43,于伟 王玉荣 易宪容｜数字加密货币的金融风险： 特征、机制及其防范,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141373&idx=1&sn=8c2c1fad6f6df9841cdeef4efdca9b39&chksm=f2b4e7b9c5c36eaf6f385947a956e7fd94bb15a1b02cd125eac1fda3e94c5f084864060c19f9#rd
44,《江海学刊》2022年第2期目录,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141372&idx=1&sn=66c192618681c63d5b6b10a1a2568050&chksm=f2b4e7b8c5c36eae64ca295255eeb19a5e61923400badac47f596f51eb8c1dcd4df39b811a8d#rd
45,路文成  魏  建  贺新宇｜数据税：理论基础与制度设计,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141276&idx=1&sn=ebe93fd7da8c3384510d2b2ccffc4eb7&chksm=f2b4e658c5c36f4e245b8d504822fdc3fcd4b9298aee700359f29717d03c940d8b6463c1ff80#rd
46,吴 英｜构建具有中国特色的史学理论 学科体系和话语体系的思考,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141264&idx=1&sn=c73061d2714a95dead7cb404357a079b&chksm=f2b4e654c5c36f42bd4f0463b6cfa064c5cd46c6f12e89ce4b139857c100c2feb0ea2f8274b5#rd
47,王怀义｜ 兼美作为方法 ——中国文化兼性智慧视域中的《红楼梦》,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141263&idx=1&sn=239bd6e69af05f0ebfccb3706af71a83&chksm=f2b4e64bc5c36f5de713409fd9145928d72f91df8f7e41486ce91518280bed151e7003ad9e99#rd
48,刘少杰 周骥腾｜不确定条件下新社会阶层的社会地位、身份认同与网络心态,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141244&idx=1&sn=db9cd167e282263a7a65416bfc351525&chksm=f2b4e638c5c36f2e0bf1fe29e9c8f87f3dd0f4b97ea325c747bb2ba169384bd87fd5a51a4fbf#rd
49,董 坤丨职务犯罪案件缺席审判  在监察与司法中的衔接,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141228&idx=1&sn=5d0adee717ed885939cdc2dc406ae504&chksm=f2b4e628c5c36f3e77e4aca953a1a21fe1c6d8a708e59adbd74bae5b53bffdfb0292a7359086#rd
50,许  结丨汉赋建德：文本与传统（下）,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141193&idx=1&sn=d9c8ae49c17bc50907701da7fb81684d&chksm=f2b4e60dc5c36f1b799654f16e372bc53095d445f6712fa634236dda88d0f7f4c3ef44c8e1f2#rd
51,许   结丨汉赋建德：文本与传统（上）,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141190&idx=1&sn=837705a7c061de71497c388e4742d74b&chksm=f2b4e602c5c36f14fab68dab83fcc22dc325397fd888015ad04cc30b1a279e1bef0461e26bfc#rd
52,张梧｜重建人伦日用：当代中国人学研究的重大课题,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141164&idx=1&sn=3ab789b8c82eb22d3a17e4b4d1ab65ec&chksm=f2b4e6e8c5c36ffe96b9201aba2ce76b988441f4b923f3474427f8f93e9bf064b1cd69fb7fe7#rd
53,丰子义丨面向新时代的人学研究,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141152&idx=1&sn=521b514c1946cc342913b9e9174080f3&chksm=f2b4e6e4c5c36ff2f0ccfcc348f725be580232f004baac727bfed4c3cf0d6af37ca7cfef1aca#rd
54,沈湘平｜我身何是？我知何识？我心何属？——中国人学研究需直面当代三问,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141129&idx=1&sn=5f152b1dd42423fa1320a49f9fbc7ca3&chksm=f2b4e6cdc5c36fdb0a1454b3428eb2b1a45f39de06e4896feace3660ffd423da9bd0887cafe3#rd
55,邱耕田｜社会发展安全之维的哲学审视,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652141053&idx=1&sn=f6c7cd2abe2aeb137dd8938a7fbbf801&chksm=f2b4e579c5c36c6f9cfafb612c0f4a2158bb5e82129087960353d4d7b555e41793c57f9e4541#rd
56,公丕祥 | 关于人类社会发展规律的法哲学阐释：习近平法治思想的原创性贡献初论,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140988&idx=1&sn=5fb4cb061afc2ac8c7805e8f596e681e&chksm=f2b4e538c5c36c2e6005a37bc8082122dd32e10dbd74faa90e34ac9a5cfaa0cd689bbce3b467#rd
57,《江海学刊》2022年第1期,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140874&idx=1&sn=1b08033ef65b233292391f5ff678a654&chksm=f2b4e5cec5c36cd8eb042b16b8b95a8d3b793e83d5a47302b19928c2a357f0bd280f7c414952#rd
58,赵汀阳：假如元宇宙成为一个存在论事件,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140841&idx=1&sn=2d7984c7872660cfdb45954cf3f03e25&chksm=f2b4e5adc5c36cbb0d7ca25c56f9675d90bc89da1fea6f3834582d166798433c63b84834c5c9#rd
59,郜占川 ‖ 刑事缺席审判具体适用若干问题研究,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140665&idx=1&sn=1661ff40be36256cf7c26145f9d4b108&chksm=f2b4e4fdc5c36deb7f8ae936aed9dd24ff86c5d96e1f86a66b6bd53e74eef1af320414376378#rd
60,程世勇  刘  旸 ‖ 国际粮食垄断资本与我国粮食安全,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140664&idx=1&sn=761843b5a21683f2f4d96df3b1d89da7&chksm=f2b4e4fcc5c36dea2b60a9495fa0e4b4e1d80530b787d3b14c23fa705bf8297bd4bdc0be120b#rd
61,赵静蓉||文化创伤建构中的媒介记忆策略,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140465&idx=1&sn=2b4db84b3656d4724a0373d8be577d32&chksm=f2b4e335c5c36a2327f517e6adf3990043db8de9a086492d90d666a0d541efb16b65fe13cc20#rd
62,​周剑之||士人宴饮与南宋致语书写方式的生成,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140463&idx=1&sn=51da813487f670aed86533583a116b8f&chksm=f2b4e32bc5c36a3d63496c000f578a44ef8f856324aff0829298304f9dceb830f8adb12d038e#rd
63,王旭伟  姚建宗||环境标准的侵权法效力观释评及其制度重塑,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140400&idx=1&sn=74d7277b97782d2d10f7ee036e71aa60&chksm=f2b4e3f4c5c36ae2c6306fae700071545839ccf45fd081d29363dff0f162f6150dd3eed592ea#rd
64,仇童伟  罗必良||宗族结构、农地重要性与地权不平等——基于权力悖论的分析,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140398&idx=1&sn=5bf4f50d60cd097496740856fc8fca35&chksm=f2b4e3eac5c36afcd3c70cad753eea46395ee07d417f72f36c0dcccc6cc993f63467fbf597f3#rd
65,朱冬亮  王美英||从内生市场化到外生市场化：村级农业转型发展路径演变,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140275&idx=1&sn=0194bba2a881e46f1035c59758005619&chksm=f2b4e277c5c36b61d8498bc36cfbd5b6ff6c6d1dafa6b05841d8eed4c353dac414daac80bfec#rd
66,王向远||东方近现代“共同历史”的中国建构,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140219&idx=1&sn=2325693b3be7b2c01eb7205b0fd05a62&chksm=f2b4e23fc5c36b292c6679f377318afe2333ee0d7876c4cba78b740a0b14389c4401eff53b46#rd
67,程雅君  刘春燕||《黄帝内经素问》甄论：中国哲学视域的中医之道,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140140&idx=1&sn=65da77f4874c72c3d4d2143f9e8a592c&chksm=f2b4e2e8c5c36bfe78dbe3a2928a96497af07a3e2a4f9c08305526be079c08dce4a9362e6932#rd
68,董欣洁||中国马克思主义史学的世界史话语,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140138&idx=1&sn=bc16e813d84bc359d6eee28afcb01cbe&chksm=f2b4e2eec5c36bf82f6604e81eb39036e3521a712d30e033ce924dc4e63a5902760f5eb41d25#rd
69,郑琼洁  王高凤||人工智能驱动制造业价值链攀升：何以可能，何以可为,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140022&idx=1&sn=4a133f386b73dbd3a34feecdf40cb053&chksm=f2b4e172c5c36864fec6cfe3a68bdad3a6a71cd1847b32676645f92b7abf5b980b770e3e5a98#rd
70,刘同舫 ||技术进步中正义困境的生发与消解,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652140021&idx=1&sn=21938e39bec56694e399ade6af3fd3b1&chksm=f2b4e171c5c36867a90195770bb52b02f95013f9e4e82a58ef6df3a255766658bab51fc06bca#rd
71,杨显滨  麻晋源 || 个人信息的民事法律保护与限度,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139922&idx=1&sn=da9a41a9b4897264baa3a1a7f4cc2d32&chksm=f2b4e116c5c368005bebb7c52d6ca1950da09cc0b9bfc4b93124f9fdb59eef9afda8c480e522#rd
72,沈承诚 || 全国百位优秀县委书记个体特征、行动策略与行动绩效研究,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139921&idx=1&sn=69d3e5fc8375ba3617bf59f2755eaae6&chksm=f2b4e115c5c36803deac3fbb372b91f8d0f00e4d323e12cefdb54aa93b2ba3b69f26dca66d43#rd
73,刘  伟 || 刑事合规的溯源、反思与构建,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139920&idx=1&sn=96cb6fc06b9b76c629627c6a71fd91bb&chksm=f2b4e114c5c36802f05b042735b84f04999367ac0cd32674b9ce89e1affda3de589ace5fb6f8#rd
74,郭劲光  万家瑞 || 我国能源消费的网络关联特征及其优化路径——碳达峰与碳中和视角的思考,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139893&idx=1&sn=bbe452d035bd30bd89b268d6ee05611d&chksm=f2b4e1f1c5c368e7028ce6f2a0e5113f660013904783d2c9e34119ce115a44bc44d5ad153d97#rd
75,王文东 || 人类文明新形态：生成逻辑与坐标体系,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139892&idx=1&sn=74959981c2dbca706352d3c01d3b1687&chksm=f2b4e1f0c5c368e6f762c2fe54353df4eb96e533fff47b1df7d15c8c44f8c99d1a1081e3f63d#rd
76,任 平 || 论恩格斯创立与发展马克思主义哲学的伟大贡献及其当代意义,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139888&idx=1&sn=15b08196ee528fd6d300302ef7a55398&chksm=f2b4e1f4c5c368e2c5fef8233b001fb835ee15956d4512c791cb212ecf93403e866c48e8f16e#rd
77,李金铮 || 中共党史回归历史学科的正当性,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139858&idx=1&sn=fb385a3a95ed0db713e317910e9535ac&chksm=f2b4e1d6c5c368c0bdaa184c391c9a314444555b8ebb98ec3c4d4a9394fbf766ded313916104#rd
78,杨  杰 || 儒家孝道困境的三种类型及其解决,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139857&idx=1&sn=0e3acb896a548b215f0630ee2c940b3f&chksm=f2b4e1d5c5c368c33ecb808df590a05ce016892c58dcae2c29f87ed565d797503c64fd69f448#rd
79,谌中和 || 龙凤中国说,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139814&idx=1&sn=4abc1c12a629437840ab076d768ccecc&chksm=f2b4e1a2c5c368b4712e8f269bbf5514e53c227e3c70006c5b7d387ab4845dbc8348d83ac42f#rd
80,胡  潇 || 货币拜物教的审美批判：基于马克思的理论,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139805&idx=1&sn=2363ff4ab0d782b2a6ca7a51eede5843&chksm=f2b4e199c5c3688f92b3049dce09a5c5ffb20e7e44abb104e66c92f382a75bbdb3c3d694e348#rd
81,周春芳  苏  群  张立冬 ‖ 乡村振兴视域下农村留守儿童人力资本质量研究,http://mp.weixin.qq.com/s?__biz=MzI0NTA2NjIxOQ==&mid=2652139709&idx=1&sn=b891665ce7ca203c49b6c5a8eb8d5bcb&chksm=f2b4e039c5c3692f542b7854b21a80c40e9e7179ceb76bbb4d84ae0b69b594280e06c49a9064#rd
