,title,link
18,习近平经济思想的人民情怀,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650187155&idx=1&sn=004deeb3b248d3baa1a02ef92e64a963&chksm=87e437d6b093bec0d0ce67eeeefc5c9fbfaf2c942a9efc6346c34798390c7e5de7cf80d5b12e#rd
19,中国方案为全球发展培育新动能,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650187155&idx=2&sn=179d315acf24ea1e9398930912f502bc&chksm=87e437d6b093bec007d1c79056af1b3b383da09d5de77a8ad9e309934afe4766f2221bae0220#rd
20,中国社会科学院学习贯彻党的二十大精神宣讲团动员培训会召开,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650187102&idx=1&sn=9b9e15c8a2924c18df74027ebd68d3f1&chksm=87e4371bb093be0dfc92f146c9298811d52e1c1e7e224f74312d1151eefb9bbdccfd30e55e55#rd
21,中国社会科学院离退休干部学习贯彻党的二十大精神,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650187102&idx=2&sn=855020b2a755365313a661f32b7cb1b5&chksm=87e4371bb093be0dd12c80648f2aab40e78dd9e1c011d32b8d36c548de34a646e18f21018f49#rd
22,从“两个务必”到“三个务必”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650187072&idx=1&sn=f60a3bd5c29f4f5d1f3729acdb6d2aac&chksm=87e43705b093be13724600d21a8f3e748342f4cbf1cfbb3774911dcd661662188ab1f8d5ed35#rd
23,准确把握中国式现代化的逻辑理路,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650187072&idx=2&sn=d10831ae826849ab74beb4c0f05273c8&chksm=87e43705b093be133049b09492ff8c6ff542e1bc40d3919185a6b49ea41013b3778afcf0b21e#rd
24,【社科要论之二十】新时代十年的伟大变革推动我国迈上全面建设社会主义现代化国家新征程,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650187012&idx=1&sn=9c978c0126d6c5993d97bec77e05299a&chksm=87e43741b093be5777f51229ae26a669cdf0019f584efe24ecd67ca047011b2ff933869e9ad3#rd
25,【社科青年说·二十大精神笔谈⑧】原磊：把发展经济着力点放在实体经济上,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186986&idx=1&sn=13b25b46a3f547d85a97d86a3f4fe845&chksm=87e436afb093bfb97daecfdd37ae05ae65fe05cbf97560708ad1e135b4f08be6b6fc188bcfb2#rd
26,开辟马克思主义中国化时代化新境界,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186942&idx=1&sn=31841b6614d819b2a47c14417a3a18fa&chksm=87e436fbb093bfed8d4fb12bca0af7a29b36c3dcc6fd70dfe88a7263b7ad1245d1485bc7b4f0#rd
27,深刻领悟中国式现代化的理论意蕴,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186942&idx=2&sn=75623bb403c4d53bd47c556ec6f168c1&chksm=87e436fbb093bfeda75c77272936ef990b44b446c14c2a6a02239d498ce292601cef6d7edaf6#rd
28,【社科要论之十九】双循环格局为高质量发展注入新动力,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186916&idx=1&sn=808e98e4369f74bd7d2608f75075d2c4&chksm=87e436e1b093bff76ac61e4a8ab6f0c5e234522127c241c2c9042e52879be1fabff58507f51a#rd
29,【社科青年说·二十大精神笔谈⑦】王怀乐：深刻理解和准确把握中国式现代化的显著特征,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186902&idx=1&sn=d0c27547ab9c9bb6565d3c7ccfdbc14d&chksm=87e436d3b093bfc5a37797979c33667e49f9d77e03af8443beba23360c8b05b9feaced359f13#rd
30,预热视频 | 中国社会科学网新版即将上线 专家学者纷纷祝贺,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186872&idx=1&sn=03ff0d2c29451404f6f74e59fbbccd48&chksm=87e4363db093bf2b463080b18d78f12ac4b55f4966897a2a379fc2fda631abc1b1d050f69d86#rd
31,【社科要论之十八】贯彻“五个牢牢把握” 走好新征程赶考路,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186777&idx=1&sn=921f535e4d701282cef384bb57f1f301&chksm=87e4365cb093bf4aa880962bf3c74e9ddb2093f5e1cac9ee6d3ad7e78f571370a6d8cb439d18#rd
32,走进哲学 | 陈先达：​哲学是普惠的智慧（附音频）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186641&idx=1&sn=c3b19cd173531a6f003ea5843e46714d&chksm=87e431d4b093b8c28131c8af3dc9b03b1c39f96072b8a051b3cce9119fe75f03cafcb0c2b664#rd
33,【社科青年说·二十大精神笔谈⑥】方涛：前进道路上必须坚持和加强党的全面领导,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186610&idx=1&sn=e465c26599fd7dab5939c9ea3d1671e8&chksm=87e43137b093b82139918d2ce4fee426f5140c2c6cf835359c61b32591ba905b9980d66d2710#rd
34,【社科要论之十七】全人类共同价值：历史“十字路口”的关键抉择,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186545&idx=1&sn=c0431d7c882d8898d910fd5ad07fe12b&chksm=87e43174b093b86286b4836821c91aea8b1640dd79ab0b9509ba9f203d8becdc0828704e37ad#rd
35,王维国：增强实现中国式现代化的精神力量,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186522&idx=1&sn=d3b370d901a622a1a2a068435419d423&chksm=87e4315fb093b849f14f3d7ae78bfeb743c268267924d5f9f202d0223353d6174dbed227e8bb#rd
36,《中国社会科学文摘》2022年第10期目录,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650186521&idx=1&sn=a296e39ac11733cd452fe56dab243103&chksm=87e4315cb093b84a22b69ca3ddfef10c0108ba4734648ccc248665172ec9ea9ceccfa0b41d4c#rd
37,【社科要论之十六】中国式现代化本质要求的内在意蕴,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185829&idx=1&sn=139f643b6ceadabdf21d51f32ffb98fb&chksm=87e43220b093bb36694c132fc894d9343d465e545393cb06613bdf333c6f95ecffdcad4f0c9d#rd
38,​杨彬彬：深刻领会新时代新征程中国共产党的使命任务,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185816&idx=1&sn=db02c96b98c42948faf540c6d7ca396d&chksm=87e4321db093bb0b4d610dbb4814d8915108296612a1cb4b457877a9e7cfd06485b2cdc69762#rd
39,中国社会科学院召开基层党组织建设质量提升推进会,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185781&idx=1&sn=c7cb057411171c10a3d99ffbd83a10a6&chksm=87e43270b093bb66e37ee8802a185f752ac8692676c911208bc47a5872d6c920961f1be55625#rd
40,​中国社会科学院大学：在实践教学中培养新闻传播人才,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185781&idx=2&sn=2946945ec28b90fc527ea8ba54e0da18&chksm=87e43270b093bb66926347951cb7f92eb8df798cfe1bf82eeca2303ba67859b47baba64eb85e#rd
41,【社科要论之十五】新时代十年伟大变革具有里程碑意义,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185760&idx=1&sn=5dc34022e4f670f50bb775f3ec1761b9&chksm=87e43265b093bb73044410e705820521bcb80a552828c7b5ae16c69fb3ac2dc2fbdd1ccb857d#rd
42,周丹：一体领悟、一体贯彻“两个确立”与“两个维护”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185672&idx=1&sn=d1b06f29f54478449b9280b9145679f4&chksm=87e40d8db093849b1090bd677fe401baa6706011a87061036aca009da2fc598177d233964876#rd
43,第五届全国哲学社会科学道德和学风建设论坛召开,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185617&idx=1&sn=2f79635fcc1a90a83ba574be2786fcb4&chksm=87e40dd4b09384c21e7ff4aea8ff3128619523032fb9529aa5799705e729a5378b83f86b2b8b#rd
44,深入阐发人类文明新形态,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185617&idx=2&sn=780664b93ce98ef5760672e009c28bca&chksm=87e40dd4b09384c27202c649186fa63aa35cc592f12bf3a2f16b87812682123465e0d1d18660#rd
45,冯维江：全面把握习近平新时代中国特色社会主义思想的世界观方法论，推动总体国家安全观研究阐释走向深入,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185574&idx=1&sn=bdca65fcf1f646bd475ccac62403910e&chksm=87e40d23b0938435c3c3ab3f05f4aa504f07a3280610445609252f8c9728752a896075343112#rd
46,新刊速递 |《中国社会科学网刊》第15期！,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185508&idx=1&sn=7d1295f600cf0130260fad9e8bbc8c23&chksm=87e40d61b0938477f034977258187ee7bbaf233258c0edc9cf405be0d0ef9fccc316333ec67f#rd
47,【社科要论之十四】准确把握“中国式现代化”的战略擘画,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185505&idx=1&sn=56c256ccf0682e676e2c361044e91f4e&chksm=87e40d64b0938472a7a1b754a8bd7be9c4e5f7253dde2509b5eb87e7dbe15e3d17ca777fd6ec#rd
48,柳鸣九：一根会思想的“芦苇”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185479&idx=1&sn=908fdcc9d935d869bb849cb94e6845b7&chksm=87e40d42b09384547b47ebf4ae652831de72e14c156aee43f013f7d85653a7cc91b08f6c8523#rd
49,项久雨：奋力实现全体人民共同富裕的现代化,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185459&idx=1&sn=33a027de8c7c2344173cb5fdc5c411d9&chksm=87e40cb6b09385a080484e6a7eacffe40a43ff519cc82ffa8819feea87e85bbfddee0357c8b6#rd
50,包晓斌：持续推进人与自然和谐共生的现代化,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185459&idx=2&sn=29cdf6b5fcac4824eb1d1b2bb8a3497c&chksm=87e40cb6b09385a0a588200bb4e0bdc304ebcc0d4800caf69c7938f7b7f8ed00edeae5150049#rd
51,【社科要论之十三】贯彻总体国家安全观 践行“人民至上”理念,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185358&idx=1&sn=e0cada837b9e4e270d0a0f5a6cee889f&chksm=87e40ccbb09385dd113d1e7df6a263187de8b7d319cdb552191c9f7217bc5c044430dea7e967#rd
52,哲学：一种特殊智慧的人生观和世界观,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185332&idx=1&sn=ae7e250e9e2be231e9df255b435dad36&chksm=87e40c31b0938527b27cb00b6e2fedc3fed68956d12922fbe552da405b33f8e64e2f7f8cd2dd#rd
53,深入实施人才强国战略,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185317&idx=1&sn=53a80db0a5331b2cf2de2fddff2ca625&chksm=87e40c20b0938536382e94a04b59eea4113b291712899a95c3b486f782fd895f80ded12680d8#rd
54,回答“世界之问”的中国创新与贡献,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185317&idx=2&sn=f4dd02b20cc073a6f19735fbfb2cc577&chksm=87e40c20b0938536aa3c99fd8ee1b23181445cd175ee477dc5f8258b4b2c2357a5cac34b541f#rd
55,【社科要论之十二】全面建设社会主义现代化国家的战略擘画,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185267&idx=1&sn=0533d689416a3ac81d70b3811b10c71b&chksm=87e40c76b09385606b27aa40bba62942f394faa2c4e73d731940bdf29f7bcf43372481bbc70a#rd
56,中共中央关于认真学习宣传贯彻党的二十大精神的决定,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185250&idx=1&sn=44b296993f1147b0e0cc557b57c7efcc&chksm=87e40c67b0938571baaa72d57cc30d8423e79d66083034b1c44dcdb70a72ab6dfa22b88a5592#rd
57,陈先达：也谈“人是会思想的芦苇”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185212&idx=1&sn=68d387ade382b65697feec5a9e78fead&chksm=87e40fb9b09386afa2a8e4be7e0e0146bc147d38117f87f853adf03c6648951f0dca6835fe73#rd
58,【社科要论之十一】全过程人民民主是社会主义民主政治的本质属性,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185195&idx=1&sn=f359496efef3de23eb5f6cb016a0423d&chksm=87e40faeb09386b89144718b35fca3d78808700a368edd42f889376aed82ebd515628d80b600#rd
59,关于推荐“中国社会科学院考古学论坛•2022年中国考古新发现”参评项目的通知,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185152&idx=1&sn=91310d1d85b05682585ea61b431dc0b1&chksm=87e40f85b0938693100e36d48dceb40ac7f80b209e8109e08a5f8cf4ff469061e8a385ba95fb#rd
60,【社科要论之十】自我革命是中国共产党永葆先进性的根本政治要求,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185125&idx=1&sn=4a5696a32f280d6fc19d5ad3391dff42&chksm=87e40fe0b09386f6e6efb65f79d4b141d3fa14695d9b385326ac7dc47f85b050654ba38c5bca#rd
61,【图解】党代会闭幕后总书记的第一站,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185076&idx=1&sn=2a3a2a842862c0a9bf94a48c6b5ed4e9&chksm=87e40f31b0938627f423481f64c431699b288fda81b05c9cb5a0eb33cb7e84753077edfde3e3#rd
62,【漫“话”二十大之二】高质量发展,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185076&idx=2&sn=a75f59e8b7e4f291e83f2df6e0158a22&chksm=87e40f31b093862744824f15dcf1d8f9a18aa0f8e6b3bf267de96137d05de88ea6bf626aa290#rd
63,党的二十大报告进一步彰显国家安全 突出体现在五个方面,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650185026&idx=1&sn=cc0f7857f2d1c675b9ff6c931d5d880c&chksm=87e40f07b093861157670e8fb9393ba18f5eee5c6f39d04a4766964d845588e4bf5683890d30#rd
64,【社科要论之九】人民民主：全面建设社会主义现代化国家的应有之义,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184982&idx=1&sn=cabbd99e924a827d51e6a92c12c2c0c7&chksm=87e40f53b0938645b03229cf966da5d8cd6db375836aa614c57b2e57b3fa6183f3eb2be87787#rd
65,习近平在瞻仰延安革命纪念地时强调 弘扬伟大建党精神和延安精神 为实现党的二十大提出的目标任务而团结奋斗,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184961&idx=1&sn=a49018f15c724861ff375d12e11a0875&chksm=87e40f44b0938652fd9b46b133c63e21fc4b71459e8674667f05339c80df128926799158e9ce#rd
66,党的二十大报告诞生记,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184923&idx=1&sn=4a5b9fd7aaf5c53f1a48939cce2b7b26&chksm=87e40e9eb0938788d47ae659be6a768bd725a70ce0e592dab5750181aa712583f4902b8064f0#rd
67,《中国共产党章程（修正案）》诞生记,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184923&idx=2&sn=2719decf17d4a69de8481028630acde9&chksm=87e40e9eb093878811f4b0d2694768fd3a28ee6068956547ef11c79c2c5e1e4e78115713e238#rd
68,【社科要论之八】“六个必须坚持”：不断开辟马克思主义中国化时代化新境界,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184891&idx=1&sn=6cd97ee39f30e0e85c8c153cbb0e1b36&chksm=87e40efeb09387e8bf4965508f81b7b9e07be754d011b39a6698e2650a9d11b88c9a2d27b944#rd
69,最新《中国共产党章程》,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184730&idx=1&sn=347b73bf7962a4ac03abbb08192cfa97&chksm=87e40e5fb0938749c1e46178a23ee306898135ab14a36241294d11f8563692c0b1daad95994e#rd
70,习近平主持二十届中共中央政治局第一次集体学习,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184725&idx=1&sn=83230151520dac3e81a705e9f8b9b82f&chksm=87e40e50b093874629cf8b47c7ef49dcdfe41825a17497a3fa0e04beb3acd06f0d67743eedde#rd
71,中共中央举行新闻发布会解读党的二十大报告,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184725&idx=2&sn=d22562cf06ff484d18ad91fb51d21340&chksm=87e40e50b0938746b493ad04bd87666439f58bd3edc6e6f80b49156aa8d72e5de85a3cd68db0#rd
72,【社科要论之七】中国式现代化的世界意义,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184708&idx=1&sn=20ece74246d17450c6765f4c27b01edc&chksm=87e40e41b0938757b4526d3922646af396c7e6a202050f3ce31a0aa131dda275a007c74b5711#rd
73,党的二十大报告全文公布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184647&idx=1&sn=38e12da82fc334e885a16cd730dfbff9&chksm=87e40982b0938094ef77d20775c4d517b3f529d0108c839dab565ddc765f93fe962e1526bd33#rd
74,中国社会科学院党组传达学习党的二十大精神,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184637&idx=1&sn=8fec2e3f6df8a68f24fab3b251dbaa36&chksm=87e409f8b09380eead76c5d536434817542ed1f2f7c96edfa35a665b1aa971ade55fcfb0e1c5#rd
75,【社科要论之六】“教育、科技、人才”三位一体：充分发挥基础性战略性支撑作用,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184631&idx=1&sn=933a93dea093b7526fdec378e11a2872&chksm=87e409f2b09380e4b7d15de5929255af88418ab711e90f52d51c23ee1006278140f8623fafe6#rd
76,【聚焦二十大】海外学者眼中的人类命运共同体,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184616&idx=1&sn=6e3a2bf79291e7bf1420fcca8ed43df5&chksm=87e409edb09380fb231d8c17d657f6873427337ec7d33cda665ad258e5e97fc97f776a7cfc1b#rd
77,【漫“话”二十大之一】新时代十年的“三件大事”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184616&idx=2&sn=c81711bdcf21fff877dd2a8e91b2a67c&chksm=87e409edb09380fba80fb6bc1a3be70b921f16954da741415873d04490ecc1567ae82955ee38#rd
78,【社科要论之五】中国式现代化的重要特征,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184566&idx=1&sn=137b05a6f815e4a098926ee579cba839&chksm=87e40933b0938025b2e6985769816c49f83cb83f7b1539b099543b8d17680a5fed73200e098c#rd
79,习近平：始终坚持一切为了人民一切依靠人民 以中国式现代化全面推进中华民族伟大复兴,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184534&idx=1&sn=e5acd1a2d6596a5bca537be8c4cf15c2&chksm=87e40913b0938005e38fad6c630b3ea9195a08cafc193a8269e29dde385e9497e9293e8e52ae#rd
80,中共二十届一中全会公报,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184525&idx=1&sn=bd59276405637c4a1a474e636c20f308&chksm=87e40908b093801eba91d6864814f48329f8e5e271a80ae364ad2682bca7a06900873c0d5ebc#rd
81,中国共产党第二十次全国代表大会关于十九届中央委员会报告的决议,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184518&idx=1&sn=2bbb4da931e4174f06c415f2b193f34b&chksm=87e40903b0938015c6a4cc964129baf4a65bdb4104432536a0c8f5285394677a41cd2323fefa#rd
82,中国共产党第二十次全国代表大会关于十九届中央纪律检查委员会工作报告的决议,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184518&idx=2&sn=69d9765aedf0ea0183d6c88db04156b2&chksm=87e40903b09380157154d14c033cd2feeb5f1ecf5504e1ac6bf3e786af723435191248cc866b#rd
83,中国共产党第二十次全国代表大会关于《中国共产党章程（修正案）》的决议,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184518&idx=3&sn=c7b6bd0c3ff346f0cc001df60c32d442&chksm=87e40903b09380154e3f796f261b09f7815aebcbf3ce69756528776ec4472d8b23707d321936#rd
84,中国共产党第二十次全国代表大会在京闭幕 习近平主持大会并发表重要讲话,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184509&idx=1&sn=6db83f940ed32078e6dcdc83360e3bc1&chksm=87e40978b093806e682141e4ce6bc81a5d35b7421ecf708e39ff3865ab93a4b3d7cf384fc9b7#rd
85,​孙冶方经济科学奖第二十届（2022年度）评奖公告,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184501&idx=1&sn=bf72385fbeb5c2a79da1a5f08e0ac86a&chksm=87e40970b0938066fb6518a55508211d563e3cb0533be9e709639bd527fb99a33b461ca73007#rd
86,以中国式现代化全面推进中华民族伟大复兴,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650184451&idx=1&sn=5f110d5d4fda7489023fe33f39a5836d&chksm=87e40946b0938050d8e5214a39be0081a2b8570bf46ad623eccff7b9fdcdfe920ab8ea1ca9f4#rd
