,title,link
64,我国公司法移植信义义务模式反思,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485956&idx=1&sn=128034c54a4c2211ee9cf3a10a28f1c4&chksm=c197193df6e0902b6588cd1c58dd96397370a1c2c8ad153364dc47649e0d084bb099d8fdfc32#rd
65,论濒临破产公司董事信义义务的转化,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485955&idx=1&sn=5270c3093d10bb542f6a96475f3e1c10&chksm=c197193af6e0902c5fedca8f08efe85a572f0c78bb9320f4d96612b987f3160a9cd256c8a320#rd
66,政府与市场共促国家级新区建设的机理及效应,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485950&idx=1&sn=1eb93050957c54cdb4d4cfa91724329a&chksm=c1971ac7f6e093d163a147b37754264ce5db8cac57137664daa41a1dd498756daaaade3378d9#rd
67,省域副中心城市和核心增长极：调整逻辑及整合框架——以湖南省等为例,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485949&idx=1&sn=6de8cc9bf7ab7b63d3d2bcfbf10e54f3&chksm=c1971ac4f6e093d2b8800db6e2fba7e14532bf582139665f4ed44c22802b0dc73807b2159475#rd
68,论列宁国家权力监督思想及其现实启示,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485948&idx=1&sn=9a5ad2dab51c41d6b2bf118a235b79a3&chksm=c1971ac5f6e093d386b0a6ec2a4819331cbd152a33904d2cdad350cf7a39b214141cb16bf361#rd
69,数字时代的政务微博创新扩散及治理——基于效率机制和合法性机制的比较分析,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485947&idx=1&sn=9c2e6285bcdcbdce8adfc3b0ec6ad4bf&chksm=c1971ac2f6e093d400ba2e31071d3cdc2d233b713fb4b874162bad076bfb372e82e88af18b92#rd
70,《学术论坛》2022年重点选题方向,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485946&idx=1&sn=b81add436e05bfa90382f51dfa58687c&chksm=c1971ac3f6e093d591a09fecac2f8f31eec84f3adf2a000c1bee217bdb767f3cd87ce0d64027#rd
71,数字时代个体透明化风险与数字红利共享赋权,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485921&idx=1&sn=703ee6f96fc0c24521a979e4d208ff52&chksm=c1971ad8f6e093cef5a0d23bb7013efe1c16d6715ca0e46f8bdcf4463d6d6e2296a3e7fb3622#rd
72,从七次全国人口普查看我国人口发展新特点及新趋势,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485827&idx=1&sn=bfc44ae1037d519c739735f92db10690&chksm=c1971abaf6e093ac7abd311e5c6c9386ab9e2ac9465d02ec1fe2e9e93e998257759c103dcaa7#rd
73,《学术论坛》恭祝您虎年大吉！,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485670&idx=1&sn=9efeb9e4e6368094fe1c8d46d4aa7783&chksm=c1971bdff6e092c91545b15e860ac93d1d23ecd7db2ba4357131ad51b89641940ae46639ce80#rd
74,《学术论坛》2021年总目录,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485661&idx=1&sn=32d790605d3f8d70e7a2d0d8f4f5ad1a&chksm=c1971be4f6e092f21da351c7a9d4d4fc2bde1ec7cf40d56d7ad62dda25dffed5dd1cf659fd6f#rd
75,《学术论坛》2021年第6期目录,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485661&idx=2&sn=bc2d638403f2f5017536c4017b7640bc&chksm=c1971be4f6e092f2a1393b8282a3ea63a17907fc105f75310fdf86cf3b6b19b2a8f0151c5fec#rd
76,《学术论坛》2021年第5期目录,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485661&idx=3&sn=3497f82f825554bc8f9d012615c98732&chksm=c1971be4f6e092f25d43ed32bbd61cc922439e262bbdb172e2af7a8d571944b7da89072d6be9#rd
77,"加密数字艺术产业发展过程中的监管逻辑
——基于NFT艺术的快速传播与行业影响研究",http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485613&idx=1&sn=fc5c93248596ab21c55035311def304e&chksm=c1971b94f6e092827e756ad935cb55ccf23019907668740c1c8edfd246518586795c5936036e#rd
78,区块链赋能数字文化产业的价值理路与治理模式,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485612&idx=1&sn=ab7186e20e2d2ef320c539888770857e&chksm=c1971b95f6e092832ad6f60839a32dd2ff2d2cd8e3307aa32294e13212039a2eaf208d49f9ae#rd
79,"数字劳动、数字资本主义与数字资本积累
—— 基于大卫·哈维的剥夺性积累理论",http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485611&idx=1&sn=35f276561b72591b353376ae293a08cd&chksm=c1971b92f6e09284c73c79ac82acd1af839fdb23e8ca9f45066897001d10651b2bec006c175f#rd
80,伦理转向和女性主义叙事伦理学,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485610&idx=1&sn=01a660d28f509b3c733cda87e65eb6fb&chksm=c1971b93f6e092851e0deedf9d580f00df4e558ccc3b625c7bc3a05bee49d617fddefc75d359#rd
81,想象的救赎：罗兰·巴尔特的中性思想与佛道之间的关系,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485609&idx=1&sn=d5f4619399227702df95df6e0899c46f&chksm=c1971b90f6e092867d7963343e2d3529fc05ea7dcd4eceb76ece6c3cfcad0f2ee518f69aabc3#rd
82,共享经济的商业模式及其规制,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485602&idx=1&sn=2838d4ce9d60abd2ab1ae1b2f3626ea6&chksm=c1971b9bf6e0928db23a87d31bb0d2f13f1f0e1e5156e6598c04989423a09eb5f07479af10d0#rd
83,数据价值链视角下互联网平台的数据权责关系及其治理,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485601&idx=1&sn=b6f88c07e5c2d73d196adb777cc0cc29&chksm=c1971b98f6e0928ed49eff7975b29bbba117fa7339f921b4485a93bbf6106a5334936c444510#rd
84,互联网与实体经济深度融合的实践逻辑及政策启示,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485600&idx=1&sn=7e4e13295d6636e828ba6e8dcc19a03b&chksm=c1971b99f6e0928f0ad3fba9eb19121bfbc1de9df3a19aa0b16f8bde983d06f7804c6d66f6dc#rd
85,共享发展与共同富裕的马克思主义蕴涵及其在当代中国的继承创新,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485476&idx=1&sn=b5c612a8a737fdeb559439d02b476e92&chksm=c1971b1df6e0920b91580afd7ce230e712bd8e10e838cb8c0cb3f15230f2e0f8c52f33b15846#rd
86,论出资未届期股权转让后出资责任之主体,http://mp.weixin.qq.com/s?__biz=MzkyMDIwODk4Mg==&mid=2247485373&idx=1&sn=5367a2088588c4d47e67820889205247&chksm=c1971484f6e09d923414c1ac0bec1d3ca4dec60c2223831343e9f75a70669fbf94c97158d497#rd
