,title,link
10,强国方略| 吴学琴：共筑亿万网民美好精神家园,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112374&idx=3&sn=b37490e5583834e5d6f242e257b39c49&chksm=87e71333b0909a25b3b509c72819dbd11a9105d91b7de624be33c82b2230499231545d88c220#rd
11,会议资讯| 《日本侵华南京大屠杀研究》创刊,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112374&idx=4&sn=4b0ac6921491e13dd7fdd739e1c9cf42&chksm=87e71333b0909a25d710f300a286602cace4cc4e2c4e46f5667b89c9890e014ae75b68a1d947#rd
12,成果发布| 蓝皮书聚焦上海市和浦东新区2018经济发展,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112374&idx=5&sn=c68c08255bb45fdb4ef7a85608b0aa76&chksm=87e71333b0909a251c5ce30c09cdb07f6f431e92a68f15ca725b6a986aedeeb260d1beaca386#rd
13,国际观察| 张鑫：美国挑起贸易争端 病急用错药,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112374&idx=6&sn=332a8fb56915cf484781421903890e71&chksm=87e71333b0909a25a301194bf24663f663122c6afd5726bd7c592fdcba60e13dcd544f115a61#rd
14,学术前沿| 走近微痕考古——立足考古前沿首倡的学术新概念,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112374&idx=7&sn=5cfa5eb1b250e54a143a3f8f626ef1dc&chksm=87e71333b0909a252e40472c2b14847fe1f66fc048551f1a0969eee35205292d9f0e3ba21356#rd
15,社科视频| 陈永明：人工智能时代教师的角色定位,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112374&idx=8&sn=7f510e41c50feaf247990f3669162373&chksm=87e71333b0909a252554e8387167e580090d0c5c00c4e0e2e6ae4a0c18fc8c50629bd0283868#rd
16,谢伏瞻调研江西上犹定点扶贫等工作,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112338&idx=1&sn=c8878c6a8dd8f967a64c3692f8cfdbae&chksm=87e71317b0909a016df263e692bd795300151c4a1bd70a3b59b74594035ad7b8729c171d7d38#rd
17,强国方略| 刘治彦：着力强“芯”益“智” 建设网络强国,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112338&idx=2&sn=9156977cc897357db310bb746ff11abc&chksm=87e71317b0909a01b1d1c5209c625bfb472960d1f574933d24579c177bb53870869a3f198586#rd
18,学术视野| 数字经济时代，我们怎么做才能不被抛弃？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112338&idx=3&sn=ce4a031f85479ef4ddd709ac86cc9958&chksm=87e71317b0909a01b187e47a08c35c8c9bd7e7197f3d247d1040c40e0689cb087712be48c53f#rd
19,学术视野| 王迎：高校“青椒”成长到底应该坚守什么？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112338&idx=4&sn=43051f3c87d941971ec6808edb7bbc34&chksm=87e71317b0909a01d2e75bcb1c7ea77837a113f17b2c1387385ecd3ed21873fbadacc15274de#rd
20,热点追踪| 王媛媛：“空巢青年”的心理困境及对策,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112338&idx=5&sn=27aaa26d780a97a6c5000cb5a66fd135&chksm=87e71317b0909a01bb7f7e135bc161d2f7596456417d3bee33418f72ec42de0bb5a45a555b55#rd
21,学科聚焦| 李桂芝：男性研究为史学研究开辟广阔天地,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112338&idx=6&sn=fcaae65c4f07527b4bf6d4ba3daf5227&chksm=87e71317b0909a016ac056281f477b57b894772ad95863c90d810173aef67dc399311d7d0f34#rd
22,国际观察| 中美贸易不平衡被夸大 德对美人均贸易顺差更高,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112338&idx=7&sn=b53251482bd70183610346e52bb6fb70&chksm=87e71317b0909a016b0809fba41627fefa001ad516007f811e2f4de50524fc3dee3f1f17cd25#rd
23,社科基金|  “多卷本俄国文学通史”开题会在京举行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112338&idx=8&sn=6ad1f150546133875bedbe992a0f9e6a&chksm=87e71317b0909a013c37776ff852f3a440dc1d558c5ced4aee4a01360f3dfe2e455ab787c390#rd
24,中国社会科学杂志社2018学术动态与网络舆情研讨会召开,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112304&idx=1&sn=37e5d8d433453c1895b8953c716b32b6&chksm=87e71375b0909a63fbe28fa357eb5e3d924bce008131eca3f3017464522d34c5a557a7f77710#rd
25,强国方略| 王延中：筑牢中华民族共同体意识,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112304&idx=2&sn=68663d267c9298c5cf7dafcc79d07ff8&chksm=87e71375b0909a6318429c931f2c08aa6759f2ac7a96f6ab063da344972718649e3a2f10ed5a#rd
26,考古发现| 从考古学角度揭开楼兰古城的神秘面纱,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112304&idx=3&sn=992b2e73e42525561465f5e3ad3666e5&chksm=87e71375b0909a63516c3a16864d3dabc7e1b1c593ec9faf633f69d9993d13d0bf59e5939010#rd
27,学术视野| 王等等 赵康艳：辩证看待教育与教育学的关系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112304&idx=4&sn=9da1f898afdf7f799d33f2cf4b851178&chksm=87e71375b0909a63b31f4f7bd99f6b25978fc50a4b8051fbaa6fa374c681671bd37632d8ffeb#rd
28,前沿动态| 常进锋：时空社会学为青年就业研究提供新维度,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112304&idx=5&sn=7c89342182c8fcfb7ed6851f2ab4c8fe&chksm=87e71375b0909a633644c504d9f3faece8af6dd1d879cec749d9355ed106c4eafc4060788116#rd
29,社科漫谈| 王海军：法学理论与法律实践的同一性,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112304&idx=6&sn=2972975208913c4b441355c74d1424ae&chksm=87e71375b0909a63885c5a16df8b597c2275e1757b7bb1bc6ef9efe59ada22b8eea5e1afb244#rd
30,热点聚焦| 黄桂霞：兼顾女性在社会与家庭中的独特作用,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112304&idx=7&sn=73f0dce7e66514b885bf7b84d819f972&chksm=87e71375b0909a63b05de96c57a22ab53e3611dceb368e82c0d0e4311d857d8d950de8910ea0#rd
31,理论H5| 中国改革开放的历史经验,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112304&idx=8&sn=4223dc5a929ce04ca59866b8fa319cab&chksm=87e71375b0909a6334cede11451116333dc9718285f2d7e556e3e2f63fd09c7c6c2566d2c3e4#rd
32,中国的政府治理和法治建设如何“齐步走”？（《中国社会科学》2018年第1期）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112259&idx=1&sn=566896385b4381e09ebd290e00ce76bc&chksm=87e71346b0909a5067d9d5eb0a48dc0150c2f1d33af1cc744e518d290ec3f3a629d210a7c247#rd
33,社科漫谈| 刘奕涛：大学对外开放 须有文化自信,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112259&idx=2&sn=3261c3455ec3b329058a11bd3552ab4b&chksm=87e71346b0909a503414177c3ee3ea935f024b5bc80bdc190fec4629fa7fdc5c8a56432b7279#rd
34,学术视野| “一带一路”沿线国家对中国经济的依赖度,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112259&idx=3&sn=f9f21d0cb5b31164155b44dbf9ff806c&chksm=87e71346b0909a503314ee830f72583ccdbd24ada7440c6e7259aa8493f006d4ccf18b482cb2#rd
35,考古发现| 黑水城文献为破解西夏历史疑团提供新契机,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112259&idx=4&sn=1c9fead9355356163951dc72fd1b84ef&chksm=87e71346b0909a50afe5b5a50f7fc4ef4134337d077cd70341206e98a74eb1424ed7dde36846#rd
36,学术前沿| 蔡晓璐：把握科技人文性 为科技注入“情感”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112259&idx=5&sn=0ab6bcbff3106b0264bd6f15bb2354e1&chksm=87e71346b0909a50344609be0cb04eb0d2c6f838ef730e69d32bcd38dc6c0c66b2b89309b03a#rd
37,国际视野| 海外学者：如何应对人工智能带来的伦理风险,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112259&idx=6&sn=9c8ff29ee4ff2c9a1d403ccd4561f1f1&chksm=87e71346b0909a50346b0da0c2f5b5cc89b016cdb98f25fe49569b479560f10a22adf001568b#rd
38,学理大观| 刘志明等：推进马克思主义中国化时代化大众化,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112259&idx=7&sn=0d25aea836fd1c458fa1ed2777ebe52e&chksm=87e71346b0909a50479d284327d2c37b971b1c96d778d441b2b3ff3d10a2b6aba3e1464a8c5c#rd
39,学术会议|“新时代的哲学创新与学科建设”座谈会在华侨大学举行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112259&idx=8&sn=1e67cad2434ae430c1e6c101b5528a72&chksm=87e71346b0909a5065089a05e9635b969c345c6f83bb7bff4fadf99f6e9fdf28dbf226d3cc0f#rd
40,陆克文谈新时代中国世界观——中国始终是全球发展贡献者,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112239&idx=1&sn=3a6387b575d93d5bd6811375cb7a2460&chksm=87e712aab0909bbc884e32da55047ba37b136d758103f59a570d8520e6cf96d84a4e9a7fac9c#rd
41,学术视野| 重量级辞书《马克思主义大辞典》首发,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112239&idx=2&sn=7b324a8403a7c6f053bd6be7d1f0fb0f&chksm=87e712aab0909bbc4d278c017fc02ba2f7e034eb65c2b188f64b1a86769ef4f847e0fb9f7b03#rd
42,强国方略| 学者热议新时期民族研究的新挑战,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112239&idx=3&sn=4a2d1ed6ddc21f68c3da6f42fee84eab&chksm=87e712aab0909bbc9486e19ac92003d0a55a5ff738fb033a678723b3ffb934b4de2acafd370e#rd
43,学者专访| 胡春阳：主流媒体如何提高新闻舆论“四力”？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112239&idx=4&sn=5358678e116ddd057d63d287727e4b1c&chksm=87e712aab0909bbc5c7e91c13859172d1c3a22babbf60fb67c900839ab0e26271b44875ee388#rd
44,历史回顾| 全面揭开日本在华北实施残酷经济统制掠夺的罪行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112239&idx=5&sn=4684f9566fab84de9ac46a83f70660f1&chksm=87e712aab0909bbc5e8621fc954dcafb612f652a2acf5797138889961dbd9f527b17f0267224#rd
45,考古发现| 探访神秘沧桑的楼兰古道,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112239&idx=6&sn=13aee47742697abb2ad703bb10f896e0&chksm=87e712aab0909bbc99bbe06348d51b1e7bb672188d5bc2b6680ec9ebc364bdea073ae2cde048#rd
46,文化视野| 第十三届文津图书奖发布 60种入围图书出炉,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112239&idx=7&sn=c05625d57b5c8a04a6ddfcdddfb91ae3&chksm=87e712aab0909bbc8bd8fdd39ac1ec580861c0751b232fd4087c1ea6cbd301e0e2bdb8184954#rd
47,国际视野| 44%的法国人认为马克龙的改革步骤正确,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112239&idx=8&sn=ec33946fd085ad64f48ec1f3f6d7661c&chksm=87e712aab0909bbcf46efadfabc817d170d519ef7d08b008ff7830f45d06cdf39332acdbb183#rd
48,会议资讯| 靳辉明著《思想巨人马克思》献礼马克思诞辰200周年,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112200&idx=2&sn=bb45783644937c241b9a6cdffde109a1&chksm=87e7128db0909b9bb85d9a6b09d6d5121c6c87597da6e70370f925b3e17531f7d2b9b502ccb5#rd
49,考古发现| 杨阳：透过“全国十大考古新发现”看古代文明简史,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112200&idx=3&sn=41e151bba2054bdb7f34110d1eb33812&chksm=87e7128db0909b9baaffe0c3e28149967982a6aac150ffd9c861a8f54606e2573a814a6e39a9#rd
50,社科专访| 吴永军：以典型个案研究推动基础教育课程建设,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112200&idx=4&sn=027be70a0d91028096257c4ab32a5d09&chksm=87e7128db0909b9bc96dffb624022547131cafee64619ecf13d54934cc402babca4d9fe214d6#rd
51,研究前沿| 刘文帅：构建我国自媒体分层治理体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112200&idx=5&sn=c0d1c3f77ca1bc720c94618c1614e2b9&chksm=87e7128db0909b9b0deb8e5f43e00f4ea71fd56faa6c06d60f4eb4fc63c9b6e6fdbe7dc27ae7#rd
52,智库报告| 《2017年中国智库报告》出炉,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112200&idx=6&sn=bb81bd2063fbbbec15a4dd8e018e3198&chksm=87e7128db0909b9b50646ac709dbd5170bea4b54f5f7ca9ed13514617e8ca60373b5cbd1c68f#rd
53,国际观察| 智库学者：中俄关系将持续向好,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112200&idx=7&sn=dda7c19ea2d272ffa1a392e885b34534&chksm=87e7128db0909b9b8d4a9b4d9e985d4ee44ee2156c954f349f8ad4f2ca92f4752937384a11a6#rd
54,学术视野| 浙江省第十九届哲学社会科学优秀成果奖概览,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112200&idx=8&sn=6a319104b4413425b0d2e69e9970431e&chksm=87e7128db0909b9b63157c6b1aaab9a21562dbaad506c66a841084797e710a8e76c266e85fc7#rd
55,谢伏瞻调研中国社会科学院历史学部,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112180&idx=1&sn=9519466539796781ced600b45be5da00&chksm=87e712f1b0909be7dc32b4e5e3ab5a87cf4a5069647b9124b8b9d852d9ac41e1603c3fa7e346#rd
56,学理大观| 靳辉明：马克思——亘古罕见的思想巨人,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112180&idx=2&sn=97b0a7191ab3d905ba76850bc05bdedb&chksm=87e712f1b0909be7be4f2520ca5b0b1fdbb55aae947d01d78781fea9172cc572dd46fc23066d#rd
57,社科书评| 李崇富：读《思想巨人马克思》,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112180&idx=3&sn=305db82ecb1cede054cfcad62a6e29a1&chksm=87e712f1b0909be73f4918d7988067a36e485c8693b3164aa16827105a8281ce2f71d2fd289a#rd
58,学术视野| 耿超：为何在《春秋》中，“弟”为“母弟”的专称？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112180&idx=4&sn=e5cfa1161e4fbc7306ff4adba409582c&chksm=87e712f1b0909be77ea050976707dfd187886512b0c0807f8334224f48fa80d8c741c5516b1e#rd
59,研究前沿| 如何有效应对大数据技术的伦理挑战？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112180&idx=5&sn=7734eb7f9b5743afb7e4a9a171c41976&chksm=87e712f1b0909be76a87c31d819128d695e9139a0e58cb508860d7bf1ab346ea0c5e42fb2504#rd
60,学术文萃| 李军：如何破解养老金增长难题？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112180&idx=6&sn=4d8712f3d04034abccd613d1ce69b4a3&chksm=87e712f1b0909be731d1f7af3ed8ef85a28e77da96c523be76a00c57b14e856866fd98c182fd#rd
61,社科漫谈| 叶一舟：法学研究的无用之用,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112180&idx=7&sn=7a70b92efffa765de6d2b73f9e286e1f&chksm=87e712f1b0909be76d86ba86fd932ae7984ad544cb96508d5bfaa7d75af8531a80123b4514fe#rd
62,海外聚焦| 印度经济：高速度下的不均衡,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112180&idx=8&sn=8cfb6984009eaa3a948c53dcea5025ca&chksm=87e712f1b0909be73fc022a89a8bc5fd0718cde498bf309bb4ec98c921c0d8df75ba93b21039#rd
63,思想巨人 伟大旗帜——纪念马克思诞辰200周年研讨会在京召开,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112162&idx=1&sn=02b9528b87869571149f4408c0014a96&chksm=87e712e7b0909bf111d10cac863045ab418cd34d1095b26a6c6d9f191b9b57544ccdd4bf587f#rd
64,强国方略| 李金华：工业互联网体系助力制造强国建设,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112162&idx=2&sn=7f4858c5f6218209934693c78e760735&chksm=87e712e7b0909bf14cfd0135765ea5d9793de003f9b334aa13d966eb0c66cce807d835edf76d#rd
65,研究前沿| 姜晓萍 陈朝兵：中国基本公共服务改革40年,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112162&idx=3&sn=a3ea857822a892b5d7e4544ed128cabb&chksm=87e712e7b0909bf1229310ab7262f39619bfb3dc26bdb44e129d660f14fdc3e7321a3d993d36#rd
66,学术视野| 徐正英：避免虚浮之学  推进中国古典学研究,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112162&idx=4&sn=d9b64d671ba915a587329e3fb83c4b6e&chksm=87e712e7b0909bf199bc84777be2bcf06a4d05513c4003c0f9c983a3f8f49998974a02180718#rd
67,文化视野| 张毅：“琴棋书画”的文艺思想史意义,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112162&idx=5&sn=9c2c600e9a9955f4db767aa674bbe283&chksm=87e712e7b0909bf1976d34651374f4b1c43f78c15c1134d9390633ba0f456f86abdbdb8be72f#rd
68,热点聚焦| 于海阔：对外汉语教材国别化是大势所趋,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112162&idx=6&sn=607e3e063fb4eb948832351bf844bb8c&chksm=87e712e7b0909bf1a2884823888ac94c7621dd62de8b73ed5a73ba8efe8c1e1d06f52ceb075b#rd
69,社科评论| 罗教讲 郝龙：人工智能助推“智慧社会”建设,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112162&idx=7&sn=6e771545e6f112d57ce8667b835fbc28&chksm=87e712e7b0909bf17457f38afc82b1e2e824b461b292b4eff70706b30a0aeae58b0c7ccb8749#rd
70,理论H5| 热点解读：叙利亚之殇,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112162&idx=8&sn=8e6bb6d2a930a22ed1fe31ffbc991284&chksm=87e712e7b0909bf184f4bdbe4f26f46ac6dd100706f2b2912dd657e5ce4c4b475982fae51df7#rd
71,2018教育部预算逾1478亿，高等教育预算涨幅增加！,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112131&idx=1&sn=953f70d59faa3d47377c87de3bf1f282&chksm=87e712c6b0909bd0f692479773268d3bb072eff1917419d108445f3b3ea4acda3210910e3f10#rd
72,成果发布|《“一带一路”建设发展报告（2018）》发布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112131&idx=2&sn=60bbe9ad7da022318a4e754db7700c24&chksm=87e712c6b0909bd050aba34887c872f5c981c1b5f8b282e5f64753293d2dbaa3c949b637dfed#rd
73,强国方略| 中亚各国欢迎“一带一路”倡议 合作前景广阔,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112131&idx=3&sn=bef204a7ddee35402c6040fb6608370b&chksm=87e712c6b0909bd06149e2b9f872f0ba652f9fa364d23ef91b79ac516f6f8f7714a16b62562b#rd
74,研究前沿| 研究表明：新闻来源会影响到读者立场,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112131&idx=4&sn=450140e30362a5e3fdf4ceabd404fca6&chksm=87e712c6b0909bd0ec858a188d01d132712ddfa2999e35c48a23900a33b52b481ef57f2cb215#rd
75,文化视野| 唐宋幕府文人诗歌创作演进,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112131&idx=5&sn=0ea9b55735a4c9cf49afa4d79a104a37&chksm=87e712c6b0909bd09e2157ae99e684f36a33f419e085391dd5bba40499501ba4f29fa811f5f9#rd
76,学术视野| 专家：未来城市文学将成为书写的主流,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112131&idx=6&sn=10d4549085033c1092aaed15c442953d&chksm=87e712c6b0909bd0fd1b6114210b2bd86d9ced45e16762c5284f16576463e9a9b2a07bbb636d#rd
77,学术会议| “首届西部高教论坛”在重庆召开,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112131&idx=7&sn=02c34f982beeae1b2d0e99835e89df08&chksm=87e712c6b0909bd08efbc87e89616760fcf30a905eed19d9eab9d33f2e77433add2659b6b26d#rd
78,历史揭秘| 劳动节在中国的兴起与早期纪念,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112131&idx=8&sn=809b972cc590378dfca66ed88484c289&chksm=87e712c6b0909bd0856bead84b3f6e0dd94083b26c691127c425a34d271685f663f37cc1eaea#rd
79,谢伏瞻调研中国社会科学院编辑出版工作,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112112&idx=1&sn=be08affceaeb2b08ea2d3cdf5fd63557&chksm=87e71235b0909b23d516a881861245b37e1f25601796984097d40c21fc363ecd361df8de2e31#rd
80,学理大观| 张国祚：中国发展新的历史方位及世界影响,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112112&idx=2&sn=b6dcb7c4d74d3d46c3c27a191f8b7f54&chksm=87e71235b0909b23282941d449fd388605e30c544df562781e3865c921d6a721394d795fb1d6#rd
81,考古发现| 考古学家揭秘复活节岛石雕像,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112112&idx=3&sn=6f3a2e1e4c2d08682e393fa29e3a4490&chksm=87e71235b0909b23669c6ed5d6ebc2d9cdac944349f823e325299358c84926acc1bd5a9061d6#rd
82,期刊动态|《人类学民族学国际学刊》创刊,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112112&idx=4&sn=c511a725200a1309acaa63945b85a1cd&chksm=87e71235b0909b23b8ab66f9de3ac5b6c35335fa1a2ba5c1c0e5894f336a10e4929961abf413#rd
83,文化视野| 吴岳添：老有所为的法国作家,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112112&idx=5&sn=90698e681ef1550a2dd8af24438e356a&chksm=87e71235b0909b236de52b4c9679239e399ba4355af54423c62b0f9e0b5164bbd163f57996aa#rd
84,海外聚焦| 默克尔政府随时可能遇到执政危机,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112112&idx=6&sn=d0e22bbe6feb536b7e013d6411fc4cc2&chksm=87e71235b0909b2341f9d5b593ef3df2d00535d3979363cc1e89d09a914e2d2540c91e00a889#rd
85,热点聚焦| 20余个城市加入“人才争夺战”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112112&idx=7&sn=72ff360ed82d2ca8cd11d00468056c85&chksm=87e71235b0909b2376736faa554a05a306fd65290f6df595cfa8f72f01ace348707c5df89521#rd
86,谢伏瞻调研中国社会科学院文哲学部,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650112088&idx=1&sn=c221fa3ca8ec1eda2dd720ce66ec1a53&chksm=87e7121db0909b0b7a7021a32dc4abd31da63110c035c2b2cb0f12de66cadb962d45cefdffd7#rd
