,title,link
10,阮汨君、赵健旭 | 法律实施中的“隐性监督者”——基于内生性视角的考察,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247516483&idx=1&sn=2d69fcd95682dc58110caf803415ea3d&chksm=ebbcc4c4dccb4dd20235770d4a615bee44e7edf77ff6bdb71078d71e9dd75716bb1ae0d2aa67#rd
11,2022年第5期目录及摘要,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247515835&idx=1&sn=75c01584b92bcbc00482831935a240a9&chksm=ebbcfb3cdccb722a0fcac0f673ac052997ad4b668a12d1192348b4e60f9b043b53e9551103e4#rd
12,陈璋斌 | 鲍德里亚形式观建构及其学术进路,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247515724&idx=1&sn=970e539379877a82aac7ea27efa7a1e6&chksm=ebbcfbcbdccb72ddd3e2fa9c972947d940bdf146b7a8291bdefbf4e9a55a2dfed072ed30506e#rd
13,程浩芯 | 南渡记忆:崔府君信仰的江南变貌和传说演化,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247515552&idx=1&sn=ffa3fab0cea7a7a10452f9c966ab3766&chksm=ebbcf827dccb713142d406d59df42913eaded02eb1435b8ab478018acf626dff39ddec42773f#rd
14,孟强 | 斯宾诺莎的表达主义,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247515545&idx=1&sn=9b428389da88c97fb8770561621dc3cb&chksm=ebbcf81edccb71080d491137fdd0b36d070e7e62d26564c54cef4db794a66ea68ad710b45ed5#rd
15,吴宝等 | “三重压力”下中小微企业精准纾困的经验研究——基于浙江小微企业园政策的准自然实验,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247515544&idx=1&sn=6ece0ad2111697fd7e66c18f5f13478f&chksm=ebbcf81fdccb7109262ee643a048c5e05de6883c43815a87c0b255b16a334ca72177e74f2366#rd
16,苏宇 | 数据推理的法律规制,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247515473&idx=1&sn=7c59a533e06e56e902573be3fb300d52&chksm=ebbcf8d6dccb71c023301a699a24260872dac16614b0df19f9dc60b44d004671018ebf68d025#rd
17,王锋 | 从治理到被治理:论基于数字平台型企业的社会治理,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247514205&idx=1&sn=48b7a59bb43245f5dfede5f5fa7395a2&chksm=ebbcfddadccb74cccf6a8715f0d32ed82a4375a853623f42973be9a8f39fc36e94cab8837448#rd
18,张康之、李淑英 | 风险社会中的风险认知与预测,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247514204&idx=1&sn=73703135c1171ca2f54bed5e323c87e7&chksm=ebbcfddbdccb74cd5cd4d9a017365a3a8101f9221d2c60246c158fe16182c7a7697bcf7cae3d#rd
19,2022年第4期目录及摘要,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247513944&idx=1&sn=2f776e93047da68777f4a794bd1330a2&chksm=ebbcf2dfdccb7bc9db6a131cf3e10e87e4dc7654acbfab7791a040c63429fe3585c2de8515e3#rd
20,成龙、王楠 | 国外对数字资本主义的多向度解读,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247513887&idx=1&sn=26c7d192a707306cc463b1a696dacfcd&chksm=ebbcf298dccb7b8e6cfb09810d1da49264e11414a66cd1a9879325719430d477b09a77bfada0#rd
21,李文冰、张雷、王牧耕 | 互联网平台的复合角色与多元共治：一个分析框架,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247513780&idx=1&sn=169da4116889d8a572b84d0a826b0718&chksm=ebbcf333dccb7a250a3cde7bc23aa5579e8936404b0890b6f1b4f3a187bef11bad230c492a46#rd
22,王小章 | “民主社会”与道德——托克维尔之情感进路的道德社会学,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247512135&idx=1&sn=4caa65472e011ca18591d162f9870a87&chksm=ebbcf5c0dccb7cd6cc1856917baa710d6ee8e3065a1e066d2616bc9bfb7887c498f86edc152e#rd
23,陈天昊 | 行政协议中的附随义务,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247512134&idx=1&sn=a2814738919bc2cfd4d6776cfe026498&chksm=ebbcf5c1dccb7cd7bd0cee03886596bcb7946646c4ab44206d21d508c4961ef155d7d62664fb#rd
24,颜昌武、马敏 | 知识生产与社会治理的数字化转型,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247510490&idx=1&sn=7854117acb8fa408285bcd6bb29800bf&chksm=ebbcec5ddccb654bc773fd117b8e72e3df5d14baa79f9e4e3b35a050cbcf8fea0f875ee0e24a#rd
25,2022年第3期目录及摘要,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247510278&idx=1&sn=f9163f5fcf1fe1e1672a57c613fd37fd&chksm=ebbcec81dccb6597b2dc1f4a19bb7e547a17686bccda7bfe69fc3b54e62c9c7913278e7a63e3#rd
26,戚昊 | 散圣:两宋禅门制造的边缘圣徒,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247510245&idx=1&sn=dfea693ef1da1b5482efd33047701529&chksm=ebbced62dccb647450a443e0a483c99562304f3dd2117b24af7b63c253ed4936424e362a2241#rd
27,刘伟、翁俊芳 | “社会治理共同体”话语的生成脉络与演化逻辑,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247509627&idx=1&sn=9b3622a1d56f60c1d174000026c0c7aa&chksm=ebbce3fcdccb6aea865ec05caf49b8722870b33b038b623a36d06dbcc3b26cf81768593ec5dc#rd
28,"廖梦媛 | 法朗士的三重变形与普鲁斯特的
小说美学",http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247509626&idx=1&sn=cbf5e65b43e801e59addd7309981e029&chksm=ebbce3fddccb6aeb73b85fe84b4bf923ebb9ae0c9f0b2fa4193a197f03e8f40bf8aae6ab50f2#rd
29,周海源 | 风险预防视角下离婚冷静期的运行机制优化,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247509624&idx=1&sn=913e543d18fcdcc8fc690785bf4aef73&chksm=ebbce3ffdccb6ae9e01d2a3737aba808b30df83924ec99c353d1ee1005d9f8916d6f11798853#rd
30,林志猛、王铠 | 德性的自然与不可教的悖论——柏拉图《美诺》中的德性难题,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247509622&idx=1&sn=19b5f4f21b8e4727ca4c89c6b502bfdf&chksm=ebbce3f1dccb6ae71fde9699c254fee7a0f182676513221462354dceb8fbc8ea8f64e159b459#rd
31,段德敏 | 《佛罗伦萨史》与“马基雅维利式民主”的再考察,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247508703&idx=1&sn=21983c6bdce814f47c32974c3360e756&chksm=ebbce758dccb6e4e30ec882060b6ed00cdb0fb07aec78f2578088570e3fa271e126ecaec8ccc#rd
32,袁顺波 | 社会化阅读用户流失意愿实证研究,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247508305&idx=1&sn=415e5a48a0e9178ae66510af9a8f9cbe&chksm=ebbce4d6dccb6dc05a868d3c551cbe7b5b6fd1ef7c6a73ce65d4e8b248eda9406aff1033a78f#rd
33,徐有威 | 开拓后小三线建设的国史研究新领域,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247508162&idx=1&sn=2c3520d4cba4e5279279ee5ac67aece3&chksm=ebbce545dccb6c53f8bc8f42aed1284a5052f8a2246d7746a484724b2175340269c57d768363#rd
34,何显明 | 共同富裕:中国式现代化道路的本质规定,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247508093&idx=1&sn=998abc495817c81cbb04508374f3ba4d&chksm=ebbce5fadccb6cec09b48308482d6603d030c4741b0002f3f0a8ffb083d7ca1fcf68462f22a5#rd
35,2022年第2期目录及摘要,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247507929&idx=1&sn=1bd0e8b952b0aa5d696b72a14371da8d&chksm=ebbc9a5edccb1348eed967c2c7d1ee10628e3cfab670e30aa303941f9c20adf4a8612aea49b0#rd
36,陈亚军 | 杜威经验学说的背景与结构,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247507834&idx=1&sn=7cfa8c1cfe4154ca54a4dc789f670645&chksm=ebbc9afddccb13eb7a6feaac7226de4bde25ba126eb64dac5cfc1b44ce8b26676e7b3c191f6a#rd
37,沈满洪、陈海盛、应瑛 | 商业信用环境影响绿色全要素生产率吗?,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247507833&idx=1&sn=36dea63127071bb3df536a47e9f9cdce&chksm=ebbc9afedccb13e804adb9f341bb645868f8fe096a083ab008c05cb0c97754df3746c80ce6a4#rd
38,张承坤、崔为 | 中医“药引子”的来龙去脉,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247507832&idx=1&sn=c48cd46d63f0b4ca33154872378ebaff&chksm=ebbc9affdccb13e91cf3de4360639d062232ef61542bb404844e6e6a31aff15d54a88433f7c4#rd
39,雷天宇 | 秽迹金刚信仰与唐五代剑侠传奇,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247507692&idx=1&sn=c8c65646996b7267802d30098cf0eb6f&chksm=ebbc9b6bdccb127d128cd167ab718c83ae4fb1762eb01a19a03e8128081e636f27dcc4a92289#rd
40,韩宁 | 论行政协议的订立,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247507521&idx=1&sn=6d0e91fa5e56a9abeb5c62ef8bb17a6f&chksm=ebbc9bc6dccb12d0460584393db095ba9d747b175027a83dacbec41beab5be5a60455ba9a92a#rd
41,项义华 | 古代中国早期的灾异书写与灾难文化,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247507520&idx=1&sn=8ed2f6dfd06d8b5b7c4205b2cb9c580f&chksm=ebbc9bc7dccb12d101d3dccee8d1c9f3a8d7e23a25702e1cf5c186d12897288f2e8c8a607297#rd
42,张乾友 | 问责与责任化：官僚组织的责任悖论,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247507397&idx=1&sn=6794079b2ebbacc5f48092c9fe71539c&chksm=ebbc9842dccb1154198ed8986abd8a8e24ea8ee260f03eb1d6e617f4ac69f6f9bac581b13bf3#rd
43,陈野 | 试论宋韵文化的认识维度、精神实质和当代价值,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247506591&idx=1&sn=6812ad13a9155d75755da21f1af9430c&chksm=ebbc9f18dccb160e72b2073f6953a83a4fa9b871ff0202013aae4c4a04dd3abd1996d5245544#rd
44,2022年第1期目录及摘要,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247504663&idx=1&sn=91c0172624f7b00f66d67b67de7baf85&chksm=ebbc9690dccb1f8683c901f66e803308f3f49daeb56e965bf762e6e084f03764a28b384de62a#rd
45,刘俞廷 | “肉食之鄙”：古代辞赋中的饮食书写偏见,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247504588&idx=1&sn=95bc59c5693d7d96a0200b8be8fc31bf&chksm=ebbc974bdccb1e5dcc4dc223f08032937fda24e0872517fa365bd1d69cb08effb97f1f9f0ed0#rd
46,梁俊伟、孙杨 | 技术性贸易壁垒与企业创新,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247504587&idx=1&sn=101671aa20eaeeffb8f22c82e7c79518&chksm=ebbc974cdccb1e5a94aa935c3243e81dfe29a7069a1eceb7a78beb3d16c99bc21f5776348647#rd
47,石肖雪 | 多机关参与决策程序研究,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247504491&idx=1&sn=052df3cc4180dcedd5f7987e7ed1d60f&chksm=ebbc97ecdccb1efa5c68a0bec258e5863706fd352befa59b2e70da7fde70b4f6fadbc872c827#rd
48,文学平 | 克利福德的证据主义信念伦理原则及其受到的批判,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247504150&idx=1&sn=9dbfac34aa523cc0240eec68cea1d697&chksm=ebbc9491dccb1d87bb6928591fe6a431d8928fdb7196bb3b6d1db8653b53cc2e087b2616e2c5#rd
49,费君清、楼培 | 戴复古真的“口不谈世事”吗?——谈南宋诗歌研究中一个流传已久的误解,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247504010&idx=1&sn=dd8a0fd2f07c085e264b3ae247a43c8e&chksm=ebbc950ddccb1c1bd922a47f117ab08a619db287b9d0671fe3a5dc20bbf37bfd920e0bc205aa#rd
50,"汤明洁 | 从权力技术反思动物伦理困境
——从人类中心主义到生态中心主义",http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503893&idx=1&sn=8927dbf86f21b50a5b7cea5c56cc0857&chksm=ebbc9592dccb1c84119c65602435ce6e5fed94cfe21a599d739274625c487cd284d57c47eb0d#rd
51,2021年第6期目录、期刊要览,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503821&idx=1&sn=b3451fb5c31a66f510e9c67eeef6622f&chksm=ebbc8a4adccb035cada6d631e67929ff328ed7bbb88ae041f021f3b62eb11311365877a14b8b#rd
52,钱志熙 | 东晋南朝时代钱塘江诗路的形成,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503773&idx=1&sn=204404524ddb558573c5402f8725db22&chksm=ebbc8a1adccb030c56d5e9475c1aee757c51c42fa3bd5b371bcc6b49fcec4ecc0400ff4b0b4b#rd
53,江怡 | 试论认知科学中的实用主义元素,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503772&idx=1&sn=68007d115dfe76c1838e17e1e2a4ae49&chksm=ebbc8a1bdccb030dbd22f9e86d6ee0450e03ba14b9003f9310c3285b487648dce5fb3fbba9b2#rd
54,徐晓明 | “首违不罚”制度背景下的行政累犯制度研究,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503771&idx=1&sn=17f3e16153991a603418d6ec418bb192&chksm=ebbc8a1cdccb030ab1d5376af0261ab025eb3f75255245e262e7cd84c9f8b87e003b37bf318a#rd
55,"何大安 | 数据智能化、网络协同化与
人工智能运用——从基础经济理论层面对企业投资经营的分析",http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503523&idx=1&sn=352d35d95c381c8453e05f3188d1c45f&chksm=ebbc8b24dccb0232df20ced89bf64a6c54f57d4d9bdc18c5b9d5e81098f8f81a389f7475f136#rd
56,路璐、许颖 | 大运河文化遗产与民族国家记忆建构,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503522&idx=1&sn=080898bfbaa04c8a0e966fe62d053acd&chksm=ebbc8b25dccb0233800ea8c37a13a6a37223e6548d9eb4b465995652d2cfe03c242e01926fba#rd
57,张康之 | 在风险社会中看行动目标问题,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503521&idx=1&sn=534ade9f93b2ea81897bcd7c9f3ade7c&chksm=ebbc8b26dccb0230a751f3ac7b82a7380491dec8afa22cb2662af8cf37a5b163cbb4f2ee5444#rd
58,庄国瑞 | 文学经典化过程中的回流现象研究——以陆贽为例,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503520&idx=1&sn=babb4f3617ae274048f31cc11fc480e4&chksm=ebbc8b27dccb02319dbcf9d68022445466aedb6845a027966c9806fafefb9b9268b956edfc11#rd
59,田毅鹏、都俊竹 | 空间转换、技术赋能与城市街区公共性的多重表达,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503504&idx=1&sn=09f6d39f8c0e991bf73085202f85ef08&chksm=ebbc8b17dccb02018b76d4f626a1519f0e8c13d5c12f2bde0626c5a3478cb4e86ff0a1875705#rd
60,邬银兰 | 从“天城”到“杭城”——14-20世纪中叶欧洲对杭州的认知历程,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247503074&idx=1&sn=a478ed90529dabd577367ba85ab6a6a4&chksm=ebbc8965dccb0073f71538b2892d29aba8151a0abff0d6ac1ee7250b70da02e16fa32413b347#rd
61,何显明 | 现代国家建构的中国方案及其影响,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247502463&idx=1&sn=06e2e84eaa5a8560686adf35805e9f58&chksm=ebbc8ff8dccb06ee5f39ad58d83f1ee9118515a7a1c52856e694509de3827b1fdf081fc0b1d3#rd
62,2021年第5期目录、期刊要览,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247502391&idx=1&sn=3bf75e1a13dc4a4f04ed688dcc967f58&chksm=ebbc8fb0dccb06a61a2f335cc0b55fa209edaf9b2e985d12ddbad447ea70bd856c126b2866c5#rd
63,杨华 | 骚怨传统、文化记忆与王昭君形象的 文学建构,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247502224&idx=1&sn=cf459db53966fd66670d590109151945&chksm=ebbc8c17dccb0501858d9118eeed6c77a2637834908d87f3ed944341643a80aeb2cafa02da27#rd
64,孙云霏 | 关系与生成：《追忆似水年华》 中的哀悼伦理,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247502223&idx=1&sn=115b0915d749fca2e9676890af4a939c&chksm=ebbc8c08dccb051ef07634beee3f55a0d5b83d480e3261e54559599597526b78209075695047#rd
65,包大为 | 卢梭政治哲学中的乡村：古典堡垒抑或现代乌托邦,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247502222&idx=1&sn=1912309fbf5ed8f7112b76d31ce8527b&chksm=ebbc8c09dccb051f111fbb3994f7dcfcc1981590c504d359e44d532c12f9ed6bc7f3d9305958#rd
66,陈旭东、倪晓磊 | 高校科技成果转化权责配置的困境与改进,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247502221&idx=1&sn=5dd06b9a2fc3a3c01c82c845239e0cc6&chksm=ebbc8c0adccb051c0e6a0f14ac6a4ba0c4a7613835aba2c3e434781c76a572057f77faa91950#rd
67,于奇智 | 福柯的生命权力,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247502220&idx=1&sn=6c29bb70782fbeca998333fe8afabec2&chksm=ebbc8c0bdccb051db52edb4b3fb273578d3857b1814a31ccaf60255ccd40490430c01400c084#rd
68,王相华 | 资源外溢承接与内生动力培育：特大城市周边乡村振兴发展的可行路径——以杭州黄湖镇青山村为例,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247502219&idx=1&sn=bb223b7ac419a39f8d8a250673372d52&chksm=ebbc8c0cdccb051aa1a6792475709916028ac894c25c910d208adec428a64b84686a8b7a0cad#rd
69,谢尧雯 | 基于数字信任维系的个人信息保护路径,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247501540&idx=1&sn=2f9a36d586209b8f35fa3acc3991aa1f&chksm=ebbc8363dccb0a750b91cd99a6457ad993a7aae9aef8ca0012b9fbe1979469263a1fc1d66b49#rd
70,2021年第4期目录、期刊要览,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247501056&idx=1&sn=fa52c8eb85d917edbc687553d2e52dd9&chksm=ebbc8087dccb09912ce41f74d2dc9361f817b781a104b333e870f846d16a0408a902e982d60d#rd
71,陈巍、胡烨 | 预测加工、认知可渗透性与读心,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247500983&idx=1&sn=efcf74b745d42ac245112214f5ca232c&chksm=ebbc8130dccb082674e29586e68e15f107f46528464a313d991ca6e30d57b6c24115600dc33e#rd
72,王俊、郑卉殷、张钰洁 | 贸易自由化如何影响能源消耗?——基于能源节约型技术进步视角,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247500981&idx=1&sn=ccd05a7693911772ce274dbc5e1c29aa&chksm=ebbc8132dccb0824c0e9c8a152b1e15e18b467d5c71ff9ad61018a88ab56c040dc17ebc72a14#rd
73,施立栋 | 得形忘意：行政诉讼立案登记制之省思,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247500922&idx=1&sn=2addd6e7ae2bb4873a9892ab6df8f24a&chksm=ebbc81fddccb08eb8fc527dac3330a8199c97980def249900e9a19e26eaac7d1cfc5815774f8#rd
74,安生 | 朝鲜时代韩愈诗学的诗学史意义,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247500900&idx=1&sn=5efc28379f005a148b64101134e5051b&chksm=ebbc81e3dccb08f573b5386403c856127d1532a8c64f5d1af06f5d033e9315dcf835cc87a75a#rd
75,叶韦明、侯忻妤 | 亲密关系的麦当劳化与游戏化: 情感学习社群的网络民族志研究,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247500897&idx=1&sn=4f0d16f2537731d299b0cc892e9f94b2&chksm=ebbc81e6dccb08f042125310951d9a8a2862bd6b8f12b0cc9cf21b3df37fdd30520f7cc58d29#rd
76,钱霖亮 | 低度包装与本真性展示: 中小带货主播的阶层化数字劳动,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247500170&idx=1&sn=8a0506b4085eabceff86a63ce1adcf77&chksm=ebbc840ddccb0d1b6e49fd464b5597d754da525d26745ab0d02233792bbd552100839cd34496#rd
77,​周峨 | 士医之别:从“辞疾”的文化认同看华佗之死,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247500085&idx=1&sn=d91f79c5639adbf0eb45cba54684e19b&chksm=ebbc84b2dccb0da42403981c762fd94fa9f6f37ca69b55d354c1120a0a8b070e93b8d95b7b7f#rd
78,谢新水 | 数字技术对人的解析: 社会功能与社会失范,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247500083&idx=1&sn=04fd3eeb7149a6c91efe9a1460519dee&chksm=ebbc84b4dccb0da232f297b982c21069a589a3c16f17beafd578d545de3435c78e3d22d1ae3e#rd
79,李海青 | 中国共产党作为使命型政党的代表性——一种政治学的分析视角,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247499938&idx=1&sn=9955ac4f04559d0ce7bff03de681e27a&chksm=ebbc8525dccb0c330a498b07c36c1b12b91ffd5ad79df1332756013a905eceb1046349356399#rd
80,2021年第3期目录、期刊要览,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247499780&idx=1&sn=dc25dfe878b2a1bf2811eafec58cb48a&chksm=ebbc8583dccb0c95381090a52c02fd5148831f46b75a2b23272781c39bef15d19eee258db554#rd
81,“数字乡村与乡村现代化”分论坛征文通知｜社会学年会,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247499576&idx=1&sn=398b5e18d87ffff47dc0007435326226&chksm=ebbcbabfdccb33a9e1d3d30db2ee2196551c91a60a68d9f204a68048590ea83ff6060ed8c38d#rd
82,沈国兵、梁思碧 | 知识产权保护能提升中国 服务行业出口竞争力吗?,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247499563&idx=1&sn=b3d0e643d4648c1ff600cbf750d37d79&chksm=ebbcbaacdccb33ba3c865f606ef197ea9979d39f945c2e20374b22af3061a73b45dde2960259#rd
83,吴红涛 | 青春美学: 艺术治疗与尼采的“生命透镜”,http://mp.weixin.qq.com/s?__biz=MzI4MDA3MzQ0OA==&mid=2247499562&idx=1&sn=56350c8c69f77e64e8b6aa89fb0aa41c&chksm=ebbcbaaddccb33bb0db64b52b4fdb494cb4b98d3ab2ddbf9f1455b1480afc78fce9fe2791ef9#rd
