4023,强国方略|  贫困家庭有核心忧虑   专家建议低保兜底扶贫,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111386&idx=6&sn=5820f22552125de63cf2f99aeb93e8c7&chksm=87e7efdfb09066c94ca81c20324b8b34c0d26d77be205dc8a218d285e846478d49626aa9bd13#rd,6,2018-3-17,0.0,1.0,1.0,0.0,559.0,0.0,10.0,,,,
4022,强国方略| 有法必依！《非遗法》如何才能落到实处？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111386&idx=5&sn=0b4b55eaefff8ce9bbd504bf9eb42126&chksm=87e7efdfb09066c9389a51de6c8f826b1fd888fda1956eb51b054ed6bd5dbe3e673db07012d5#rd,5,2018-3-17,0.0,1.0,1.0,1.0,151.0,0.0,2.0,,,,
4021,强国方略| 陈志刚：具有重大优势的新型政党制度,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111386&idx=4&sn=86cf2f8119284259e726b87eeea81e7c&chksm=87e7efdfb09066c9529b1a43cdd4a29dbbd66e21d0476e3da777ed1215a02a6c45977fb70a41#rd,4,2018-3-17,0.0,1.0,1.0,0.0,407.0,0.0,2.0,,,,
4020,学理大观| 李黎力等：经济思想史学科为什么被边缘化？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111386&idx=3&sn=c1d58deee745e48b9ef14b4636a4222f&chksm=87e7efdfb09066c9685c5db502ffd3f89109826687010e5e5533e2b3fc1d7af890f5faa6701d#rd,3,2018-3-17,0.0,1.0,1.0,1.0,350.0,0.0,5.0,,,,
4019,学理大观| 裴长洪：从实践中总结中国特色社会主义政治经济学,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111386&idx=2&sn=5cd3025904953cf50634c60c3df9ed2d&chksm=87e7efdfb09066c9acf331c730570b8c617ef86cb294a26bf30c80bd8c00bfbc0a8c7eef884c#rd,2,2018-3-17,0.0,1.0,1.0,0.0,270.0,0.0,4.0,,,,
4018,张蕴岭：中国对外经济关系40年,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111386&idx=1&sn=7036b5a8412d07885cd9d40e1c3ef7a7&chksm=87e7efdfb09066c9428ab19dc8e93ec0545c0c6261b894bf80c68ba4062466e455ad208508fb#rd,1,2018-3-17,0.0,1.0,1.0,0.0,941.0,0.0,9.0,,,,
4017,理论H5| 习近平两会“下团组”谈了哪些事,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111460&idx=8&sn=20b1f22a833c4fe0884dfaec1b12d0fd&chksm=87e7efa1b09066b7c2e267c4a7b3facb81a4d9074e0db530dc46030264b54397934ffb6490ec#rd,8,2018-3-18,0.0,1.0,1.0,0.0,93.0,0.0,1.0,,,,
4016,海外视野| 国外学界对2018年中国经济社会发展寄予厚望,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111460&idx=7&sn=81a194a75ca351b0fccd25a70c5915e4&chksm=87e7efa1b09066b7d4323db94c8d1984d63d46068d87fa31ede1bddc1366b866c6e15357f137#rd,7,2018-3-18,0.0,1.0,1.0,1.0,131.0,0.0,2.0,,,,
4015,研究前沿| 新时代刑事立法如何体现民生关怀？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111460&idx=6&sn=ebbe54ad8554c726f18c7fa8735addf7&chksm=87e7efa1b09066b7fa4b3db7c6c1256ca18442dd08d3ccd531849312749314b972e922306975#rd,6,2018-3-18,0.0,1.0,1.0,1.0,165.0,0.0,2.0,,,,
4014,两会之声| 全国政协委员张星星：积极塑造和引领国家历史记忆,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111460&idx=5&sn=5df561ab2f1b25050c8ce284bef6d4dc&chksm=87e7efa1b09066b7291c4de03165cfba1376f44c46fb84061bad5a1c47944806de12386e1e78#rd,5,2018-3-18,0.0,1.0,1.0,1.0,871.0,0.0,6.0,,,,
4013,两会聚焦| 中国社会科学院的代表委员在两会上都说了啥？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111460&idx=4&sn=cc0c40d413639be1eb2a29a72e562c27&chksm=87e7efa1b09066b71aaf948b98671438b7de0f18e50ecd01515ed7177884dd66f245c78e93cc#rd,4,2018-3-18,0.0,1.0,1.0,1.0,1427.0,0.0,22.0,,,,
4012,学理大观| 王韶兴：我国新型政党制度的独特优势在于人民民主,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111460&idx=3&sn=d7d4349c915a81b065260b56da1e7cb6&chksm=87e7efa1b09066b750b677c8ae9f5d81d3a7e8269e1877cc7a25612414154de85e8d549870b0#rd,3,2018-3-18,0.0,1.0,1.0,0.0,542.0,0.0,4.0,,,,
4011,学理大观| 习近平新时代中国特色社会主义思想的三重向度,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111460&idx=2&sn=4089c03c27e883d36ecb89deb8ca9b9c&chksm=87e7efa1b09066b72f6fa0b0c0975567f20bc0ca9cecba7af2f43ac3972a039882605ca96669#rd,2,2018-3-18,0.0,1.0,1.0,1.0,2078.0,1.0,19.0,,,,
4010,《哲学研究》2018年第2期中文目录,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111460&idx=1&sn=92b23a6c4678ab8df9580a130f55bd1a&chksm=87e7efa1b09066b7c434c679e77d0e24de7dd8c45e1a6c9b8463e469787ec71009ca4575b0e4#rd,1,2018-3-18,0.0,1.0,1.0,0.0,4324.0,0.0,31.0,,,,
4009,理论H5| 个人所得税起征点提高 代表委员怎么看？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111493&idx=8&sn=bccf3044ca6d3951cd6fd6843d889a9f&chksm=87e7ec40b09065568e0569818dc1fe4622497588f1d94c66d6e048c85a9775f131855ff41fd9#rd,8,2018-3-19,0.0,1.0,1.0,0.0,178.0,0.0,0.0,,,,
4008,海外聚焦| 控枪有了新动向？ 美国教授：政治极化加剧分歧,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111493&idx=7&sn=7abd03f49cd3fea183e563f305f44e14&chksm=87e7ec40b09065561bd55ac2cd3b8ad00f02218f5863a024b68903877564e777894d2e692360#rd,7,2018-3-19,0.0,1.0,1.0,1.0,118.0,0.0,1.0,,,,
4007,学术视野| 如何推动社会善治？ 学者提供三种心理学路径,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111493&idx=6&sn=11440efff9a5256f1847819827b15d11&chksm=87e7ec40b0906556c022d2bc409620b198c3d49fbc4d1c5ef5c7d9893d175b36d09d548688b3#rd,6,2018-3-19,0.0,1.0,1.0,1.0,1113.0,3.0,13.0,,,,
4006,研究前沿| 舒习龙：史识重构激发近代以来史著新格局,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111493&idx=5&sn=0026ed33b03bc087ab00519dcac487d5&chksm=87e7ec40b090655615c6daf779f90ce1fee81adc672dd266e4823f8ef2407e47d39b5611f29c#rd,5,2018-3-19,0.0,1.0,1.0,1.0,179.0,0.0,2.0,,,,
4005,两会之声| 全国人大代表葛道凯：加快修订《学位条例》,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111493&idx=4&sn=be82288dd55a5bca2436994d68af6523&chksm=87e7ec40b0906556234649b52f6da9e0474c997b5a27c0695c0447a1f9d1793c135d3ffd79b1#rd,4,2018-3-19,0.0,1.0,1.0,1.0,342.0,0.0,1.0,,,,
4004,两会聚焦| 程恩富 赵季平等：向建设现代化强国阔步前进,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111493&idx=3&sn=7880726a26ad8199da430056e004eb4b&chksm=87e7ec40b0906556027654a70bae2c4ad0be8d05ffe2a3b8cb52a7f77822cf56cbac384209de#rd,3,2018-3-19,0.0,1.0,1.0,1.0,596.0,0.0,8.0,,,,
4003,强国方略| 俞可：破解教育发展面临的三个根本问题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111493&idx=2&sn=639ffa6c7335f99e467e881c9c16031f&chksm=87e7ec40b0906556e177fd97d64eae83224bdc319ac1c4a7b04bb902e2d3f2fb4eb2dd7dc9f3#rd,2,2018-3-19,0.0,1.0,1.0,1.0,566.0,0.0,6.0,,,,
4002,《世界哲学》2018年第2期中文目录,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111493&idx=1&sn=247fa61f4109c45192423208e2c74c81&chksm=87e7ec40b0906556642232390cdd992197ae82c0bdc0ca1399a69e6e426ed27449668d2a2873#rd,1,2018-3-19,0.0,1.0,1.0,0.0,2019.0,0.0,17.0,,,,
4001,《中国社会科学文摘》2018年第2期目录,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111512&idx=8&sn=09f3e61f4c42d4c3ec9c38ad936b360f&chksm=87e7ec5db090654be213012e68149813f215ded6e6bf97c295758a76da27c0df99c75a72eeb1#rd,8,2018-3-20,0.0,1.0,1.0,0.0,695.0,0.0,1.0,,,,
4000,考古发现| 覆巢之下 岂有完卵？揭秘孤竹古国衰落原因,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111512&idx=7&sn=b493e7084181617b4d277f78869d4898&chksm=87e7ec5db090654bcbdcc2435f681e02e4ef049b9243a54ad3929d2980228446d7d79939d8ff#rd,7,2018-3-20,0.0,1.0,1.0,1.0,474.0,2.0,4.0,,,,
3999,学术前沿| 黄立鹤：探究老龄化与语言衰老之间的关系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111512&idx=6&sn=b55903b27a0ca3c63a1dcd0f80ff5153&chksm=87e7ec5db090654bda6aec316b76ddbc1a62811de34045009a9db90067171a305eabca831067#rd,6,2018-3-20,0.0,1.0,1.0,1.0,315.0,0.0,1.0,,,,
3998,两会漫评| 领导干部干事为何“功成不必在我”？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111512&idx=5&sn=9dcae319d298a5dcd709fc6f650dc9bd&chksm=87e7ec5db090654b1fb792158f5ba46f6d445d0e4ddcbd460bf0694bada3904c18babeeb0d33#rd,5,2018-3-20,0.0,1.0,1.0,1.0,305.0,0.0,5.0,,,,
3997,学术文萃| 汪锋 等：反腐促进经济可持续稳定增长的理论机制,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111512&idx=4&sn=46da5da2f83c7d0dc334155665ce3954&chksm=87e7ec5db090654b39befaf0ca9283be5ce11f21b8c175306e6f466dd367ffe19ee665514604#rd,4,2018-3-20,0.0,1.0,1.0,0.0,297.0,0.0,2.0,,,,
3996,学理大观| 白刚：今天我们为何要回到《资本论》,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111512&idx=3&sn=c4b68d11a45c9b41097f653b6b770860&chksm=87e7ec5db090654bb9705c751047dfa4459336792fd56cfb96b2f04b7afce3c65d7b2490d82f#rd,3,2018-3-20,0.0,1.0,1.0,1.0,861.0,0.0,11.0,,,,
3995,学理大观| 用习近平新时代中国特色社会主义思想武装头脑,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111512&idx=2&sn=71e7d0dde60279967ee2f0592fb43570&chksm=87e7ec5db090654b027e72e9385aec1b76eb18433d50c1282183f7b1dfa84f0bd8ddbc67a3ca#rd,2,2018-3-20,0.0,1.0,1.0,1.0,605.0,0.0,2.0,,,,
3994,刘建飞：新型国际关系的基本特征,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111512&idx=1&sn=2ddfca68db1de47c3cc5e36621be3feb&chksm=87e7ec5db090654b88b3bfbc2ed2feeda8099cd2ef59fa52a64d93c379ef2c1af97bb0cdac2b#rd,1,2018-3-20,0.0,1.0,1.0,1.0,943.0,2.0,3.0,,,,
3993,期刊速览|《经济评论》2018年第2期,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111548&idx=8&sn=eb1c026256a20e2eb285c1e8a7d45e62&chksm=87e7ec79b090656fe90bedaff8ba0e8f4c35aad19e3d7169fd8d2c12069fc2ae32dbb3b93c3b#rd,8,2018-3-21,0.0,1.0,1.0,1.0,449.0,0.0,1.0,,,,
3992,海外聚焦| 美国学者：美国经济垄断程度提高加剧不平等,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111548&idx=7&sn=827ffd680c57a48ea4dc438b3e745d5e&chksm=87e7ec79b090656ff7160da8aee64e14ba25312d02693eea2a44cc06e5b7b7b8ff39299f2305#rd,7,2018-3-21,0.0,1.0,1.0,1.0,161.0,0.0,0.0,,,,
3991,学术前沿| 哲学研究新动向：让哲学家从“扶手椅”上站起来,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111548&idx=6&sn=5b9ae106fb82c38971ac3e21b0a7044a&chksm=87e7ec79b090656fc1ff3ebcf9eed202afbe67079c78d21d7f4673442f80d48e15f68dc7aef8#rd,6,2018-3-21,0.0,1.0,1.0,1.0,746.0,0.0,5.0,,,,
3990,强国方略| 黄少安：“中等收入陷阱”=“公共福利陷阱”？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111548&idx=5&sn=13834650f87da380bee97c0d913bc88f&chksm=87e7ec79b090656fa5ba46a59ef7d85bf5b2b4c0b64ac6a545bb7641f886ab9f83a89905b6e8#rd,5,2018-3-21,0.0,1.0,1.0,1.0,406.0,0.0,2.0,,,,
3989,学理大观| 章志远：新时代我国行政法学研究如何转型？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111548&idx=4&sn=44c551efe87fb3a0088634a04c25feb8&chksm=87e7ec79b090656f9b992e4c7b9516bd6e6ca1b93cd266ecc60d5e0fe95999e6b7f6f7c2b937#rd,4,2018-3-21,0.0,1.0,1.0,1.0,250.0,0.0,0.0,,,,
3988,两会之声| 两会落下帷幕 社科界代表委员畅谈新时代新作为,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111548&idx=3&sn=383f2c1499ef54773dce13745fe3023b&chksm=87e7ec79b090656f8b6c10991b51508bf69500df04e6b590ac7dfad3ac3b0737f461bd049177#rd,3,2018-3-21,0.0,1.0,1.0,1.0,197.0,0.0,1.0,,,,
3987,访谈 ▏汝信：我和社科院的故事,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111548&idx=2&sn=966e91cca973e3bba4d9eb365a553967&chksm=87e7ec79b090656fc6c7b969e8b418b17b9043f36ef856ced165d7c30da9eedab8940b431b63#rd,2,2018-3-21,0.0,1.0,1.0,0.0,371.0,0.0,1.0,,,,
3986,中国社会科学院位列2017年“中国智库综合影响力”榜首,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111548&idx=1&sn=80fee9c081a2abd50a17e7e831f9ed9b&chksm=87e7ec79b090656f8b200b6d30054b4536c8cd6952de65789ccb463193f9b52e687233e3f4d1#rd,1,2018-3-21,0.0,1.0,1.0,1.0,2347.0,0.0,19.0,,,,
3985,理论图解| 全球视野下的《习近平谈治国理政》,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111573&idx=8&sn=1abb8c3ba07743d54c9309fe02984e6a&chksm=87e7ec10b0906506222a992befc16900767ad3deb990fef169bf8d41479a54bcfc2072fe32fb#rd,8,2018-3-22,0.0,1.0,1.0,0.0,423.0,0.0,9.0,,,,
3984,期刊速览| 《国际经济评论》2018年第2期,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111573&idx=7&sn=667dc45bb5afe2d07e729af0d408fbe9&chksm=87e7ec10b0906506c359fa599ac66bfffaab1ed3324f8a6b7e33b6576410829021f4de00e66a#rd,7,2018-3-22,0.0,1.0,1.0,1.0,247.0,0.0,1.0,,,,
3983,学术文萃| 凌小萍：如何统一近代报刊史研究两大取向？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111573&idx=6&sn=d6bc4ef1075d5c3d00db5d07dc309773&chksm=87e7ec10b090650616608d442b116dcd5de2d494dfbf4c25c4d4003d2082fa73a68107e73b23#rd,6,2018-3-22,0.0,1.0,1.0,1.0,573.0,0.0,6.0,,,,
3982,学理大观| 思想原创力是打造智库的关键,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111573&idx=5&sn=6a9c623d86550312f533da95f3602fcf&chksm=87e7ec10b090650610a3204b0f34d7f9bf9d4cccc631a2eb5f58f486ba4899a45e177717eb2e#rd,5,2018-3-22,0.0,1.0,1.0,1.0,216.0,0.0,3.0,,,,
3981,强国方略| 邹静娴 张斌：后中等收入经济体的开放,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111573&idx=4&sn=886bae82cea0235b266187e5f1d250f9&chksm=87e7ec10b09065061ba9ca405153497d10399bc7995894731f5e8cb38ec550474ab0f7c5cf2d#rd,4,2018-3-22,0.0,1.0,1.0,0.0,155.0,0.0,0.0,,,,
3980,海外聚焦| 沈雅梅：特朗普“美国优先”增加美成为输家的可能,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111573&idx=3&sn=9470f047c1a8fa5fcb7142e732d34d7f&chksm=87e7ec10b0906506a8b9454af5696127abb9fecfad2e3bd86f3db6ee3bacd9eb3a084c5f8aed#rd,3,2018-3-22,0.0,1.0,1.0,0.0,308.0,0.0,3.0,,,,
3979,学术前沿| 从马克思主义新闻观角度谈如何提升教学水平,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111573&idx=2&sn=85064d2ea2f10691b404f87e12241d06&chksm=87e7ec10b09065060d277cf4cb6d5cfb1d76fb5d7d8755f15fb2d430d16c6a68c6af51ac76e3#rd,2,2018-3-22,0.0,1.0,1.0,1.0,556.0,0.0,6.0,,,,
3978,2018年3月上旬国家社科基金年度、青年和西部项目结项情况,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111573&idx=1&sn=24df55e21e48f999842493f3100b0d60&chksm=87e7ec10b0906506c2e55dee4bf2bb59de66bf2a792a481abb7cb3cecd2e210970b15c54a1ad#rd,1,2018-3-22,0.0,1.0,1.0,0.0,2439.0,0.0,9.0,,,,
3977,《中国文学批评》2018年第1期目录,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111587&idx=8&sn=754cbaecbc83f4548cf160a8c6f506de&chksm=87e7ec26b090653076dfa5239a900307bbd6a919bf13e604859e93ad4d31c52ad6c1ed6b8ec2#rd,8,2018-3-23,0.0,1.0,1.0,0.0,311.0,0.0,3.0,,,,
3976,强国方略| “自贸区卓越指数”指标体系发布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111587&idx=7&sn=2f8bbf287d244d17f5b5ca630d8a2ebd&chksm=87e7ec26b0906530fa190214da47b49c00aecb0764ca2abcaae9c1a6a104803905831809d2ed#rd,7,2018-3-23,0.0,1.0,1.0,1.0,139.0,0.0,1.0,,,,
3975,学术视野| 蒋寅：回望清代诗学的“史家”视角,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111587&idx=6&sn=d626b973ceaeed20a4f81ac907f96e64&chksm=87e7ec26b09065307037e69db7c938d1326afe77a9e6c0c9c688c7e5f5e0ea7209cf181a3a7c#rd,6,2018-3-23,0.0,1.0,1.0,0.0,270.0,0.0,3.0,,,,
3974,强国方略| 专家解读《战狼2》等主旋律影片成功之道,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111587&idx=5&sn=158eb4548292aa680853ab179b52c64d&chksm=87e7ec26b0906530e7802e8406858261f4bd44f7243753ae5bd306074cf386d6821de1cbbddf#rd,5,2018-3-23,0.0,1.0,1.0,0.0,198.0,0.0,5.0,,,,
3973,学术前沿| 牛津大学学者：将社会学视角引入经济学研究,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111587&idx=4&sn=883bee2aee6433841d9085612c3ee672&chksm=87e7ec26b09065307685b62fe6eac62acdd054f7bb5a3127d627be5e9a2626478a2240beb0c3#rd,4,2018-3-23,0.0,1.0,1.0,1.0,553.0,0.0,8.0,,,,
3972,强国方略| 文宏：全面实施绩效管理的四个切入点,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111587&idx=3&sn=b0d91d959c19a291fe442c0022925740&chksm=87e7ec26b09065306ef4a67b54918e034ae04101b99cd82142338528814f1e4f9c5959b2104c#rd,3,2018-3-23,0.0,1.0,1.0,1.0,1425.0,0.0,26.0,文教授威武,1,nan,nan
3971,名家论谈| 张树华：党和国家机构改革提升政治效能,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111587&idx=2&sn=dd6a2567635dfb4ecd0ab818774cf79f&chksm=87e7ec26b09065306eaf4454a6d8778acba4c62a149f2a079ab3c5da17013f382c59a197be6c#rd,2,2018-3-23,0.0,1.0,1.0,0.0,342.0,0.0,3.0,,,,
3970,张江 阎晶明等：文艺也要鉴往知来,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111587&idx=1&sn=0a6b9bde31761da090c287ff5e8ee438&chksm=87e7ec26b0906530e8ad10f4e19c311980416b3706546dd1630d13172f894c3874018913788a#rd,1,2018-3-23,0.0,1.0,1.0,0.0,525.0,0.0,10.0,,,,
3969,海外视野| 学术期刊出版如何接轨高科技? 听英国专家怎么说,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111604&idx=8&sn=3f17cd9fa457cd011dd3a1fb15251773&chksm=87e7ec31b0906527f4e402a73b256068475bd89b53cb46bd88e488376414793397337d9fc0cb#rd,8,2018-3-24,0.0,1.0,1.0,1.0,189.0,0.0,2.0,,,,
3968,教育史话| 谈《朱子家训》对家庭道德教育的深远影响,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111604&idx=7&sn=d14fd3eeb704bc56435e65fb758cd304&chksm=87e7ec31b09065276cebdaf8ea1a48eeb1e51128c45d76543ddaf4638b1e281c6f36d17f0c2d#rd,7,2018-3-24,0.0,1.0,1.0,1.0,757.0,0.0,9.0,,,,
3967,社科资讯| 西南民族大学五项国家社科基金重大项目齐开题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111604&idx=6&sn=dd564c3333584f465296f9cb10fb905d&chksm=87e7ec31b09065277636519cc42b8a1e488ea9a746f69490e9c6071e9503e8351062a7d63e02#rd,6,2018-3-24,0.0,1.0,1.0,1.0,870.0,0.0,9.0,,,,
3966,社科漫评| 俞可：助力强国建设 办好人民满意的教育,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650111604&idx=5&sn=07637223e776866712e1b17194f427e7&chksm=87e7ec31b0906527dd2fbcea23beb305de56a03e08b1397ac80b115ab6a624bda5cfd45e59cd#rd,5,2018-3-24,0.0,1.0,1.0,1.0,115.0,0.0,0.0,,,,
