Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num
10,樊 浩||伦理道德发展的战略支点：理性，还是精神？,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488414&idx=1&sn=2770968eb1280d1817d1321e668bf07a&chksm=faee0238cd998b2e2152393527d7821a4fbabcfda24b3017319c09fd87c31d98c8d6440be7bf#rd,1,2022-10-10,0.0,1.0,1.0,0.0,389.0,1.0,1.0
11,跨文化学视阈下的文化间涵 ||2022年第5期,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488413&idx=1&sn=bc55879527bfbc4282031b583a8b3659&chksm=faee023bcd998b2d489ff88312b4ff4f50a78b8117eead188acb4ab914e5d923fc046754d2d4#rd,1,2022-10-9,0.0,1.0,1.0,0.0,272.0,0.0,1.0
12,“在边上”的批评——钱锺书《写在人生边上》阅读史探源||2022年第5期,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488379&idx=1&sn=e036b84832bd9ea196e647d19a941dff&chksm=faee02ddcd998bcb98f5950d7f3af957cbbf0cb1e9436c5232736b629e28c844f2292cbbe881#rd,1,2022-10-8,0.0,1.0,1.0,0.0,1181.0,0.0,4.0
13,专题||赵庆云：1950年代范文澜与尚钺学术论争再析,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488322&idx=1&sn=45270f4493e85cb12f7a793680a8f80a&chksm=faee02e4cd998bf2b6c7b8c65cc01bb3407363646a1885a6948db71e37912141b18b57ec6f62#rd,1,2022-10-6,0.0,1.0,1.0,1.0,404.0,1.0,4.0
14,专题||刘超燕：吕振羽和翦伯赞史学观点的异同及特点——以20世纪30年代为中心的考察,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488321&idx=1&sn=260b2d4442c0fb26e64bac59c97d86a7&chksm=faee02e7cd998bf16a8495ef3ddb84ba5420b67f29469edcebc02837a3533c59c212ab928829#rd,1,2022-10-5,0.0,1.0,1.0,1.0,334.0,6.0,9.0
15,专题||张越：《中国古代社会研究》问世前后的学术史考察,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488319&idx=1&sn=9f83bf3aa6cd933f1fd87b9aa89bfd2e&chksm=faee0299cd998b8f87c20a3f43917a4b10f2091fab87797ce9be8bc3e1fa5d078ec6df45e15a#rd,1,2022-10-4,0.0,1.0,1.0,1.0,425.0,2.0,2.0
16,主持人语||张越：文本与情境•交谊与系谱：马克思主义史学的多维视野,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488292&idx=1&sn=c23b7e9f122dff075081b6ff03ece311&chksm=faee0282cd998b94dee1f73feee305fa1f9f2bf6a1509572f96e3f85138277870373df61dbcb#rd,1,2022-10-3,0.0,1.0,1.0,1.0,526.0,1.0,3.0
17,新时代文学的理论特质与创作管窥 ||2022年第5期,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488250&idx=1&sn=cf11224244e1980c7a559e13d85fc3ad&chksm=faee035ccd998a4a02eff39e1433b4ede8ca14c9c862c3a3d3c8227bd77755c33d3f0b8a687c#rd,1,2022-10-1,0.0,1.0,1.0,0.0,158.0,0.0,0.0
18,新时代文学的理论特质与创作管窥 ||2022年第5期,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488248&idx=1&sn=d17cb2189963ba66acf67ef6515dea9f&chksm=faee035ecd998a4827fba4bf3edd7408d8b1804896696f75acf90304c66f8e06a230f3fb56ed#rd,1,2022-9-30,0.0,1.0,1.0,0.0,444.0,0.0,3.0
19,《天津社会科学》2022年第5期目录,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488223&idx=1&sn=e9d9e4879abcd808528d496386d4c8d6&chksm=faee0379cd998a6f759e9d2069488296953ffb0a5db5b3d0ce45dccb2104e80e56b100ea37a3#rd,1,2022-9-23,0.0,1.0,1.0,0.0,2776.0,5.0,10.0
20,陈晏清 ||按照“实践唯物主义”的原则改造哲学体系,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488196&idx=1&sn=990013066e9debd3866f3931a4470975&chksm=faee0362cd998a74b727d28238264bcc325af93c019d041f4310517a2b1cc114ed31ef1bbadc#rd,1,2022-8-15,0.0,1.0,1.0,0.0,263.0,1.0,2.0
21,刘放桐 || 马克思主义哲学与现代西方哲学比较研究的回顾与前瞻,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488190&idx=1&sn=1bc20f811773ace471a424e5348f8c06&chksm=faee0318cd998a0e3b38ef498e566ab41f0b7e4b798b480880c99de779e9dfd669716986f93f#rd,1,2022-8-14,0.0,1.0,1.0,0.0,270.0,0.0,1.0
22,全球气候治理的自愿合作机制及中国参与策略——以《巴黎协定》第六条为例,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488189&idx=1&sn=b69cc6358c3e5d720d9a62f6fc404a31&chksm=faee031bcd998a0ddabe7c944f888a201577f18b640bb7f5818d2884423c97f9957d72a97cf5#rd,1,2022-8-12,0.0,1.0,1.0,0.0,170.0,1.0,1.0
23,“双碳”目标约束下的高质量发展：内在冲突、机遇与应对韩 超 崔 敏,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488185&idx=1&sn=b746a858f0c549ae9df7cd4dbcbc8f80&chksm=faee031fcd998a096fb696dc918503544613f6adac6735f8e49f7eea968b063f9aa98b3f4fb0#rd,1,2022-8-11,0.0,1.0,1.0,0.0,256.0,2.0,1.0
24,通胀形势的中外差异及其成因,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488175&idx=1&sn=57ef784994c0306dcea8ac1ba55221cf&chksm=faee0309cd998a1fcb2c0a705907690ae1ce5065753551e9c0123fb0b88dc8c6cd931e04fe2c#rd,1,2022-8-10,0.0,1.0,1.0,0.0,443.0,1.0,2.0
25,郑震|不确定性视阈中的庄子思想,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488166&idx=1&sn=106b938b29f6882e9c339b6dcc4fa4fe&chksm=faee0300cd998a16af6bf657b3c21b125e5f74dcd1038d74326ad8576bc136d015440ea73d4f#rd,1,2022-8-5,0.0,1.0,1.0,0.0,286.0,1.0,3.0
26,杜鹏|农村社会动员的组织逻辑与治理效能,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488165&idx=1&sn=b1e932f8b0eb59eab20c12b0458c6343&chksm=faee0303cd998a154204dae9ad64925688bcb409652872f192b66d10fda41f93f4dfef9b8677#rd,1,2022-8-3,0.0,1.0,1.0,0.0,542.0,2.0,4.0
27,张兆曙|国家公共卫生治理体系转换与适应性危机 ——兼论疫情早期传播阶段的政策价值,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488164&idx=1&sn=ec3ca88141d04c280465ad20d1ecc8cb&chksm=faee0302cd998a1480ac76a29878a4539338c25d20dac6748dc46e24da15b8ec09fc2e433810#rd,1,2022-8-2,0.0,1.0,1.0,0.0,690.0,4.0,3.0
28,牛文君 || 精神科学与诠释学的交汇——以狄尔泰和新康德主义价值学派之争为中心,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488149&idx=1&sn=15bb65830b4c31d6bc975c92c02864f3&chksm=faee0333cd998a258da3467ab04d24d7c049162179e5fea532431629fcaaf469a1a4fc5514cb#rd,1,2022-8-1,0.0,1.0,1.0,0.0,212.0,0.0,1.0
29,黄志军 || 论辩证法与社会主义的实现方式——基于对反马克思辩证法者批判的考察,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488138&idx=1&sn=5ec1ef8bf0f7f8051f4e8ed5e715f66f&chksm=faee032ccd998a3abe4be297c14a548db442f6fa43531fb8c3a80e20971c3ea3604b1b7700df#rd,1,2022-7-31,0.0,1.0,1.0,0.0,549.0,1.0,5.0
30,白 刚  那 玉 || 文明的辩证法：《资本论》的一种解读,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488137&idx=1&sn=de8b1e19d4b3b286c9066762f0f56eea&chksm=faee032fcd998a39d2f295375861ba3e39a10c5ca0ab9e8831718f3f4078b9a0b28204720234#rd,1,2022-7-30,0.0,1.0,1.0,0.0,399.0,2.0,5.0
31,高云涌 || 辩证法究竟应当是怎样的？——一种基于总体运动观的哲学史考察,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488136&idx=1&sn=bfd4b4163f1d376b82c00c353a45035e&chksm=faee032ecd998a38e9fc4e5139840b66ef3b2033ec325d5f0948345a555ac23c1b2d3b73f168#rd,1,2022-7-29,0.0,1.0,1.0,0.0,530.0,2.0,7.0
32,《天津社会科学》2022年第4期摘要,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488112&idx=1&sn=15e4c8c789e48adc090aeb339e7108d5&chksm=faee03d6cd998ac0ed79b70b902cfec4c2830349e8e45cdbc0ddab24416b2dc50c7d1ab86e4d#rd,1,2022-7-28,0.0,1.0,1.0,0.0,1628.0,3.0,3.0
33,孙群郎||“二战”后美国郊区低密度开发与开放空间保护,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488111&idx=1&sn=c22dba28b4d914f72f0b8baf078d9914&chksm=faee03c9cd998adf34b990abf19cfb924544be5792bd2a8a9a179dcb6e6ec8d061098f1cc865#rd,1,2022-7-27,0.0,1.0,1.0,1.0,109.0,0.0,0.0
34,周积明||汉冶萍研究中的若干潜理论批评,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488110&idx=1&sn=270468db73829f2ff60a02f51a45d374&chksm=faee03c8cd998adecc71292c8eed4d151544c608a13ffd9ecb8b4d2b2b01a26de6e5bb3d2dad#rd,1,2022-7-26,0.0,1.0,1.0,1.0,581.0,3.0,4.0
35,魏明  刘艳||网络穿越剧的非自然叙事及未来探索,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488109&idx=1&sn=f592c62a0cd6a04fb8e10fe653e0b114&chksm=faee03cbcd998add1d018f676430ec20d3cd5be3f1202ceb8f1edc697a61c59de883bdbc576d#rd,1,2022-7-25,0.0,1.0,1.0,0.0,204.0,1.0,1.0
36,王振||民间、社会主义与现代性——“交叉话语地带”的路遥及其文学史意义,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488108&idx=1&sn=70fac089666cdf855fd56c9b3b30dbee&chksm=faee03cacd998adc10df9aea5560aea87e345ef384296ed132e0cb180da9cf565b05fe034469#rd,1,2022-7-24,0.0,1.0,1.0,0.0,195.0,1.0,0.0
37,叶琼琼 龚浩敏 || 论穆旦诗歌中的“自然”,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488061&idx=1&sn=577bd4ad86edbfb5fa71883599761d7d&chksm=faee039bcd998a8dadf41a489faf68f1f7aa357b69415d21cecf48e2948af1c8aa79efacc9a9#rd,1,2022-7-23,0.0,1.0,1.0,0.0,131.0,0.0,0.0
38,赵普光 || 作家与“读家”的变奏,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488060&idx=1&sn=fc39fc476e58cd92ddfda3a7d5805528&chksm=faee039acd998a8ccfdf61259f58144bf17ef3c455efd22739e31cfa87577ab5509abeb95631#rd,1,2022-7-22,0.0,1.0,1.0,0.0,823.0,4.0,9.0
39,王嘉良 || “人学”思潮演进与中国文学现代转型,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488059&idx=1&sn=2ec90099a6ca0035f7f352ff53fce5f3&chksm=faee039dcd998a8bf0852adefdc2e771d0d40e3a597c01ba6e39ee8f2d5d5c449108a9fb2776#rd,1,2022-7-21,0.0,1.0,1.0,0.0,253.0,1.0,1.0
40,《天津社会科学 》2022年第4期目录,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488018&idx=1&sn=0db9dee4f682ca8d9fba0a0204ffd30c&chksm=faee03b4cd998aa2cb57b618a5eac9290087f07c1b871b075d0a761e7a22e1bef5d3fd8c00a9#rd,1,2022-7-20,0.0,1.0,1.0,0.0,4110.0,4.0,8.0
41,刘大椿 || 马克思科技审度的三个焦点,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488003&idx=1&sn=6fdb605a002de09afe02aa8fcdc5cc9a&chksm=faee03a5cd998ab3de35e0d12efe1e6dcf59895307d04db0b34c1549b609e900640b219e767c#rd,1,2022-7-19,0.0,1.0,1.0,0.0,212.0,1.0,1.0
42,刘怀玉 || 马克思主义辩证法的重复性、回忆性与修复性,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247488002&idx=1&sn=cb9dd9d2f27f02f0eadefe5be1308663&chksm=faee03a4cd998ab2461ad0e60b34e5c1e9ae43295280713d6147c39c19162a542e37e7647d27#rd,1,2022-7-18,0.0,1.0,1.0,0.0,483.0,1.0,2.0
43,胡刘 || “资本批判”与马克思历史哲学的变革,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487990&idx=1&sn=7d562efef400fbeb8327558633e61020&chksm=faee0050cd998946dacf063b37d0b67b4ceafda0c44564ad220e0e639a0de4671592e0f7f695#rd,1,2022-7-17,0.0,1.0,1.0,0.0,571.0,2.0,4.0
44,李淮春 杨耕  ​||  关于马克思主义哲学主题和实质的再思考,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487978&idx=1&sn=17d6da53ac5f421103b8187a5759be85&chksm=faee004ccd99895a9fb9e6033b012ac78ecf8cdf20b7a1a1c3c12bdad0f0e0429b318c7b172d#rd,1,2022-7-16,0.0,1.0,1.0,0.0,206.0,0.0,0.0
45,夏甄陶 欧阳康 ||试论马克思主义哲学体系的建构原则——一个马克思主义哲学新体系的初步构想,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487975&idx=1&sn=124961d3a04e3283be546bf71a5a89c4&chksm=faee0041cd998957ce185601f2d598c3e2094b925c3ac0eff5537668bfb2a789f892af05f90d#rd,1,2022-7-15,0.0,1.0,1.0,0.0,420.0,1.0,1.0
46,刘放桐 || 当代哲学走向：马克思主义与现代西方哲学的比较研究,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487974&idx=1&sn=614f63c2e78a02fe9c8b45fb365a9961&chksm=faee0040cd998956220b2cec5eb18bf19a806b59aec9c9fe5f513cf0f3f5a62fa55c00e26bb8#rd,1,2022-7-9,0.0,1.0,1.0,1.0,396.0,1.0,1.0
47,萧前 || 论实践的唯物主义对现行哲学体系改造的意义,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487973&idx=1&sn=7cc972233eff0f35e2616ed5dda15737&chksm=faee0043cd99895523b9899c9bc3dad245515dd554a9869ea2468203adac775a6989f6752f28#rd,1,2022-7-7,0.0,1.0,1.0,0.0,216.0,0.0,0.0
48,罗骞 || 祛除形而上学历史观的三重教条——兼论历史唯物主义的历史概念,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487972&idx=1&sn=662289c60b8d344a13388f11dfa2d9e4&chksm=faee0042cd9989542e71ab9cbc82539a64a113d45a773a803599b52b1d99f75610ee69ec2ea9#rd,1,2022-7-6,0.0,1.0,1.0,0.0,245.0,0.0,1.0
49,高清海  孙利天 ||  马克思的哲学观变革及其当代意义,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487946&idx=1&sn=d05744a761ce941dc25a0a636a460bc8&chksm=faee006ccd99897abf7cec55aff629b0e08d97af6343fa625c5fac65af53bdab0ac670229230#rd,1,2022-7-5,0.0,1.0,1.0,1.0,308.0,3.0,2.0
50,《增长的极限》对实现“双碳”目标的现实价值与政策启示,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487945&idx=1&sn=0c978cf7f373835ce5897ad6811b46be&chksm=faee006fcd998979b9d0944f2ccd2b46387857222731815980a422d6b8880d0ed4a937aef0c5#rd,1,2022-7-4,0.0,1.0,1.0,0.0,214.0,0.0,0.0
51,俞吾金 || 马克思的权力诠释学及其当代意义,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487943&idx=1&sn=e120deb467ea964d996a8a4c42436d82&chksm=faee0061cd9989777c355159d26ec33554ec2ce387cfbba7bbacd789c9cdd78575dca5e144d9#rd,1,2022-7-3,0.0,1.0,1.0,1.0,453.0,1.0,3.0
52,丰子义 || 马克思本体论思想的方法论,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487942&idx=1&sn=673e81ff02495418e0241c5a3e486d28&chksm=faee0060cd998976e11af278633fe9efe8f55ff7e81bbd09772f60b6e03133ebf2382c3d64c8#rd,1,2022-7-2,0.0,1.0,1.0,1.0,1117.0,8.0,12.0
53,高清海 || 哲学的生命在于创新,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487941&idx=1&sn=e578235e9f2bb26628905ee02dc6929d&chksm=faee0063cd99897529a58145cc5edbfd8302a10f3e0d3c5e0b8275c886f3d4ed2007e224bff8#rd,1,2022-7-1,0.0,1.0,1.0,1.0,270.0,0.0,1.0
54,欧阳康 || 从真理标准讨论到建构马克思主义哲学的当代形态——面向21世纪的我国哲学发展战略构想,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487939&idx=1&sn=04e6e9d5bb63cdce29e2846d801ee283&chksm=faee0065cd9989730f78e66e5099c90ba3c7ceeb4e1c6406895265ead2c99a7f55a051ce9614#rd,1,2022-6-30,0.0,1.0,1.0,1.0,514.0,1.0,3.0
55,中国降碳政策体系的转型升级,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487914&idx=1&sn=d612f5922d98b0ff8a40159e33671db9&chksm=faee000ccd99891a114fb491c00dcceef5e66f196a2fa5b41b6f3a9c10d3a96947cf3afb34b8#rd,1,2022-6-29,0.0,1.0,1.0,0.0,131.0,0.0,1.0
56,数字税国际争议对全球经济治理的影响及中国对策,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487909&idx=1&sn=00192ecdd49ec9e700813c9a8386cda1&chksm=faee0003cd9989155b0f5a2417e82fc7ed0d7345c2390e62694c187acd6b480f7c80966c8a31#rd,1,2022-6-28,0.0,1.0,1.0,0.0,519.0,3.0,4.0
57,俞吾金 || 对马克思哲学与西方哲学关系的再认识,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487851&idx=1&sn=c9485bc610e13071deb26856c7a1ac2e&chksm=faee00cdcd9989db22816ef2a6f677064a654769f5c0014a2e10e8d5e4002c61dc5708622843#rd,1,2022-6-27,0.0,1.0,1.0,1.0,374.0,0.0,0.0
58,吴晓明 || 论马克思哲学的当代性,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487831&idx=1&sn=8ed3c8a09f3bdc9e18c371782aef62cb&chksm=faee00f1cd9989e7de089b80c779d6285f1e832f718097d10faed1d3393ebf4c2b254cd22341#rd,1,2022-6-26,0.0,1.0,1.0,0.0,711.0,6.0,3.0
59,张奎良 || 马克思的哲学革命及其革命哲学,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487814&idx=1&sn=03b98b73e579a251604017ea3e1572f4&chksm=faee00e0cd9989f696bfeae28622882b1628f44ce320b35091727eb0cc5fa426384285d62053#rd,1,2022-6-25,0.0,1.0,1.0,1.0,695.0,1.0,3.0
60,数字技术与全球价值链攀升理论新发展,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487813&idx=1&sn=db23394b0163a0574aa78eba68035903&chksm=faee00e3cd9989f59a66df2790fe2fa618b8b397c8108d71e241a5d25379cf1ba05e15a1fcf4#rd,1,2022-6-24,0.0,1.0,1.0,0.0,411.0,0.0,11.0
61,韩庆祥 || 辩证唯物主义、实践唯物主义和‍历史唯物主义的关系辨析,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487799&idx=1&sn=0ddc54b447e87dbe9209cf454c9eb37b&chksm=faee0091cd998987c40c5b5560e8392ec150fce5b05919e22fabebb05b4d92db05465f17a938#rd,1,2022-6-22,0.0,1.0,1.0,1.0,3733.0,14.0,29.0
62,岑树海||欧洲政党国家化的历史制度主义解释,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487793&idx=1&sn=7be5f647de42fdf80e9c8aecbda08a0b&chksm=faee0097cd99898149ecb926f9cb3710975f77170e618f6cd565384e62323c956075894dc1ee#rd,1,2022-6-20,0.0,1.0,1.0,0.0,240.0,2.0,2.0
63,刘放桐  ||  西方哲学的近现代转型与马克思主义哲学和当代中国哲学的发展道路（论纲）,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487791&idx=1&sn=e27db484ef5b549fd6492501d487b31e&chksm=faee0089cd99899f6c11725071bc7eeb872a6826a540ecb52a2528bc0e08b13854ad0ab50c01#rd,1,2022-6-19,0.0,1.0,1.0,1.0,403.0,2.0,2.0
64,柳亦博||自由民主与民粹主义的共生、异变及民主改良,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487739&idx=1&sn=baab84cfa91648576c792af1c47e1419&chksm=faee015dcd99884b49ddd130c0b893152142398e68e619a6c2c34fa8693f9f0dbe7dbce6347c#rd,1,2022-6-17,0.0,1.0,1.0,0.0,546.0,5.0,8.0
65,新时代中国政治发展理论的体系构建：一个比较的框架,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487737&idx=1&sn=8b903978ac9743bfad1aa684e01b38df&chksm=faee015fcd99884960d2e6fb807da1925923a480d044f8cb30fc778d191aaa0f74cb603d4903#rd,1,2022-6-16,0.0,1.0,1.0,0.0,727.0,5.0,4.0
66,“和实生物”与中华文化的早期生成论,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487709&idx=1&sn=496ce4bc2421692987c698ef98f53572&chksm=faee017bcd99886dab591f7f63667cc8d5c88b4e0e07fb971f59cde0a119e93e7be8395f9c21#rd,1,2022-6-14,0.0,1.0,1.0,0.0,307.0,1.0,0.0
67,季 勇 || 治理与治理术批判——关于福柯权力分析再问题化的思考,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487706&idx=1&sn=c7a4e26da5f20742d2d5fa8159215859&chksm=faee017ccd99886a9d64475c60243de2acb78a91ea4f4e90ed5f442183da4f4a6998b32c36b0#rd,1,2022-6-13,0.0,1.0,1.0,0.0,572.0,5.0,6.0
68,沈江平 || “实践本体论”：一种历史唯物主义的检视,http://mp.weixin.qq.com/s?__biz=MzUzNjg4OTU0NQ==&mid=2247487680&idx=1&sn=0123b1b5aaa2bca844abd8b574e17a5b&chksm=faee0166cd998870b78872177cf4627cdae8261841a866d273df65fd26398c409e69ccf18d02#rd,1,2022-6-11,0.0,1.0,1.0,0.0,266.0,1.0,2.0
