Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
10,为什么中国缺少自己的政治经济学理论？ | 郑永年  杨丽君,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095726&idx=1&sn=af38ea34a76e5d827ad21b27781d2371&chksm=8099902ab7ee193c53db35e4e0d5b0786444993c496e8c6086998ddeeaa92dbf331365762f85#rd,1,2022-9-21,0.0,1.0,1.0,1.0,5545.0,24.0,30.0,中国不缺少政治经济学理论而被当成糟粕批判了。孟子曰：“不信仁贤，则国空虚；无礼义，则上下乱；无政事，则财用不足。”☀实际上，连这类文字都很难下笔写好，更别提独立的理论了！☀我觉得两条腿走路是正确的。政府和市场☀为什么没有中国自己的数学丶物理学丶化学丶生理学？为什么科学诞生在西方而不是东方？,6☀2☀1☀0,nan☀nan☀nan☀nan,nan☀nan☀nan☀nan
11,为什么“重建人伦”是中国文化复兴的重要起点？| 方朝晖,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095661&idx=1&sn=afc615ceb77da269d7046518892b36ab&chksm=80999069b7ee197fb984f344aa118b7e43ffa8db00cebcf15066d9a918efd0313f197fafd09b#rd,1,2022-9-16,0.0,1.0,1.0,1.0,2990.0,22.0,28.0,,,,
12,姜义华：中华文明的三道生命线,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095520&idx=1&sn=99bcfdb10d901d21396a534e49c13c7d&chksm=809990e4b7ee19f205d0f6bf8dee628a1bfab26d7438b43f5d932383d1e6bcae5a4f7306f52e#rd,1,2022-9-14,0.0,1.0,1.0,1.0,4267.0,26.0,32.0,冯友兰先生和张岱年先生都认为“天”是先秦文化的最高概念。无“天”，何来“天视”、“天听”？☀孔子传承师道，为中华文明留下种子。,0☀0,nan☀nan,nan☀nan
13,《文史哲》祝您节日快乐！,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095415&idx=1&sn=7dfc49109ae0a2537e3836fcc523b146&chksm=80999773b7ee1e6568ff8bb5b6245e18034e593208c8695e983cb83c474a21c63db84fa0d703#rd,1,,,,,,1092.0,5.0,33.0,,,,
14,隋唐时期朝廷对宗教聚众的约束为何如此严厉？ | 雷闻,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095410&idx=1&sn=e390be8a0826625f88675b945d9f6921&chksm=80999776b7ee1e606d52a67aa89092a1072203648d8b058e37f1ff04d0e6b28ef37bbf395ae4#rd,1,2022-9-7,0.0,1.0,1.0,1.0,3459.0,19.0,27.0,,,,
15,会 讯 | 儒法对话与国家治理国际学术研讨会,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095353&idx=1&sn=603c4921322b61d34ceb3f6b14700692&chksm=809997bdb7ee1eab3f6cb1beee1e97b520e93573d41a2c8a9ae6002a18953c759eaadb2a4274#rd,1,2022-9-2,0.0,1.0,1.0,0.0,4028.0,12.0,30.0,,,,
16,20世纪儒学的学术研究有哪些突出特征？| 陈来,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095204&idx=1&sn=7320b099660002c77595076179b850ea&chksm=80999620b7ee1f36942476633f6b669f2790186ff63b54b9436ff1157208da4787a5b657c12b#rd,1,2022-8-29,0.0,1.0,1.0,1.0,3701.0,9.0,23.0,,,,
17,为什么要回到“疑古”与“信古”之间？ | 廖群,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095162&idx=1&sn=69dc53ef545786cbd380cebfc4942ce5&chksm=8099967eb7ee1f68f381afd8096a5e27cfb193275cf634758c39faf1ff6eadc3d54badbb813e#rd,1,2022-8-25,0.0,1.0,1.0,1.0,4873.0,16.0,36.0,,,,
18,试析金岳霖《论道》中的“能”与“式” | 胡军,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652095006&idx=1&sn=9c5b706c401fb6395145b3fa58c78bc7&chksm=809996dab7ee1fcc69b00e6455954efa812985a184cc6ec20f3d5fddc9828f0d72c97ac4cbde#rd,1,2022-8-20,0.0,1.0,1.0,1.0,2114.0,7.0,11.0,,,,
19,周人“受天之命”，其“天命”的本旨究竟是什么？| 程浩,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094993&idx=1&sn=da94cdfa0990bf1406066c217ed1e65e&chksm=809996d5b7ee1fc3471aabe08d725601902364c1ac3508c0b0e940715e3612685cfe60197b31#rd,1,2022-8-19,0.0,1.0,1.0,1.0,3903.0,19.0,16.0,,,,
20,敬佩从欢笑中开始——回忆童书业先生 | 徐鸿修,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094978&idx=1&sn=b3fb2fc21482f910aeac5eb3490999c3&chksm=809996c6b7ee1fd0fabbdd86a55917dd482899334c851c0b3d1f613a462b4de670fe31f4a565#rd,1,2022-8-14,0.0,1.0,1.0,0.0,1562.0,7.0,19.0,,,,
21,如何运用“文化记忆”重新理解屈原？ | 柯马丁,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094928&idx=1&sn=2e57ea0deff6691b94c9cd8ee80f1692&chksm=80999514b7ee1c02689fe1c231ac768ec6103c6e8d31f3b0cf19b08a587e7aae9cd83353170b#rd,1,2022-8-11,0.0,1.0,1.0,1.0,2846.0,17.0,27.0,秦国传承专制划一制度楚国传承浪漫多彩文艺齐国传承缥缈原道方术,1,nan,nan
22,儒学与现代化——杨向奎先生访谈录 | 侯样祥,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094906&idx=1&sn=06ea0cfb6d15f7c98c79922d4f3c2043&chksm=8099957eb7ee1c681c116f8dd460ea6ad7cd3d28ee33a7ae75eb352245e978f06c4e1a021b89#rd,1,2022-8-8,0.0,1.0,1.0,1.0,2159.0,13.0,16.0,,,,
23,为什么“儒家哲学”似乎无处不在，但又无处安身？| 崔罡,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094854&idx=1&sn=5a0cb9e573f211795ff651a184a07701&chksm=80999542b7ee1c5458567eb45a866f9127883636fa531e2473367a268c18c0074778f72930fd#rd,1,2022-8-5,0.0,1.0,1.0,1.0,3604.0,19.0,35.0,同时我也不得不指出一些问题，谨与作者商榷：1.对“思维方式”这样的概念都做了解释，却没有对“情感”做一个明确的定义。而这决非可有可无的工作，因文章的重心便在于对“情感主义”的思维方式、亦即儒家哲学的阐明。2.既然指明了孟子、荀子、朱子、阳明等儒学大家都是“理性主义”的，则儒家的情感主义又该求证于谁？作者于此未作进一步的发挥便匆匆结束了文章。3.文中指出了“情感一定是个体的情感”，虽然这不是什么新观点，却在文章中起到了提纲挈领的作用。随之而来的问题则是：情感既然是个体性的，则必定因人而异；且即便在同一个体那里其情感也往往是自相矛盾的（最典型的就是自存与自毁的冲动在每个人意识中的并立），那么基于“个体情感的诉求”去安置公共生活就不可避免地伴随着不同程度的压抑（包括自我的和彼此的），而这压抑显然来自于公共规则。于是绕了一大圈后似乎又回到“以理驭情”的老路上去了。4.虽然作者在文末指出了儒家哲学的根本性质在于“提供了一种彻底的情感主义进路”，但人类在这条路上将遭遇的（实际上也是在历史中已遭遇的）困难以及解决方案惜乎不在文章的讨论范围。或许（也希望）这将是作者后期写作的主题。但这个主题注定十分棘手，有可能作者在充分探究后会转而否定这条“进路”。当然作者目前的态度也只是揭示而非肯定，这是显而易见的。☀最后谈一点个人浅见，望作者不吝赐教：人的情感具有自相矛盾的性质，这意味着即便没有外界压力，个体在具体行动前也必须做出选择、去此存彼，那么个体的自我冲突就先于他与公共规则的冲突。而这个“先于”正是以人之本心反思现代焦虑、以情感主义驭使理性主义、以个体诉求构建公共生活、以情感样态规定存在价值乃至以礼乐文化统筹哲学纷争的突破口。也就是说人与人之间的矛盾是有可能被先期内化于个体情感的自我矛盾、从而在外化于人际冲突乃至社会动乱前便予以解决的。而首要工作即是看清人的情感实则个体意识的活动，人的自我矛盾实则意识活动趋于“绝对自由”的无机化倾向与意识主体的有机性局限之间的分裂和相互作用的产物。那么，如何在满足个体意识高水平活动的同时、又保持其血肉生命的有机性便成为需要每个人自觉践行的、且因之构建合乎人性的公共生活的“最具价值”任务，也是值得全人类为之努力的目标。我想这决非仅靠儒家的情感主义便能实现的。☀其实这个问题可以完全反过来，为什么西方的&quot;哲学&quot;在中国似乎无处不在，但却又无处安身?人们在经学中追求的生命境界在西方哲学中几乎完全看不见，每个教授都要讲西方哲学，然而在语言和文化上，这种“哲学”却从未进入过中国人的心里，那么我们再把这种称为“哲学”东西奉为评价一切事物合理性的标准是否又显得可笑呢？☀学习或者研究中华文明不能割裂开来，要系统的全面的去研究，儒学也是一样，社会要发展，要进步，但殊途同归，万变不离其宗，相和色的关系，这就是哲学。不要人为的去裂解和辨析，哲学的根本立足点就是人。把握住这一根本，脉络就清晰了，不至于迷失自己，也不至于误人子弟。☀虽然没有深刻究竟的见地，不能给出解决问题的路径，能有这样的思考，也难得了。☀土生土长的道，衍发出儒被吹捧的儒，被异化的儒，被利用的儒，被误读的儒，被轻视的儒。无处不在的儒，一言难尽的儒☀哎，这么多年了，还有将理性和情感判然而别，并以情感主义来为标榜儒学的。☀“无处安身”？要么是理论自身的价值问题，要么是学者论证的功夫问题，若是没有问题，何处不是其安身之所？！☀作者的精彩论述比比皆是，最令我印象深刻的有两点：1.批评了现代儒学的随遇而安（即作者所谓的无处不在），实则指责了学术的功利主义（但没有明说）。2.在文章最后部分以“必定是现实伦理规范的形而上学形态”一语道破儒学蕴含的哲学性质，为相关纷争做了个了断。☀中国儒释道，早已合流，我中有你，你中有我。不能教条的分类套公式。☀自称儒家和道家的人，读懂了王船山的“诚与道，异名而同实者也”吗？其实，王船山应该说“诚与道，异字而同名者也”才恰当。☀正是“不信今时无古贤”的文明精神，在时代洪流中清贤开启了民族的复兴之路，何信宋弱，不疑己途，正道沧桑，今亦当时。传记、诸子皆文章，西方文学、哲学盛，若先秦、宋时，影响到我国而有新文化运动，只是在学术形态上仅继承了理学及西方学院作派，而未彰一时代之风气，古云言而无文，行之不远。经为文源，经学即理学，然非宗教，康蔡诸贤校于西方错会为宗教，虽言之有理，然于事则非，此新文化运动之失也，非新文化方向是错的。先圣之教寓理于事，此世界之成例，吾国文明犹显，然文化之新，非一时可就，放之于古代、西方亦然，今纠其失，当归文化之主体以开来学。☀古人有校书若扫叶之叹，此目录家言，班固、陶潜、韩愈之贤不作此观，概解惑亦然，因有时变也。从授业讲则不会有此惑，且解惑正是授业之机窍，或言识见，此龙蛟之辨也。古言见与师齐，减师半德，概以见入道，而无术业可迹，则易流失不返。此常权、正奇之偶也，无常，权入于势，无正，奇入于幻。经纬之存，古文今文之传，理学心学之变，宋学汉学之对，莫不然也。近时国学、哲学同出，虽异于往，各有其源，然不废主客。今虽主弱客强，主隐客显，若以常为待，以正为义，史存据文，其道不泯，但承其术，其惑焉存。☀医者父母心口动三分力,7☀3☀3☀3☀2☀2☀2☀2☀1☀1☀1☀0☀0☀0,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan
24,吴富恒：在战争的年代里，坚持标榜教育和学术 | 郭继德,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094749&idx=1&sn=194c2d7705927bd1b826b43187eb2464&chksm=809995d9b7ee1ccf97c924c99f8820a8938d453325c993a79066ae2682c561616d412d372adf#rd,1,2022-7-23,0.0,1.0,1.0,1.0,1085.0,6.0,7.0,,,,
25,如何生活：一个广义的哲学问题 | 杨国荣,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094729&idx=1&sn=756ed2faff34df4045ebb01eeef7a451&chksm=809995cdb7ee1cdba839f0d14583e4c59b2e371c0882e240aa406b1b42617644d58c79e2937e#rd,1,2022-7-20,0.0,1.0,1.0,1.0,4052.0,23.0,29.0,杨老师这篇文章无疑延续了其“具体形而上学”的特色，即便说是“形而上学地看”，但却并不是止于纯粹概念的思辨，而是处处从“具体”的人和境域中入手，从个人最基本的衣食住行，到向他者延伸的亲子家庭乃至社会，从对物质生活的肯定，到精神境界的提高，都使其思考有一种平实的趣味，不离日用行常又高于日用行常。这无疑是面向最基本哲学问题本身的一种体现，使读者在阅读之时不再是面对一个外于自我的历史客体，而是真正有了从自身之“在”出发的思考和感受，从而其思考也就具有了普遍性的品格。☀精神的追求关涉道德之域，道德行为不同于其他活动之处，在于不求利益的获得而注重身心的付出，物质生活则首先与人的感性生命的维系和延续相关，本身并不属于道德的问题。1、道德只是精神的一个方面或层次。可以说“道德追求关乎精神之域”，而不能反过来说“精神追求关乎道德之域”。2、道德问题中很重要的一部分就是对物质生活的评判。怎么能说，物质生活本身不属于道德问题呢？☀杨老师其实想表达的是：修习哲学的最终目的是为了好好生活。,4☀1☀0,nan☀nan☀nan,nan☀nan☀nan
26,儒家如何看待堕胎问题？| 蔡蓁,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094691&idx=1&sn=f663f6f737c61f6f36d1f31c11770d92&chksm=80999427b7ee1d31a39ce441429b9c7f4e88f94eee96c835615124e4127181479e15be8bd57c#rd,1,2022-7-17,0.0,1.0,1.0,0.0,4005.0,16.0,30.0,,,,
27,葛兆光：“蒙古时代”之后，东部亚洲海域成了一个历史世界,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094675&idx=1&sn=595d034761ef774f0dd867b56c4331fb&chksm=80999417b7ee1d0172f1f5014b19992eae5d2959f43870bddd3296dc3dd3310d98f46e8e1bd0#rd,1,2022-7-13,0.0,1.0,1.0,1.0,4723.0,24.0,25.0,写“蒙古源流”的撒难薛禅（萨冈彻辰）是康熙时期的内蒙古贵族，所以他的作品不是什么“域外史书”,0,nan,nan
28,黎 虎 | 中国古史分期暨社会性质论纲（上）,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094661&idx=1&sn=825de4957b6282e2efaa0d619beebc6a&chksm=80999401b7ee1d174a9fa9e920ce7bb9245cb218efc7880854fc271b72cf59e85d367981c5ea#rd,1,2022-7-10,0.0,1.0,1.0,0.0,2399.0,11.0,17.0,,,,
29,黎 虎 | 中国古史分期暨社会性质论纲（下）,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094661&idx=2&sn=bcb4b404d6ec7c87b698232cb7d24940&chksm=80999401b7ee1d175f3d7a4c1c27b909e1f393046c3eacc523c8f846df9ff3955e08350a9c3a#rd,2,2022-7-10,0.0,1.0,1.0,0.0,808.0,6.0,8.0,许多年未见的上古话题，重温一遍挺有意思的,3,nan,nan
30,《文史哲》2022年第4期目录/摘要,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094428&idx=1&sn=5941ac7b0ff0a841b28aebf1acdbc170&chksm=8099eb18b7ee620ed0d4160d5a053d16cde2e7db2af4f2a75ec76804c2c6bfa6c3fb09168ef0#rd,1,2022-7-8,0.0,1.0,1.0,0.0,8942.0,12.0,18.0,,,,
31,关德栋：俗文学研究不能停留在概念之争上 | 叶涛,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094340&idx=1&sn=ff54a206263cbcd8eb2ad80f4ed3717e&chksm=8099eb40b7ee6256c191314bcf606e90af7799dd7ef1fe3540b9e2904be6db31f6e19c018ee8#rd,1,2022-7-2,0.0,1.0,1.0,1.0,1186.0,2.0,3.0,,,,
32,“天民”和现代新兴的“公民”到底有何关联？ | 谢丽萍  郭台辉,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094299&idx=1&sn=f7be5a1a47f92291957e894f0b897620&chksm=8099eb9fb7ee62891701108987d7b09e0d39c8d38629dcfd3703de223a45fffe35cef7e5de1b#rd,1,2022-6-29,0.0,1.0,1.0,1.0,1720.0,4.0,7.0,,,,
33,蒋维崧：“我不是‘职业’书法家，我有我的职业，所以不受人牵制”！| 傅合远,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094278&idx=1&sn=29f16e5295eb677d0af6c6d073f29767&chksm=8099eb82b7ee6294414f4aed9995d8adfd6e34351f2096161586b0515259546d55e54c4808da#rd,1,2022-6-24,0.0,1.0,1.0,1.0,6581.0,25.0,34.0,刀笔相契，书印咸工。篆溯商周，派开齐鲁者：蒋维崧如高士，邹振亚比君子，朱复戡若壮夫。☀先生朗朗如玉山上行。,0☀0,nan☀nan,nan☀nan
34,中国小说理论该如何打造自己独有的“东方气质”？ | 李桂奎,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094224&idx=1&sn=2d73cdbbf727964480da9e14cd817746&chksm=8099ebd4b7ee62c23cd0050847df4cb617fbf7267bc8b5be02e75e7e73bdfb70668bd155df8b#rd,1,2022-6-22,0.0,1.0,1.0,1.0,1997.0,10.0,20.0,,,,
35,殷焕先：把毕生精力贡献给了学术，贡献给了他人 | 张树铮  张玉来,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094195&idx=1&sn=6515c99f334129ec35d5e75e5a191248&chksm=8099ea37b7ee6321e8eae3fdfc36dbc5e94e186772e0f068a9b10a717b9ba72a8fc9e8bf586d#rd,1,2022-6-18,0.0,1.0,1.0,0.0,2219.0,14.0,27.0,不知不觉，殷先生仙逝已二十又八年。当年在山大中文系读研时，虽不是殷先生的入室弟子，但托玉来兄的福，也曾几次聆听殷先生的耳提面命，至今难以忘怀！先生为人为学，高山仰止。☀大师风范！后人敬仰！☀先生之风，山高水长。,6☀3☀2,nan☀nan☀nan,nan☀nan☀nan
36,人类学究竟是如何看待海洋研究的？ | 麻国庆,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094157&idx=1&sn=d9bb893d73eff4618bfde0c9dfdad05b&chksm=8099ea09b7ee631f15e0fb652528496115db8beaa605e885de81e0e7ec58b9494b927d6f4417#rd,1,2022-6-16,0.0,1.0,1.0,1.0,1773.0,12.0,12.0,,,,
37,张祥龙：为什么理解“孝—慈”一定要讲时间和空间呢？,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094156&idx=1&sn=0f69ad8cbf2d66f3da7817f7b07eb542&chksm=8099ea08b7ee631e3a942abe3fbfb8c566072131529cc68a0fbfe576d812784e5d48b797806f#rd,1,2022-6-9,0.0,1.0,1.0,1.0,3208.0,12.0,24.0,悼[合十][合十][合十][合十][合十][合十]☀如果舜（如果这个部落确实存在）是瞽叟的外甥，而当时的观念是觉得舅舅更亲叫做父亲之类的称呼。是不是就可以解释象反复谋害舜以获得舜的财产为乐的行为？以前看过类似文章☀先生千古,2☀0☀0,nan☀nan☀nan,nan☀nan☀nan
38,为什么屈原对汉代文化产生如此大的影响？| 王洲明,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652094092&idx=1&sn=cf33feb4e5a1c1ef7f571d057bda6d65&chksm=8099ea48b7ee635ea8a13f40d0797bef383fed9ee3d2b1d9a72f1d2eeb9b977fd4394dfec5d7#rd,1,2022-6-3,0.0,1.0,1.0,1.0,2664.0,23.0,34.0,太长了 反正汉人们是看重屈原的 所以有了端午联系着屈原一直下来是有道理的我明白就行了☀楚虽三户，亡秦必楚。异姓秦国颠覆了周王灭掉六国，并没有巩固住秦的新秩序，秦的帝国秩序被西楚霸王项羽砸烂，并顺手分封了十八王，建立了新秩序。十八王之一的汉王刘邦，乘势而起，直至成为当时世界上最强大的帝国，也是楚的封建产物。☀好好学习，慢慢品味吧。,2☀2☀1,nan☀nan☀nan,nan☀nan☀nan
39,为什么说“庄老告退，而山水方滋”？ | 严耀中,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652093965&idx=1&sn=3e575de9509b93c23b5434ca1e82d14e&chksm=8099eac9b7ee63df93206d560c201f59b182fe1923b3ea4c26a939afb867267928fc7e9db0d4#rd,1,2022-6-1,0.0,1.0,1.0,1.0,3789.0,21.0,23.0,与徐复观的观点有差异☀环境心理学☀山水诗是自然人化的产物，换言之，是人把自然审美化的产物。若只有人在自然面前（或之中）的“物化＂，则不会有山水诗（山水画）之诞生。所以，“庄老告退，山水方滋＂。感谢严先生好文！并谢《文史哲》编发此文。,0☀0☀0,nan☀nan☀nan,nan☀nan☀nan
40,杨向奎先生在山大十年的科研成就 | 李尚英,http://mp.weixin.qq.com/s?__biz=MzAwNzM4MjQ0Mw==&mid=2652093934&idx=1&sn=b3c26eaa0b6b12859de88bb7e87e9483&chksm=8099e92ab7ee603c76bd999b11dfdcfdd171179d4f019de97ec65d30e0765caebff04080d0ba#rd,1,2022-5-29,0.0,1.0,1.0,1.0,2345.0,17.0,23.0,企望山东的出版社，好好地出版杨向奎先生的著作！但是，要分开卖，让读者买得起。（因为，若必须买一整套，就较贵了！）,1,nan,nan
