Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
14,焦宝｜晚清女性报刊诗词的演进,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489298&idx=1&sn=490376d1a066a262036a177102cc035f&chksm=ebda967cdcad1f6a5b92e8938e20e627cf8ac7ffb04bb5c5cd3d2d348b38dcfaaafdea1e056a#rd,1,2022-10-2,0.0,1.0,1.0,1.0,1187.0,7.0,15.0,,,,
15,康保成｜崔莺莺与崔徽的原型为一人考——兼说汤显祖是否用错了典,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489285&idx=1&sn=77d7760db2734a23be519e4e7b0b8dc5&chksm=ebda966bdcad1f7dd4bf7e55993ff4ac6b7988785029add74473e2e7a9fed33c2ed3baa81e69#rd,1,2022-9-29,0.0,1.0,1.0,1.0,763.0,6.0,3.0,,,,
16,杨昌宇｜数字时代法律面临的技术性挑战及其法学应对,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489274&idx=1&sn=227eef282d82513a55189efeac64d703&chksm=ebda9794dcad1e82d6e68ff58c1ad217f492f15b5bc02bc94b1fd9e9e24542e5c73b352738f0#rd,1,2022-9-26,0.0,1.0,1.0,1.0,2869.0,20.0,43.0,,,,
17,赵秀玲｜我国基层协商民主新动向及其瞻望,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489262&idx=1&sn=2186c1e09b4ea0216bf5c72526c8824e&chksm=ebda9780dcad1e969f9d9ac8482698c8f1a8a1104adeff33c320f28233c5831366a099393135#rd,1,2022-9-21,0.0,1.0,1.0,1.0,315.0,4.0,2.0,,,,
18,孙伟平 尹帮文｜社会主义核心价值观：中国特色社会主义“是什么”与“怎么建”的统一,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489250&idx=1&sn=dd8fe880dd16379d036ca545cb90c706&chksm=ebda978cdcad1e9a2301eeb0cfb4c4023867ee467f3228f8d0d6efad9fdc24eb28ae19218e7f#rd,1,2022-9-20,0.0,1.0,1.0,1.0,501.0,5.0,4.0,,,,
19,王玉薇｜智能裁判风险的技术正当程序控制,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489238&idx=1&sn=f43c2007ef67df69a6a4e266e75b8a2c&chksm=ebda97b8dcad1eae0cfb9b7794a13bf1bf3ccdb989c038a00bae7aa67ad47c7285109aa45151#rd,1,2022-9-17,0.0,1.0,1.0,1.0,2907.0,118.0,268.0,,,,
20,王雨辰｜习近平生态文明思想视域下的“人与自然和谐共生的现代化”,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489224&idx=1&sn=e96e4a5e77b532edfd2571af099c99b8&chksm=ebda97a6dcad1eb0c3f4bfe2625c81e73a394cfd29e1632bead441130c8173a98da1699ff1ce#rd,1,2022-9-15,0.0,1.0,1.0,1.0,1598.0,11.0,11.0,,,,
21,《求是学刊》编辑部严正声明,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489223&idx=1&sn=717d74edf0c1be82450dd16317d8f0e1&chksm=ebda97a9dcad1ebf2d28cdda06087a6e10639b610e246499c6eedf43cbf4f09c2dfb84d68c82#rd,1,2022-9-14,0.0,1.0,1.0,0.0,7015.0,11.0,23.0,,,,
22,汪信砚｜习近平对马克思主义哲学的创造性运用和创新性发展,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489206&idx=1&sn=64f66d4781bb69626b71678ea6641c03&chksm=ebda97d8dcad1ece0a78b45728a88716c4825cf07019be40b8aec0a68d0f59005cc98dea4d33#rd,1,2022-9-12,0.0,1.0,1.0,1.0,3064.0,11.0,29.0,,,,
23,《求是学刊》2022年第4期目录&摘要,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489197&idx=1&sn=c1fb300f949fea03074459c3016aa316&chksm=ebda97c3dcad1ed5d9b67b6d678d1464bcf845a9c7d2349d20a4ad05570da20a99d9b82856b8#rd,1,2022-9-9,0.0,1.0,1.0,1.0,3039.0,7.0,7.0,,,,
24,李庆霞 姚吉婷｜大卫·哈维论资本逻辑与资本主义危机的三个维度,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489185&idx=1&sn=87ca67de77c1d7edee7325fb6b8cb924&chksm=ebda97cfdcad1ed986d64a5268c3fd9029eb161b9911f5951d4df218455c08fdcd36c68cbc66#rd,1,2022-9-8,0.0,1.0,1.0,1.0,338.0,2.0,4.0,,,,
25,牟春伟 杜凤刚｜“历史性解读”视野下的马克思经济危机理论,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489159&idx=1&sn=80acd15e848eb778e21b9d3d3e12c81a&chksm=ebda97e9dcad1eff1aa68cb882c5724a78202c7321b58f97f7fee43c01789e811b4a55fcdbee#rd,1,2022-8-26,0.0,1.0,1.0,1.0,425.0,5.0,7.0,,,,
26,刘雅君 蒋国梁｜网络基础设施建设推动了城市数字经济发展吗？——基于“宽带中国”战略的准自然实验,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489145&idx=1&sn=ead6d4e11e7638c6864d175e9ae3a8e8&chksm=ebda9717dcad1e014b85042f9cc47f7b61d3f24eb8af5afd06f7d7cbc293988f4dac25fca2b6#rd,1,2022-8-23,0.0,1.0,1.0,1.0,349.0,3.0,2.0,,,,
27,梁艺｜行政审判固有职能的诉讼外包及其检讨——以联席会议滥诉甄别为分析对象,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489069&idx=1&sn=51d1d677a7b17d29a83a1fdfa3753f27&chksm=ebda9743dcad1e558b56a0f1317d938d31c28f95a5b8812a596a784eab4420dbc7c02f5a204c#rd,1,2022-8-11,0.0,1.0,1.0,0.0,242.0,3.0,4.0,,,,
28,王鑫｜“分配正义”概念的历史追溯与唯物主义重构,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489051&idx=1&sn=fcb799891e8a079c6c8a1c1a8791f72e&chksm=ebda9775dcad1e639afb7aad1c9db345ee6dc55a50353f998f1a294b52eeff8c2a54b60946c3#rd,1,2022-8-9,0.0,1.0,1.0,1.0,1539.0,5.0,5.0,,,,
29,初晓华 莫纪宏｜引渡和遣返中的生命权保障问题研究,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489039&idx=1&sn=cfacdb735d27b7e55f60512da05d38bb&chksm=ebda9761dcad1e7739c53c86d06f62ed744121b01bc59128bc765300f86af820adb45cb60304#rd,1,2022-8-5,0.0,1.0,1.0,1.0,229.0,4.0,3.0,,,,
30,迟鲁宁 关四平｜论唐代鬼魂题材小说的审美特征,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247489025&idx=1&sn=9ff5c03973a0b8f8785089c9d46d62a8&chksm=ebda976fdcad1e79b5512bb40138fb4073ed0442cd88b8d67f44e898503e2cc9f25f3fd68409#rd,1,2022-8-3,0.0,1.0,1.0,1.0,209.0,3.0,4.0,,,,
31,第九届“新兴权利与法治中国”学术研讨会征文获奖名单,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488994&idx=1&sn=350340c2164b47b91a64c3c6d8a2f8dd&chksm=ebda948cdcad1d9a762eed1b2e37ec41511f98451f9be838ecc2a7516257fe27d48cc2958639#rd,1,2022-7-29,0.0,1.0,1.0,0.0,336.0,4.0,6.0,,,,
32,王晓升 任豆｜论物化批判的四重路径——阿多诺否定辩证法的实践运用分析,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488986&idx=1&sn=a84ce363669d6f855dcbd0251c255035&chksm=ebda94b4dcad1da2fef945403b46dd28e04dd46a758464b828c7e547c328e20bc1a5752b9e68#rd,1,2022-7-28,0.0,1.0,1.0,1.0,782.0,4.0,8.0,,,,
33,彭诚信 许素敏｜“新型权利”在《民法典》中的表现形式及规范价值,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488972&idx=1&sn=7e37ddca567d395568b43772e1eaf0b2&chksm=ebda94a2dcad1db4984a805030368ef4754b3601eb291501a2aa1151d5328c1e5f643d9efd6a#rd,1,2022-7-25,0.0,1.0,1.0,1.0,1105.0,7.0,9.0,,,,
34,张法｜审美类型的中西印比较及其意义,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488950&idx=1&sn=2e003a821066b69cbd1aad8ff857077a&chksm=ebda94d8dcad1dcee6e977b75136ed718e6ea32ccd3871377e7cd43a6c840b813f0f483fb6d1#rd,1,2022-7-20,0.0,1.0,1.0,1.0,471.0,5.0,3.0,,,,
35,​段妍｜新时代中国共产党推进自我革命的实践路径,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488932&idx=1&sn=8bf69a79617b79f607d820b738961c77&chksm=ebda94cadcad1ddceb7fa187c07d2740fa0c2585659549038156b91f0abec5074fba651ef41d#rd,1,2022-7-17,0.0,1.0,1.0,1.0,803.0,4.0,8.0,,,,
36,乔榛｜中国共产党领导中华民族“站起来、富起来、强起来”的唯物史观诠释,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488916&idx=1&sn=5fc18d8f1966863029bf147c6d83877e&chksm=ebda94fadcad1deca05035b56f43faf26e8e200efbb39de83c9689aea5c0e3d4d24fa8593d7b#rd,1,2022-7-14,0.0,1.0,1.0,1.0,546.0,9.0,5.0,,,,
37,王巨川｜旧传统与新文化：东北新文学意识发轫再思考——以《盛京时报》“新年号征文”活动为讨论中心,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488885&idx=1&sn=5428a7346eb26932a3608d28322d50cd&chksm=ebda941bdcad1d0d2cac703719676ff7b24b68881e4715eeee667cd3849f0f9d9c0ff2be21d7#rd,1,2022-7-13,0.0,1.0,1.0,1.0,520.0,4.0,7.0,,,,
38,征文｜智慧法治学术共同体​2022年度联合征文公告,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488871&idx=1&sn=b5f1881ce60ceb188da958d40d11a282&chksm=ebda9409dcad1d1fe247b7a760db98db7efe9ecce19dced7544b1cadb0ae7e933957688054d1#rd,1,2022-7-11,0.0,1.0,1.0,0.0,874.0,7.0,6.0,,,,
39,王方玉｜自然、法律与社会：新兴权利证成的三种法哲学路径——兼驳新兴权利否定论,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488867&idx=1&sn=599bf125527c9f4cb21fb34818dae7bb&chksm=ebda940ddcad1d1ba5e1e3106ddb678a12f06f1501c4b7923fa48a3d1ea996df148d67a6619a#rd,1,2022-7-10,0.0,1.0,1.0,1.0,2810.0,13.0,30.0,,,,
40,邹广文 华思衡｜论以人民为中心的高质量发展,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488849&idx=1&sn=c0ae633094b8efc72c207f5fd5742379&chksm=ebda943fdcad1d295a9351fd45021fb6a92eec69ee37a87d21fae1ed3d6e8d2442e2338932ec#rd,1,2022-7-7,0.0,1.0,1.0,1.0,864.0,3.0,11.0,,,,
41,刘宇 沈坤荣｜以高质量对外直接投资促进中国企业攀升全球价值链,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488837&idx=1&sn=a245b01b4a83bffb94b75a80c7ff0c64&chksm=ebda942bdcad1d3defd003a66f45225fb3edb5f4ac51dfe9ca77577d0a0169a5b69392ffdc13#rd,1,2022-7-1,0.0,1.0,1.0,1.0,203.0,2.0,2.0,,,,
42,张涛 司秋利 冯冬发｜生产性服务业集聚、空间溢出与城市经济高质量发展,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488836&idx=1&sn=5014e3c98ae04c8d9719bea077024b79&chksm=ebda942adcad1d3c9b04d0432143d2e78286e02833fff3998063123bede20d783b561c92c5c9#rd,1,2022-6-30,0.0,1.0,1.0,1.0,267.0,2.0,3.0,,,,
43,王妍 孙正林 许为｜货币数字化背景下我国农村金融服务的可持续发展研究,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488825&idx=1&sn=0b6489d565119297bdd6789a1f4d5ff5&chksm=ebda9457dcad1d41fc264ff47feb36b50619012d6f6dad6acecb95404731d63c6691112801ed#rd,1,2022-6-24,0.0,1.0,1.0,1.0,240.0,2.0,3.0,,,,
44,《求是学刊》2022年第3期目录,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488819&idx=1&sn=586c6ef182d22f5ec8e7a13fd2c1d65c&chksm=ebda945ddcad1d4be1f8506cf25eca9ab003ceb2800a6197ffd8ad2236b30298d49d0d5c6806#rd,1,2022-6-19,0.0,1.0,1.0,0.0,2571.0,5.0,8.0,,,,
45,孔明安 王雅俊｜辩证理性与新道德规范的重构——兼论赫勒后现代视域下美德伦理学的建构,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488807&idx=1&sn=62e090f91200e5a3d6917845b269f783&chksm=ebda9449dcad1d5ffcc62b336eeabb7ae42e233a97d629e0f3dd67545bce648fc931bed966a7#rd,1,2022-6-9,0.0,1.0,1.0,1.0,329.0,3.0,6.0,,,,
46,吴子林｜“哲学应当作诗来写”——维特根斯坦的语言批判及其写作,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488806&idx=1&sn=70ef8c03f7c69aaa4f101077a722291f&chksm=ebda9448dcad1d5eb370fa7e583b977032ec6123b89401729cea5e79153762463ce5863b6f3e#rd,1,2022-6-6,0.0,1.0,1.0,1.0,1585.0,9.0,14.0,,,,
47,许亚洁｜个人信息安全风险调控的刑法模式,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488775&idx=1&sn=fd29a063667eb83de6a3563efd212417&chksm=ebda9469dcad1d7fc59c052746f84611df3b78325ac3838e01dadbf5595ad2461bb19372a85c#rd,1,2022-6-2,0.0,1.0,1.0,1.0,195.0,3.0,3.0,,,,
48,刘振怡 阚侃｜全球化视域中文化记忆的研究及价值,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488766&idx=1&sn=00bf04cb7f8fa45db13822738cd958bc&chksm=ebda9590dcad1c86266d9bebe6c0d7ca3573f10b973d785c091b9ffe620a4b90c3d71900e5de#rd,1,2022-5-24,0.0,1.0,1.0,1.0,239.0,4.0,4.0,,,,
49,李雪 查洪德｜元代色目人物传记的形与神,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488765&idx=1&sn=5557bb62570b3c06973d374ef3d122a4&chksm=ebda9593dcad1c85f4231bc93acb75f9183456be3da89f65d69aa9782aace8c27345d89d8894#rd,1,2022-5-23,0.0,1.0,1.0,1.0,308.0,4.0,4.0,,,,
50,袁曾｜数字人民币的通道作用与对“长臂管辖”的反制,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488750&idx=1&sn=7bee614994af1f5d673ed25e63f8675b&chksm=ebda9580dcad1c96f5b3068458e82bf1c4d4c90ae2f8d2527f58a3b7b429d5db9fe777bc7097#rd,1,2022-5-20,0.0,1.0,1.0,1.0,702.0,5.0,4.0,,,,
51,黄钊龙 韩召颖｜中美战略博弈背景下美国对华科技竞争战略解析,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488741&idx=1&sn=059a93b0e35c83a2c1f9f26af7103b79&chksm=ebda958bdcad1c9d4d9724d035dd8dedfc153d66569d90cbbe4799f3055e076c7520f165adfc#rd,1,2022-5-18,0.0,1.0,1.0,1.0,224.0,3.0,3.0,,,,
52,王学谦｜吸收、转化与扩张——莫言《檀香刑》与鲁迅创作的互文性研究,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488733&idx=1&sn=39dc2b6476c9f58239b43a09f792586e&chksm=ebda95b3dcad1ca50a53239e0b98a4ac7a97f746c55aa02422e6a836ddc3e4342f9d9d825784#rd,1,2022-5-17,0.0,1.0,1.0,1.0,471.0,4.0,8.0,,,,
53,齐爱民 张哲｜政策与司法背景下虚拟货币法律属性的实证分析,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488725&idx=1&sn=8482aa21f2b2f5a8aa2ed2d8939154d0&chksm=ebda95bbdcad1cadad4321dfa799a5c9e194ec8d2906021975abcaf5b2daa6d4c982e76be682#rd,1,2022-5-16,0.0,1.0,1.0,1.0,1037.0,2.0,5.0,,,,
54,蓝江｜从相似性的图表到知识型的装置——重读福柯的《临床医学的诞生》,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488715&idx=1&sn=a95862932498118a04879f114bb84682&chksm=ebda95a5dcad1cb394eeaf6e820e81099369066e070e0f6a00687ba3115251b35e7ac295e9e3#rd,1,2022-5-15,0.0,1.0,1.0,0.0,291.0,2.0,3.0,,,,
55,莫纪宏｜习近平关于国家尊重和保障人权论述的核心人权理念,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488701&idx=1&sn=596a20376f59c69a8bbfd8c55f6eec21&chksm=ebda95d3dcad1cc5dd093f4c645b48463eff313c9c734d13598d459598f3d3c31d23fb4562d5#rd,1,2022-5-11,0.0,1.0,1.0,1.0,1218.0,7.0,10.0,,,,
56,《求是学刊》2022年第2期目录,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488687&idx=1&sn=9460a8f7bb58bf2e654629372db250f0&chksm=ebda95c1dcad1cd74196e428540db259aadd42c325f05cf3bdfec4f213671b88ce4ff8b0ed97#rd,1,2022-5-5,0.0,1.0,1.0,0.0,2423.0,5.0,10.0,,,,
57,蒋永穆 祝林林｜中国共产党百年中国式现代化道路探索的历史经验,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488684&idx=1&sn=5dc59d522abe304ed5ca269e56328614&chksm=ebda95c2dcad1cd499c55854add3c5e4cd37c74962637582f7ef94e8767d8283a6fb6a89a795#rd,1,2022-5-3,0.0,1.0,1.0,1.0,490.0,3.0,5.0,,,,
58,“期刊论坛”第一期｜我校举行“推动期刊繁荣发展提升学术话语传播能力”讲座,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488661&idx=1&sn=5d7ed7e4090829ef9b17d4ab8f397394&chksm=ebda95fbdcad1ced37859a6e85a6af2ee23ef855531f51b79e2a99b29a85b8114b1ce518705f#rd,1,2022-4-29,0.0,1.0,1.0,0.0,369.0,4.0,6.0,,,,
59,张翼｜晚清小说中的外星叙事及其现代意义,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488654&idx=1&sn=d2fb38679c4bf40d13c0e666f5c271a2&chksm=ebda95e0dcad1cf678fbe3c8dfc63fa08569ad197b96c4762f3becad76a9b635dc7ddab25352#rd,1,2022-4-14,0.0,1.0,1.0,1.0,557.0,3.0,5.0,,,,
60,孙嘉阳 王东｜论邓·司各脱个体性概念的形成,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488646&idx=1&sn=5fbc9a898d980454dcfe531ed1a894db&chksm=ebda95e8dcad1cfe8196ba4b2079ffce9ebba47177d53b84fea320822fdd10e59437292e27d1#rd,1,2022-4-11,0.0,1.0,1.0,1.0,314.0,2.0,2.0,,,,
61,陈婧 闫弘宇｜突发公共卫生事件下合同履行障碍的规范路径,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488639&idx=1&sn=c3ea5643eabce62ec2864ada6f14287b&chksm=ebda9511dcad1c07a422523bf94a76c43abb8d6a08873891d7245adc016d67604f8d95239215#rd,1,2022-4-2,0.0,1.0,1.0,1.0,255.0,1.0,1.0,,,,
62,杜宛玥 郭丽双｜关于资本主义的三重诘问——论南茜·弗雷泽的资本主义批判新语,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488627&idx=1&sn=6962e25a0048fddd4262d13ac521b652&chksm=ebda951ddcad1c0bd37a298389cbf9d950bea5c848040821b4abe9e598ecd2753b8abeabc5e6#rd,1,2022-3-18,0.0,1.0,1.0,1.0,375.0,2.0,1.0,,,,
63,郭烁｜少捕慎诉背景下裁量不起诉的比较法再探讨,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488618&idx=1&sn=f9b3f083f6734e709c08ec841a30caec&chksm=ebda9504dcad1c1279e79ccfa48699d00dcda3d066e3dc66d03be513483f2e215c851c0d3a0c#rd,1,2022-3-14,0.0,1.0,1.0,1.0,535.0,5.0,4.0,,,,
64,宋凯丞 傅永军｜理解的历史性何以可能？——哲学诠释学历史意识对近代历史哲学的超越,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488609&idx=1&sn=8f6ba8f9d82522ff0c574e6e9e202bd6&chksm=ebda950fdcad1c19d48f06e776659d68cda0e69ad2e3f62a89bc5bbff1380253c736a11aa4fd#rd,1,2022-3-12,0.0,1.0,1.0,1.0,300.0,2.0,2.0,,,,
65,石庆环 王禹涵｜透视美国公务员制度：基于联邦和地方政府的比较,http://mp.weixin.qq.com/s?__biz=MzI4NjUxMzE1Mw==&mid=2247488597&idx=1&sn=28bdb655afc94742ba55916f2c8ef698&chksm=ebda953bdcad1c2dfbb6a84404fca5b96ac3af7bf1a36e560039b68a3936167178822c41c4f4#rd,1,2022-3-10,0.0,1.0,1.0,1.0,912.0,3.0,3.0,,,,
