Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
11,李义琼 ｜ 明中后期兵部的白银财政及与京师各部的财政关系,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247503272&idx=1&sn=d81519e00193b464103886bf14a4d84d&chksm=97f63128a081b83e0f88c72d13f7c55d71d5c5a3187d305d736f2837682c8423ca6a260f7fd3#rd,1,2022-10-27,0.0,1.0,1.0,1.0,1122.0,3.0,7.0,,,,
12,耿 勇 ｜ 从下第举人到乙榜进士：元代科举副榜制度的形成、实践及影响,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247503266&idx=1&sn=bc81a9732cb476d8671c435acbfb8e67&chksm=97f63122a081b83440fd8e402dd5d28a23fdd7032b658b1cd118ab246cbd1c4b3b65ad8a6a4f#rd,1,2022-10-26,0.0,1.0,1.0,1.0,530.0,1.0,3.0,,,,
13,刘雨晴 ｜ 柳宗元文章取法诸子论及其文章学意义,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247503261&idx=1&sn=e959c121a0539176d02897e39d9875ba&chksm=97f6311da081b80b8c56bf2e1d50f02ba728d4c5e052b54a20c200dda32cee705883bb0c2c68#rd,1,2022-10-25,0.0,1.0,1.0,1.0,605.0,2.0,7.0,,,,
14,陈旭光 ｜ “作者论”旅行、“主体性”变迁与电影工业美学生成,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247503260&idx=1&sn=6f0d2c78cd26c98b9397eadf2d1722f0&chksm=97f6311ca081b80a3da9198cb47ee9b06205a1df6b6d563453a58bb75946a7d4a61bb0b9b204#rd,1,2022-10-24,0.0,1.0,1.0,1.0,672.0,6.0,7.0,,,,
15,《社会科学文摘》2022年第10期目录,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247503176&idx=1&sn=6a31e1e8c8b17fbda05560946b921744&chksm=97f631c8a081b8de1e6624715e34b1c54a77f22fc85fa9fa01ccdd10b751d1fee5c10e4826d2#rd,1,2022-10-23,0.0,1.0,1.0,0.0,2601.0,0.0,1.0,,,,
16,卢 毅 ｜ 萨特与拉康对弗洛伊德无意识学说诠释之差异及理论意蕴,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502996&idx=1&sn=600b465f8689c42743e4e3c8032bc8c4&chksm=97f63014a081b9027594b67a10ba8724a6a61d52700497304ac0091f8a57d061f7ce98a73840#rd,1,2022-10-21,0.0,1.0,1.0,1.0,658.0,3.0,3.0,,,,
17,杨少涵 ｜ 虚气即是心性：“横渠纲领”的现象学疏释,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502990&idx=1&sn=afe0f1acde28df230517630d4b840878&chksm=97f6300ea081b9182760e81ae76284f022cb850183defc471011def1ac3b8af5ef515ec4c8d8#rd,1,2022-10-20,0.0,1.0,1.0,1.0,1292.0,5.0,7.0,,,,
18,《社会科学》征稿启事 ｜ 开设“深入学习贯彻党的二十大精神”专栏,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502989&idx=1&sn=512c15f9faf5a26ca0356a356646b88c&chksm=97f6300da081b91bae46ac2258c59a95e8c60b6b99b6789f00f4f596d255c2c57bac43b709a4#rd,1,2022-10-19,0.0,1.0,1.0,1.0,2665.0,2.0,7.0,,,,
19,杨光斌 ｜ 历史政治理论序论,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502964&idx=1&sn=967b5ca5d1d4729fc1ddba36c228619f&chksm=97f630f4a081b9e2dd5192629817655e9f683911035b89b7c446725609775571a11706cc173d#rd,1,2022-10-18,0.0,1.0,1.0,1.0,1937.0,6.0,10.0,,,,
20,何怀远｜构建人类军事文明新形态：习近平强军思想的逻辑体系,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502956&idx=1&sn=993df3fa2426bb450ef5f9aadc0c0412&chksm=97f630eca081b9fa0fe9563227b2f675091e581c971f4d85576b3b87fa2ff5bba41553cc9cba#rd,1,2022-10-17,0.0,1.0,1.0,1.0,3390.0,17.0,24.0,,,,
21,《社会科学》2022年第10期目录及摘要,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502822&idx=1&sn=ccd59264680403164d825f734c403932&chksm=97f63766a081be70b7dcfdf749b7b08d2157768de6b42f8f11654207e39596970caf035f1958#rd,1,2022-10-14,0.0,1.0,1.0,1.0,5789.0,8.0,9.0,,,,
22,殷德生 吴虹仪 魏 伟 ｜ 中美贸易摩擦对双方制造业全球价值链地位的影响,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502598&idx=1&sn=99a7fe391ce2ae26f221f19db1e2bca7&chksm=97f63786a081be90496a405676563da66ec5004a36c4d60f1c8dafb05488c9494aaa13fe599f#rd,1,2022-10-9,0.0,1.0,1.0,1.0,416.0,0.0,0.0,,,,
23,张芳芳 ｜ 地方经济增长目标与企业金融化——异质性特征与政府激励结构破解,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502597&idx=1&sn=d110851e5dc9fb7f0fb9f7be76c55a8c&chksm=97f63785a081be934a0734f05aa59686bf7d79ec6280d792f5cdb621ce0d8902cf206875a72b#rd,1,2022-10-8,0.0,1.0,1.0,1.0,297.0,1.0,1.0,,,,
24,常 安 ｜ 国家建设、社会主义与历史视野 ——理解现行宪法文本的三重视角,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502596&idx=1&sn=58e0feb8270960c15100e30ac858de99&chksm=97f63784a081be92759adcff5cff9998f710bbc54c18344c31aed6b37fc3ab9b23061ddf8881#rd,1,2022-10-1,0.0,1.0,1.0,1.0,1860.0,3.0,9.0,,,,
25,章志远｜执纪执法指导性案例的功能定位与制度完善,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502593&idx=1&sn=c552a345a19e83eced134069d9f71807&chksm=97f63781a081be971f83a899625a52044308b28b34d6421592e0551131ab76b39a0cf6d4421c#rd,1,2022-9-30,0.0,1.0,1.0,1.0,1336.0,6.0,9.0,,,,
26,郑中玉 杨静岩 ｜ 线性进化，还是城市社区建设的新开端？——对村改居社区的再认识,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502590&idx=1&sn=787844aa9d067dd1db07a46d7d721ec6&chksm=97f6367ea081bf687f5590a95285d94da4e3086dab735835124aa8684562300ecce7aad97134#rd,1,2022-9-29,0.0,1.0,1.0,1.0,556.0,2.0,2.0,,,,
27,胡安宁 ｜ 论传统文化之“不证自明性”,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502589&idx=1&sn=5c4f102cc8a8946e7cb153ef70389d7f&chksm=97f6367da081bf6b355e1b45f91f26077d02f027c7ef3fc8710ed9b9ad64e6e954248cba2b65#rd,1,2022-9-28,0.0,1.0,1.0,1.0,1694.0,2.0,5.0,,,,
28,苏曦凌 | 公共服务的空间叙事：可及性、可及化与可及度,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502579&idx=1&sn=eac883d557b8027330735344958d2689&chksm=97f63673a081bf65abbeb512532ba10ae47ade2ee9b071e9ef5bd72085b807340269d79e51dc#rd,1,2022-9-27,0.0,1.0,1.0,1.0,1494.0,3.0,3.0,,,,
29,厉震林 ｜ 论电影意象表演的中国本土叙事形态,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502550&idx=1&sn=28c78e747de414085dad144f1bcd19b4&chksm=97f63656a081bf403f305866159b22e61e55319e89168d706db93372177a6a7d7a65e1daedd9#rd,1,2022-9-26,0.0,1.0,1.0,1.0,489.0,1.0,2.0,,,,
30,《社会科学文摘》2022年第9期目录,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502549&idx=1&sn=53bcbeb8e173f795a83c12f49544e160&chksm=97f63655a081bf4302641ccd0d9a4241ac2a11a21c3edc005ddd5e8e9d72ab7552905a286f70#rd,1,2022-9-24,0.0,1.0,1.0,0.0,2681.0,1.0,6.0,,,,
31,文贵良 ｜ “如火如荼之美”：论《子夜》的汉语诗学,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502536&idx=1&sn=38872ae0d993d4f8558051e65d89a95f&chksm=97f63648a081bf5eab80fa4d03906ca29c65f52f55f7865c7a1e2700d331b37333a0c968be67#rd,1,2022-9-23,0.0,1.0,1.0,1.0,603.0,6.0,5.0,,,,
32,陈仁鹏 ｜ 表达与实践：清代田赋征收制度的嬗变及困境,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502530&idx=1&sn=bde171eebb1b4fd466bd97396d474864&chksm=97f63642a081bf5422349b5c3805447c8dbce613b027a319b08dfd7289357afbc50726f0509f#rd,1,2022-9-22,0.0,1.0,1.0,1.0,1294.0,4.0,16.0,,,,
33,黄阿明 ｜ 明代地方官考满制度,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502494&idx=1&sn=79f969f9f74714838e3a2bf77d649ebb&chksm=97f6361ea081bf0877bdd7a801ad5fd59829286bc6fcdc721c3492870515a59c7701afa83975#rd,1,2022-9-21,0.0,1.0,1.0,1.0,1132.0,1.0,1.0,,,,
34,刘 舫 ｜ “一贯”的转义与古代认知结构的变化,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502418&idx=1&sn=625fbd355ef1161829eb79222420eb3d&chksm=97f636d2a081bfc453bd6bd9920a1c8d3e0381f91ca611cb15471c81ff3ebb80b3fd3bfa5c20#rd,1,2022-9-20,0.0,1.0,1.0,1.0,471.0,2.0,3.0,,,,
35,张留华｜ 逻辑形质论及其问题：重论推理的形式与内容,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247502417&idx=1&sn=0ddfa78d3a66d30b8f18878eb45ca8f4&chksm=97f636d1a081bfc7b90e398efad3d56537cf09b0c995bc1166405338e37830b1fd51c107c7a9#rd,1,2022-9-19,0.0,1.0,1.0,1.0,605.0,2.0,1.0,,,,
36,陈治国 ｜ 爱欲、辩证法与书写——通向《斐德罗篇》的三种现象学解释,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247501925&idx=1&sn=58a08bc2e4fd560dbbf353767d816f9a&chksm=97f634e5a081bdf342bee78f25e372c2e9dc563924ea70c39528a70be5d3ebdc472acf95c7fe#rd,1,2022-9-16,0.0,1.0,1.0,1.0,705.0,4.0,6.0,,,,
37,李 骏 ｜ 中国特色社会主义社会学的立场、方法和重心,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247501859&idx=1&sn=5a72890c3d9f87364260e39fe0d826fb&chksm=97f634a3a081bdb517fe9fac389b1e00c9073fb5cfe6e29ec0fb189f087bb2003aa0a7f45eaf#rd,1,2022-9-14,0.0,1.0,1.0,1.0,997.0,2.0,8.0,,,,
38,齐卫平 ｜习近平创新中国共产党执政话语的重大贡献,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247501846&idx=1&sn=f167d634fe38903021f290668b159ed5&chksm=97f63496a081bd8080389488da1fab142a489ea1c4888a67d7d1b62b4fec32e7cd907727fa41#rd,1,2022-9-13,0.0,1.0,1.0,1.0,1284.0,8.0,18.0,,,,
39,《社会科学》2022年第9期目录及摘要,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247501757&idx=1&sn=295ddd29adb73277b7865c89632bd8ab&chksm=97f63b3da081b22be37fff5abb26345cfbd9b6519c3ff8c1a7740f62d701e233cedf780bc3e8#rd,1,2022-9-11,0.0,1.0,1.0,1.0,7404.0,12.0,16.0,,,,
40,卢昂荻 张 江 易 昕 ｜ 制造业出口市场多元化与产品质量升级：移动互联网牌照发放的准自然实验,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247501136&idx=1&sn=71b3a5734f269baf13f54a0234f6362c&chksm=97f639d0a081b0c6077b58bbe381ac48f019bd6d0db2f0ec9098a2286de25aa29af10825a1b0#rd,1,2022-9-7,0.0,1.0,1.0,1.0,249.0,1.0,1.0,,,,
41,张国清等 ｜ “社会性死亡”及其批判,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247501135&idx=1&sn=7b7550818f2ddfdaf308061b4cd7e60d&chksm=97f639cfa081b0d902f0dbd265e5e8c6ecc022d97b6f782ebc502c52be598a5027677d9f04f7#rd,1,2022-9-6,0.0,1.0,1.0,1.0,2354.0,325.0,331.0,,,,
42,吴 磊 ｜ 数字化赋能第三次分配：应用逻辑、议题界定与优化机制,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247501134&idx=1&sn=ca88fa0135f7a4f599434cfde05fd25a&chksm=97f639cea081b0d8dec365010e4123998cdf51ec4ff3f933c930f127ff5a18454a5d3534498b#rd,1,2022-9-5,0.0,1.0,1.0,1.0,1257.0,1.0,7.0,,,,
43,「数迹」揭晓！C刊公号传播力指数半年榜,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247500320&idx=1&sn=bd81393a8b1ccdf9e59816237ad1bbce&chksm=97f63ea0a081b7b69c35389d1652ff6472e30951a035ac6890e83f347e9c8fb1296354ef4788#rd,1,2022-9-4,0.0,1.0,1.0,0.0,1169.0,4.0,6.0,,,,
44,《社会科学文摘》2022年第8期目录,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247500318&idx=1&sn=1cf1f7283da64e6ef8f08d5da945e4d1&chksm=97f63e9ea081b7883ba49889ef5e483d8839632dde9c97d127bfa720a86cf4180f1eef61a589#rd,1,2022-9-3,0.0,1.0,1.0,0.0,2606.0,0.0,4.0,,,,
45,赵旭东 ｜ 自觉意识下乡村振兴的维度——一种理解农民生活基础的文化转型人类学,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247500295&idx=1&sn=02b5e8eeef5748c04b25a1e78805edf2&chksm=97f63e87a081b791742609ac16d866a8e3493d96af4b89b8be97ff0391c1509cae98c520cdf7#rd,1,2022-9-2,0.0,1.0,1.0,1.0,1456.0,2.0,5.0,,,,
46,杨铜铜 ｜ 立法目的司法运用的功能及其效果提升——以指导性案例为分析对象,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247500293&idx=1&sn=b0249c638b5aa0afadd71e5c96d5056e&chksm=97f63e85a081b793f1a5e110ff1c7727e7681137a49de59efe5355c68055a936954667abfaa1#rd,1,2022-9-1,0.0,1.0,1.0,1.0,371.0,3.0,2.0,,,,
47,王银宏｜“兵刑合一”：中国古代“大一统”观念的国家主义表达,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247500292&idx=1&sn=64df39bfd9d9787c8e0914e92f543025&chksm=97f63e84a081b79221cea6aacd199e7494bcf46cc5c4d68a9e0b52f64c10c6bd66813ac9d0ca#rd,1,2022-8-31,0.0,1.0,1.0,1.0,1368.0,6.0,11.0,,,,
48,高 帆 ｜ 中国城市化的逻辑转换：含义及意义,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247500291&idx=1&sn=5e3a842e4aabcdb5025b14f80f294a4a&chksm=97f63e83a081b795cd9c00829d86c9a134c7ded86dbcf7196af4714877ef19306424d485331a#rd,1,2022-8-30,0.0,1.0,1.0,1.0,888.0,4.0,7.0,,,,
49,梁君思｜中央苏区知识分子群体建设苏维埃政权的历史经验,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247499639&idx=1&sn=e880b5acf2bbe25ec7647dab51560dc6&chksm=97f603f7a0818ae1cd838cb41c72af91a04a821bd80edc227f4cd26205617019863bbefa284b#rd,1,2022-8-29,0.0,1.0,1.0,1.0,657.0,3.0,6.0,,,,
50,陈祥勤｜“执古始之道，以御今之有” ——中国古代治理传统中的治道和治术,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247499550&idx=1&sn=5ce83be61a83d55401a3f30e4b097a3a&chksm=97f6039ea0818a88bc77c86c4ccaf3d490e07c332ca6df8aac27e2234e50afe85afa453bedc3#rd,1,2022-8-26,0.0,1.0,1.0,1.0,786.0,6.0,8.0,,,,
51,曹正汉｜中央、地方与社会：中国治理研究的一种理论视角,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247499549&idx=1&sn=d7b3cb71c8c0ba617995ce49f13fbd8e&chksm=97f6039da0818a8b877ab4fb4d7223061264520fc53f3541874c68a1ec4f61fecc6c1c846a2c#rd,1,2022-8-25,0.0,1.0,1.0,1.0,1751.0,10.0,10.0,,,,
52,段怀清 ｜ 王韬与19世纪西方汉学,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247499537&idx=1&sn=90993709853caf6d012fa38e9e3a95f2&chksm=97f60391a0818a879718660051e986a706d54d61de3ecc069a25fb730bff1fcf129c0af91a29#rd,1,2022-8-24,0.0,1.0,1.0,1.0,435.0,4.0,5.0,,,,
53,李永东 ｜ 殖民乌托邦抑或孤岛隐喻——徐𬣙《荒谬的英法海峡》的多重解读,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247499536&idx=1&sn=0f398e470acc329494e4e536f2db8c8e&chksm=97f60390a0818a864bb02ce35fa238cff84a2a9d44e8df04c0cc57c1cb78a44a61c0ff50b23a#rd,1,2022-8-23,0.0,1.0,1.0,1.0,1016.0,9.0,7.0,,,,
54,赵耀文 ｜ 印制变迁视域下唐宋政务的使职化运作,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247499520&idx=1&sn=1dcb4dbdb0626ad7eafb3ca02b29d49d&chksm=97f60380a0818a9684cd0becc16c178695f710dd942b99effb55853f07ef233a2004e9e3fb40#rd,1,2022-8-22,0.0,1.0,1.0,1.0,1551.0,7.0,8.0,,,,
55,韩建业 ｜ 论早期中国的“一元多支一体”格局,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247499240&idx=1&sn=278e571bcb2fbe14e34e9f9bf4675a3b&chksm=97f60168a081887edf15e4d22cfed261a6ac22ebaf8f235990581cd1bec18cd68ddbb8653e41#rd,1,2022-8-19,0.0,1.0,1.0,1.0,2334.0,24.0,33.0,见龙在田 天下文明,3,nan,nan
56,何 静 ｜ 预测加工：群体智能研究的新范式,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247499061&idx=1&sn=b8edaa44095a49297d27a5f3259fe1cf&chksm=97f601b5a08188a34b2a0a9c3e9c5835fc29a840ff9197217deab6ddbfeb52676d83d8e83046#rd,1,2022-8-18,0.0,1.0,1.0,1.0,697.0,2.0,3.0,,,,
57,刘日明 刘小涛 ｜ 智能知识生产模式的本质特征和社会驱动,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247498987&idx=1&sn=9d205256d20d4653664795addaee3613&chksm=97f6006ba081897dfa23fd8efa879ca25f6077c68db1a7e9aff55045229c082aeae3b8f43867#rd,1,2022-8-17,0.0,1.0,1.0,1.0,1247.0,3.0,7.0,,,,
58,肖 峰 ｜ 我思即我行”：脑机融合的存在论意蕴,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247498946&idx=1&sn=ed9f30ddf0d3f24ef3cd69262a44e85e&chksm=97f60042a08189543fbad15e8c1ba66c9b453b7c936f4f907f0d357b0d5e549229a2a34b5ea6#rd,1,2022-8-16,0.0,1.0,1.0,1.0,908.0,3.0,10.0,,,,
59,马怀德｜法治与国家治理,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247498911&idx=1&sn=560ba7232b9d6089a927fc4b01007740&chksm=97f6001fa0818909b4f5b607d2b626e0a525d14bd2bfa7d3e36c7edfaf50749fa3ea0c15f259#rd,1,2022-8-15,0.0,1.0,1.0,1.0,2057.0,8.0,9.0,,,,
60,《社会科学》2022年第8期目录及摘要,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247498537&idx=1&sn=64c27baa9bdd3c61d00a94724bfb34f1&chksm=97f607a9a0818ebf3f505eec746accf9726ca574b0b1a8eb5a8c3907ef250ef3e0452dc01bed#rd,1,2022-8-12,0.0,1.0,1.0,1.0,7284.0,15.0,19.0,,,,
61,王常伟 刘 望 顾海英 ｜ 创新盘活城郊闲置宅基地：农民意愿与影响因素,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247498184&idx=1&sn=53fdfcad21979bd022f69ea70124b706&chksm=97f60548a0818c5e6a33261c72408c7b5a8659ec8092183caafd999a567955b0458a04155f4d#rd,1,2022-8-8,0.0,1.0,1.0,1.0,482.0,2.0,4.0,此文的创新点在于以实证方式对农村闲置宅基地利用开展调查，闲置宅基地是农村和农民的重要资源。其次，以集体为基础的统一安排利用使得集体经济的力量进一步加强，也提高了农民在市场中的议价能力，并能为维护好农民权益提供组织支持，农民也更加信任和愿意集体组织出面。最后，以农村社区为依托，开展农村宅基地流转，进一步提高利用效率，服务新农村建设。,3,nan,nan
62,潘羿嘉｜道路交通事故社会救助基金的社会法属性探讨——兼论社会救助与社会补偿的界分及其价值,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247498183&idx=1&sn=6b1ba579e9e6b50097a20ad5cfbab52a&chksm=97f60547a0818c51bbc9f4ae4f379b9534d298f2d3456e444520b2be9f2587733d17d2583799#rd,1,2022-8-5,0.0,1.0,1.0,1.0,520.0,3.0,2.0,,,,
63,张兆曙 高远欣 ｜ “刷单炒信”与平台市场的“技术—市场悖论”,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247498182&idx=1&sn=ab9bcf9ef7e33f20b92eda7c9d9eaaa8&chksm=97f60546a0818c50392f59bf0cdff52338b0ab9adf61699875010359f018e9f677b3ba0b4829#rd,1,2022-8-4,0.0,1.0,1.0,1.0,775.0,3.0,5.0,,,,
64,贾玉娇 ｜ 情境、结构与逻辑：基层社会治理内卷化之困的系统分析,http://mp.weixin.qq.com/s?__biz=MzIxNzc3MTUwMw==&mid=2247498161&idx=1&sn=7ec54d916b672eed39f20638194db105&chksm=97f60531a0818c27897c86c5e4eaad7849cfb9b11c17d3b194cb052c80b7d7708105239c7ec8#rd,1,2022-8-3,0.0,1.0,1.0,1.0,2354.0,6.0,25.0,理论性很强，第一次看到社会情境分析理论，对内卷化的分析也很棒[呲牙]主要阐述问题发生的原因[强]获益匪浅,2,nan,nan
