Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num,content
10,陈芳、沙勇 || 社会投资视角下我国生育假相关政策的地方创新,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487227&idx=1&sn=1edf4c69a98d78cf8858f0a010bb184e&chksm=eb495d2adc3ed43ca89eb10a8822319d2b7c4015095714e1bdc831071950a146f23dd623654d#rd,1,2022-10-9,0.0,1.0,1.0,0.0,466.0,1.0,1.0,,,,,
11,《江苏社会科学》2022年第5期目次,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487191&idx=1&sn=83e33f064464013ab5836a0aee1bc197&chksm=eb495d06dc3ed41095103fe5185dc9ed82d9d68d8c815abc55ce879669e808e3077c646a6bd5#rd,1,2022-9-29,0.0,1.0,1.0,0.0,3481.0,3.0,7.0,,,,,
12,​全 燕 || 平台文化资本的形成与消费社会的再结构化,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487181&idx=1&sn=0dc0f1465f67b23ea7b904dd6bdee445&chksm=eb495d1cdc3ed40a14e96ef705bedfcbc0ec8bd776fc4dce3b880bf1185cae77a83039952f92#rd,1,2022-9-16,0.0,1.0,1.0,0.0,794.0,0.0,5.0,,,,,
13,​陈 龙、王宇荣 || 网络平台传播本体建构中的算法迷思批判,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487178&idx=1&sn=4cf0567d6f152bbfe4cffa598921c89e&chksm=eb495d1bdc3ed40da08b592eeece435c01f475849812d4c07c42c7e808ed12c1a2da93c6c7bb#rd,1,2022-9-13,0.0,1.0,1.0,0.0,370.0,1.0,1.0,,,,,
14,​李 玮 || 论2020—2021女频网络文学叙事结构的新变,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487136&idx=1&sn=bbc699a398c340f9083b0c5af13ae592&chksm=eb495d71dc3ed467c3e23ed7083535cf309968dfcb126d87c7535d5b096a258398481899e352#rd,1,2022-9-10,0.0,1.0,1.0,0.0,615.0,0.0,0.0,,,,,
15,​李志祥 || 隐私数字化的道德风险与伦理规制,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487122&idx=1&sn=2e4ec4c6df580d563cd13511764e5240&chksm=eb495d43dc3ed45556db42f165eb363371565779369e84bc15388f2799291e6c0117a60974b0#rd,1,2022-9-8,0.0,1.0,1.0,0.0,998.0,3.0,12.0,,,,,
16,吴晓林 || 数字时代的流量城市：新城市形态的崛起与治理,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487117&idx=1&sn=70ab9943bc6c5ad11d782579661dab47&chksm=eb495d5cdc3ed44ae21c5e4383784be14d78f7848ecbf4f359d0295504785e41a4ed6c229fcf#rd,1,2022-9-6,0.0,1.0,1.0,0.0,779.0,0.0,2.0,,,,,
17,​刘 军、钱 宇、段蓉蓉 || 产业共生集聚：一种循环型产业集聚的新形态,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487072&idx=1&sn=40eb5e8d0d931fa685140a57ef2b9ab1&chksm=eb495db1dc3ed4a77040739844129370c3eff8095d12901aa8dde098ebd1eb6f669d6d97f1e8#rd,1,2022-9-2,0.0,1.0,1.0,0.0,823.0,1.0,6.0,,,,,
18,马 报、王建华 || 中国共产党提升自我的历史经验和现实启示——以党的历次“七一”文本为中心的考察,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247487043&idx=1&sn=6c3e3ad6c864b6f92cee28270bb11954&chksm=eb495d92dc3ed484bf5f9a0b36b3b60592cb867974f0a8f641d63bc8f3f1ee877873d3ef0b65#rd,1,2022-8-30,0.0,1.0,1.0,0.0,1287.0,4.0,11.0,,,,,
19,​邱卫东 || 媒介帝国主义的时代生成、本质澄明及其应对,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486989&idx=1&sn=85f05f137f1928ce08964be41d9ac1aa&chksm=eb495ddcdc3ed4ca481fd10137f4331367453e340e19c53ad92eacaa2504ed24644892c05f7a#rd,1,2022-8-26,0.0,1.0,1.0,0.0,713.0,3.0,7.0,,,,,
20,李志强、任克强 || 边界型治理：重心下移街道体制改革新思路,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486965&idx=1&sn=aa1f2d4c9a8ad5d2fb8231e78bfd985c&chksm=eb495e24dc3ed732d3d31d00b40a26dd4ff78d2a244e22dc53f1675e40f0bfee6d658707bf65#rd,1,2022-8-24,0.0,1.0,1.0,0.0,737.0,3.0,1.0,,,,,
21,高志宏、吴雨歌 || 民航旅客黑名单正当程序制度研究​,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486938&idx=1&sn=3f1a91e44cbdf1af2de5e4de25e43923&chksm=eb495e0bdc3ed71d3cda3d215cfc2273b98d70d509c97ad40f582d577854c1faed23584eb7cf#rd,1,2022-8-22,0.0,1.0,1.0,0.0,265.0,1.0,1.0,,,,,
22,​卫小将、黄雨晴 || 利益共生视角下地摊经济的赋权式治理,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486920&idx=1&sn=525eb9511ee5075d325bc6167fed9820&chksm=eb495e19dc3ed70fc9adbe978150ee4003099233061576a79c008c55f5062131902fe8b36ccd#rd,1,2022-8-19,0.0,1.0,1.0,0.0,548.0,2.0,8.0,,,,,
23,王佳云、陈辉 || 监察机关从宽处罚建议的司法回应​,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486880&idx=1&sn=38975486890936522d9b6e7f4630754e&chksm=eb495e71dc3ed7676567054ed7b5983c27a5cd7b4a6463939696a40f4ca04c0059e3f871099e#rd,1,2022-8-17,0.0,1.0,1.0,0.0,1032.0,1.0,6.0,,,,,
24,​吴庚祐 || 行政区划变更决定行为法律属性研究,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486873&idx=1&sn=29b93d3a1dac477960b255de94c575ca&chksm=eb495e48dc3ed75e16fa9ef42998bc4d26e15884163053506fc400bc8c94e9168dbac2ca041e#rd,1,2022-8-15,0.0,1.0,1.0,0.0,488.0,0.0,5.0,,,,,
25,靳 毓、文 雯、冯晓晴 || 柔性税收征管对企业投资效率的影响研究——基于纳税信用评级披露的经验证据,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486850&idx=1&sn=9ccdc6cd97ac141feb466f33105c738e&chksm=eb495e53dc3ed745534eb956a9d4ddac8e8460ce6e2c83503edf39e2c9675cf9514113778e3f#rd,1,2022-8-13,0.0,1.0,1.0,0.0,509.0,3.0,5.0,,,,,
26,​熊 亮 || 数字媒介时代的马克思生产力理论创新认知,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486790&idx=1&sn=430582e82e6d776576126f0734b935b7&chksm=eb495e97dc3ed781c744472ecd4cf3ce550d59389042e5e840ae92ec5bebd880e2c317ce1137#rd,1,2022-8-11,0.0,1.0,1.0,0.0,985.0,4.0,14.0,,,,,
27,杨嵘均、顾佳圆 || 网络符号消费的社会心理与资本逻辑,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486789&idx=1&sn=9a0fe0d3dbfa5cbafac274e397a69742&chksm=eb495e94dc3ed7823f8bdefd2c5c36497f1dcc59072679b3e5e4de4bd185d97c59b15714eb95#rd,1,2022-8-9,0.0,1.0,1.0,0.0,766.0,1.0,3.0,,,,,
28,田鹏颖、陈飞羽 || 人类命运共同体的价值追求与战略选择​,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486751&idx=1&sn=641c6272447f80df322f52e989f4ceba&chksm=eb495ecedc3ed7d8c73c2e6e16c0a1df43a3fff4693901537c59f324ae493ef4f7bdfd3f7fc9#rd,1,2022-8-5,0.0,1.0,1.0,0.0,1252.0,0.0,3.0,,,,,
29,《江苏社会科学》2022年第4期目次,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486697&idx=1&sn=da28ca45a1adc0ea50e15d4a183988bd&chksm=eb495f38dc3ed62e580e03d98f03ad34e3c79ed05cd8a77c4e31d140f8139c6568bdd762ac14#rd,1,2022-7-26,0.0,1.0,1.0,0.0,4079.0,3.0,13.0,,,,,
30,陈奇佳 || 精神的形式与艺术的斗争——朗西埃论模仿​,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486689&idx=1&sn=8d587ca05145c7be2d18779386230c11&chksm=eb495f30dc3ed626d85d29a0f7b2b15483185daf69018f9ef230fe94b04926ed46ac296bc0ff#rd,1,2022-7-13,0.0,1.0,1.0,0.0,270.0,0.0,2.0,,,,,
31,​张策华 || 新时代劳动教育的价值追求和实践进路,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486666&idx=1&sn=8e6e610b73287537fd117e2b8ffc7d72&chksm=eb495f1bdc3ed60d47ea46c3ed555763b08148a33354b8346ca76a19ea74b01b5cbaf0caae0f#rd,1,2022-7-7,0.0,1.0,1.0,0.0,673.0,1.0,6.0,,,,,
32,徐建飞 || 中国式现代化道路的生发脉络与世界意义,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486652&idx=1&sn=fb18230f91b2e7ff60c03650b8f9bb81&chksm=eb495f6ddc3ed67b6ff3b12bc729e51d06e7480de95fbbbdfdc803e50aea5f5a681fb4d2e97c#rd,1,2022-6-24,0.0,1.0,1.0,0.0,1464.0,3.0,14.0,,,,,
33,刘勇、章钊铭 || 胸怀天下：中国式现代化道路的三重意蕴,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486601&idx=1&sn=078aeec5e2e1629aac2755989379dca0&chksm=eb495f58dc3ed64eefdeb629ffa855b7bf011b969114f32bff626b6fd0f902830b806f09429a#rd,1,2022-6-17,0.0,1.0,1.0,0.0,1043.0,4.0,5.0,,,,,
34,石佳友 || 公共视频设备应用中的个人信息保护​,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486525&idx=1&sn=68a0f1c0f71d5219c7787f63fb426dce&chksm=eb495fecdc3ed6fa4f90c29c0520e0863404fa5de318ff32c2c48fbb421565f617c3e87097cf#rd,1,2022-6-10,0.0,1.0,1.0,0.0,666.0,1.0,2.0,,,,,
35,刘海建 || 捐赠行动、利益相关者预期与企业绩效——基于锚定假说的实证研究,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486463&idx=1&sn=33c52dfaa1423f32602938d66a8de636&chksm=eb49582edc3ed138bba9ff3ec68b6f9ed70ceee0d9d66649818a85b6ff9e58bca704c1b9bcd4#rd,1,2022-6-3,0.0,1.0,1.0,0.0,808.0,2.0,5.0,,,,,
36,王洪亮、李依怡 || 个人信息处理中“同意规则”的法教义学构造,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486442&idx=1&sn=b2c724c09b940b3b20b4662ec959be9b&chksm=eb49583bdc3ed12d6d27363b5e5721c5d2063f99460c0523cc9048709e3ba529cc0b1630a867#rd,1,2022-5-31,0.0,1.0,1.0,0.0,414.0,0.0,2.0,,,,,
37,周 立 || 乡村振兴的中国之谜与中国道路,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486408&idx=1&sn=c1c9721cc826bc4db3919a81e0f2738c&chksm=eb495819dc3ed10fbccc7e228c97ea42613bf7f0796436b0641ae8a774a97463f21d045f3dc9#rd,1,2022-5-28,0.0,1.0,1.0,0.0,996.0,1.0,5.0,,,,,
38,《江苏社会科学》2022年第3期目次,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486382&idx=1&sn=bf38b9ae524a92d772989024cf96ea50&chksm=eb49587fdc3ed169f3e73daa3087804ac9ac552b192d59d2916834ddee1a930ac59f4d69721b#rd,1,2022-5-25,0.0,1.0,1.0,0.0,3542.0,3.0,9.0,,,,,
39,陈云松、郭未 || 元宇宙的社会学议题：平行社会的理论视野与实证向度,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486371&idx=1&sn=152019dd1fa440605329fbc353198419&chksm=eb495872dc3ed1648b585fe9474f965d4e6828096ea1d92e8c5adb7505037b24511454130ab7#rd,1,2022-5-20,0.0,1.0,1.0,0.0,1548.0,6.0,9.0,,,,,
40,胡湛、袁晶 || 家庭建设视角下的“一老一小”问题及应对措施——以华东地区为例,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486354&idx=1&sn=ac99f31ef95001d5d560ed0267971164&chksm=eb495843dc3ed15536f31379c0e66a66ff4f72532b6eace034d4bc8d83786388662c912fe9c0#rd,1,2022-5-17,0.0,1.0,1.0,0.0,431.0,1.0,6.0,,,,,
41,邱 斌、张 群、孙少勤 || RCEP对我国服务贸易的影响研究——基于结构模型的量化分析,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486317&idx=1&sn=192da1e56d0e6b6414fc3c58f68dc47a&chksm=eb4958bcdc3ed1aa67f383099d961e12eed1d35de37bf2e7965c2f5b951c77cba6311e053beb#rd,1,2022-5-7,0.0,1.0,1.0,0.0,413.0,0.0,2.0,,,,,
42,邓晓芒 || 亚里士多德和利科论逻辑与修辞的关系​,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486298&idx=1&sn=801e62dc1e2daeeabf8f594e03faa820&chksm=eb49588bdc3ed19d17e31f9967d724684b25df64d90e0cb09e37e6530c80e81b17a40c38dcd6#rd,1,2022-4-28,0.0,1.0,1.0,0.0,482.0,1.0,6.0,,,,,
43,​方先明、胡丁 || 乡村振兴中的集体经营性建设用地入市的经济增长效应,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486285&idx=1&sn=752041a5a31b6b3b41de97f48d8213b1&chksm=eb49589cdc3ed18ab76e909ef6798793494862d6f561f16c52f9477f464e2ed870d9389586a0#rd,1,2022-4-22,0.0,1.0,1.0,0.0,304.0,0.0,1.0,,,,,
44,杨显滨、王秉昌 || 侵害个人信息权的民事责任——以《个人信息保护法》与《民法典》的解释为中心,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486264&idx=1&sn=55a1289604605a12f593e27ce8d3a7ae&chksm=eb4958e9dc3ed1ff9bb03c65d9b53286bf28dd81dde0364bd87665f0d6b7ea6c78f29794d73e#rd,1,2022-4-19,0.0,1.0,1.0,0.0,444.0,2.0,3.0,,,,,
45,代玉启、覃鑫渊 || 中国共产党凝聚共识的百年历程与基本经验：基于三个历史决议的考察,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486246&idx=1&sn=706ed2a675a3eacf4cb71aa96ab0329b&chksm=eb4958f7dc3ed1e1120a81c48ade2b93d53f7b16a588400e79c98c4be4ca695231c1cbb7b154#rd,1,2022-4-12,0.0,1.0,1.0,0.0,1201.0,1.0,6.0,,,,,
46,姚文放 || 结构／建构：生产性文学批评的意义生成,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486223&idx=1&sn=63c6f85fb0479ca16a44886a529640ba&chksm=eb4958dedc3ed1c8dc7f5fb874aa7b08eb9c4c7c113862ee57f6dea9fe30da240177352ed6cc#rd,1,2022-4-1,0.0,1.0,1.0,0.0,631.0,2.0,5.0,,,,,
47,《江苏社会科学》2022年第2期目次,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486211&idx=1&sn=d85ff9a05d86a930621eb4db51c5f5c3&chksm=eb4958d2dc3ed1c478c6718dba4bdd7c5a80c40271f7943432b7c6f7fb16e64a0820e758dbd0#rd,1,2022-3-29,0.0,1.0,1.0,0.0,4851.0,3.0,13.0,,,,,
48,刘亚秋 || “家”何以成为基层社区治理的社会性基础,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486190&idx=1&sn=3c22731bfa5a4ecea21e60a881bd1a10&chksm=eb49593fdc3ed02915c058ab65a394f65a93ecf8e038c802b71bf58a1f51409d42f5f7748e23#rd,1,2022-3-25,0.0,1.0,1.0,0.0,3817.0,12.0,17.0,,,,,
49,余敏江、邹 丰 || 让社会活力激发出来：长三角水环境协同治理中的行动者网络建构​,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486138&idx=1&sn=5688c758931057f2b968042154d139e8&chksm=eb49596bdc3ed07dc3d9d554434a3b1e370855cbd292a1bba4dc41d44bebbe1023b3196d18dc#rd,1,2022-3-19,0.0,1.0,1.0,0.0,510.0,1.0,4.0,,,,,
50,易承志、黄子琪 || 长三角大都市区公共事务一体化治理何以演进——基于边界分析的视角,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486112&idx=1&sn=ae1042c9b1496a84c29a714838186b08&chksm=eb495971dc3ed06737304bc9cd4b8b483f8e742b048a6b11cc1c69221ee058682bc2f6e7e0fa#rd,1,2022-3-11,0.0,1.0,1.0,0.0,369.0,0.0,2.0,,,,,
51,《江苏社会科学》2022年重点选题方向,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486111&idx=1&sn=14676025aa3775492a1ea3bbeca0c083&chksm=eb49594edc3ed058b89c9951fdcdb5254943cf93605bd857d385824e75e21e24c11cbb3c3af7#rd,1,2022-3-4,0.0,1.0,1.0,0.0,3432.0,6.0,10.0,,,,,
52,邱泽奇 || 数字社会与计算社会学的演进,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486102&idx=1&sn=cec58823937ecdf5a0b4ed4629d7123d&chksm=eb495947dc3ed0512c61da03fe4eac581ba97897f5ef469f1da7c6f7a6aea67364708a8cecf1#rd,1,2022-3-1,0.0,1.0,1.0,0.0,1067.0,1.0,2.0,,,,,
53,“《江苏社会科学》2022年选题策划暨期刊高质量发展论坛”召开,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486076&idx=1&sn=aef9acc5e9b2b77079b2d594defd5ec4&chksm=eb4959addc3ed0bb92577c965d78b81e4bd9ca70447489c88496614284edbb64a44a10d1b0b4#rd,1,2022-2-25,0.0,1.0,1.0,0.0,1564.0,0.0,6.0,,,,,
54,中国共产党制度体系建设理论与实践研讨会,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486029&idx=1&sn=703259b2d1690366601f32a0c03f7867&chksm=eb49599cdc3ed08a71991f15c6fa1530f000ff8afcfd1aecd2ec1f5d400a8602ba00f07454db#rd,1,2022-2-23,0.0,1.0,1.0,0.0,1884.0,0.0,4.0,,,,,
55,李安君、刘 魁 || 扬弃财产权与劳动主体的复归——《1844年经济学哲学手稿》的政治哲学阐释,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247486011&idx=1&sn=4472563dff8321a151b43c93a4aacd39&chksm=eb4959eadc3ed0fc8ded77ef6d6a71a9886a3d45d5dd0962e0ff09180049d9dd3424b3aac225#rd,1,2022-2-18,0.0,1.0,1.0,0.0,498.0,1.0,4.0,,,,,
56,胡海波 || 马克思恩格斯“历史科学”叙事与中国特色哲学社会科学构建,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247485994&idx=1&sn=da8a18383bb07dd0bfab22646f5ab6be&chksm=eb4959fbdc3ed0ed7ca830d27d936ee6409f1aeca315dd9ecfe6464c8b4774b5c51274fa93d7#rd,1,2022-2-15,0.0,1.0,1.0,0.0,704.0,1.0,3.0,,,,,
57,陈金龙 || 中国共产党第三个“历史决议”的情感意蕴,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247485896&idx=1&sn=f3302f31767c3d80737cca59b189daa7&chksm=eb495a19dc3ed30ff9d5ef1e33f1ef160481214c503875b85f1dee18175dcff196cc2ec09e59#rd,1,2022-2-11,0.0,1.0,1.0,0.0,772.0,8.0,6.0,,,,,
58,钟伟军 || 地方政府的分散创新与中央主导下的创新整合——长三角政务服务“一网通办”的实践路径,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247485864&idx=1&sn=d23e334d75a91098965bc4557f580a30&chksm=eb495a79dc3ed36faa2625d30e5374351281abc8d01080da8f78debb1ccc8acbab869db39ec0#rd,1,2022-2-8,0.0,1.0,1.0,0.0,1152.0,1.0,9.0,,,,,
59,《江苏社会科学》2022年第1期目次,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247485833&idx=1&sn=f03c0ace199dfc513e49d81d34e28970&chksm=eb495a58dc3ed34e3effe874f4edf0f529434bc3ed5cc59467b6fb47190ce0fd1e9f11bae6f4#rd,1,2022-1-31,0.0,1.0,1.0,0.0,3002.0,0.0,3.0,,,,,
60,《江苏社会科学》全文下载（PDF版）链接,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247485833&idx=2&sn=72d4241a77cab4882d0925e6cd043636&chksm=eb495a58dc3ed34ed725feb48a7d181932e192e24c7dc232d8abf0f124f634bf0eefb51ada78#rd,2,2022-1-31,0.0,1.0,1.0,0.0,386.0,0.0,1.0,,,,,
61,《江苏社会科学》2022年稿约,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247485833&idx=3&sn=a39670ae06c75e340097c14a24536434&chksm=eb495a58dc3ed34e5a852fa44a3895dab6bdf70970850dde25631871db5e6c0348accafb04dd#rd,3,2022-1-31,0.0,1.0,1.0,0.0,694.0,1.0,4.0,,,,,
62,张 强 || 论运河与江淮盐运,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247485830&idx=1&sn=67af193c126ed10d3be7388b2859483b&chksm=eb495a57dc3ed3416afddb5bdc0b5c271d2994816d557182a75739ec7dc1815d28124bdaff15#rd,1,2022-1-29,0.0,1.0,1.0,0.0,1039.0,3.0,8.0,,,,,
63,项久雨 || “走自己的路”的理论深蕴,http://mp.weixin.qq.com/s?__biz=MzI3OTQxNDQ2Mg==&mid=2247485818&idx=1&sn=3a8c0f7527864b169450b9be8ee3adc0&chksm=eb495aabdc3ed3bd1219962a3ee05c5766cbb574b1caa12cb19ec37c62a75ff7d9fa86993361#rd,1,2022-1-27,0.0,1.0,1.0,0.0,1036.0,1.0,4.0,,,,,
