Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num,content
71,世界的中国焦虑，与中国的世界焦虑，怎么破？,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350504&idx=2&sn=44ff1fc6fed7a56cf4ae7028ceac531f&chksm=8b5429d9bc23a0cf4cd7e80440eec8512f12c68f07f8f9e9481e6cdff8819cd71e143f4e69b6#rd,2,2022-10-13,0.0,1.0,1.0,0.0,5867.0,20.0,39.0,,,,,
72,"近20年来欧美最抢眼的一股势力, 眼下为何非要盯住中国? | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350488&idx=1&sn=7bbce642fc91d8a5c8962e06378aae55&chksm=8b5429e9bc23a0fff2549591787f1136facb607a7be93c8c531b4a213fe2ad2d14f9ff05daeb#rd,1,2022-10-12,0.0,1.0,1.0,0.0,17949.0,52.0,66.0,“光的波粒二象性”就是因为人类用“自己的意识”去看它，是永远不可能看到真相的。☀精于政治利益算计和交换跟是左派右派，是茶党还是象党没关系,9☀8,nan☀nan,nan☀nan,
73,发现让自己真正“沉淀”的机会,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350488&idx=2&sn=893df7d0890bccc8d413639d441e3c37&chksm=8b5429e9bc23a0ff8b23531deb201f7f26e96866a92f60eb281db2e5a61c7873ab4183786293#rd,2,2022-10-12,0.0,1.0,1.0,0.0,3038.0,1.0,2.0,,,,,
74,"刚获诺奖的美联储前主席, 对中国有一个很重的判断｜文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350468&idx=1&sn=7a6a7d2520e472459a273ae9715eb26b&chksm=8b5429f5bc23a0e30c9cbabf03dd62203e7ec147d94ad111e3008f3323ab429e392d8fdba9ca#rd,1,2022-10-11,0.0,1.0,1.0,0.0,77709.0,118.0,131.0,你看经济学诺奖有美联储主席，就知道这个奖是什么水平了。☀都是借口，这年头还有谁信美国政策界的话不是傻就是坏。伯南克的“全球储蓄过剩论”明显是为金融资本摇旗呐喊嘛。他意思是全世界跟美国人一样，现金不超400块才有利于经济？☀我除了物理，化学，医学，数学诺贝尔以外，我不承认别的诺贝尔的价值。☀这种文章看看就行，评论都认为自己这么牛皮，也去拿个奖看看☀刘鹤：当我看到美联储不断降息和对金融体系注入大量资金之后，我感到了真正的危机，因为挽救的对象是本应受到惩罚的不道德行为。在全球化曲折发展的形势下，中国的确要建立起一道安全的防火墙，这就是真正扩大内需，稳步提高中等收入者比重，不断加强教育，推动城市化有序发展，使中国成为市场规模巨大的创新型国家。☀一个债务达31万亿美元国家的联储主席，居然得了2022年诺奖，讽不讽刺？☀介绍里面没看到他是那一家族的人物，其实这个信息也很关键吧☀不得不说美国真的是人才济济，要思考这种人才培养和成长路径的政策机制支撑☀西方的病症，靠西方自己已经很难治愈，什么危机经济学，早不是什么新名词，资本主义自诞生之日起就一直伴随着不规律的周期性的危机。这种危机皆出于资本主义不受控制的资本对利润的追求以及人们对物质欲望的放纵。如同一堆燃烧着的篝火。如何可以自我熄灭，灰烬是他们的最后归宿。问题是这个世界也要与他们一同毁灭。☀资本主义的经济学理论仅在资本主义社会有效。比如，“银行恐慌”，坏账多了银行是要倒闭的。☀伯南克。。。。。。08年金融危机的时候还是有干事情的吧☀首先什么叫经济学，什么叫经济。 经济本身就是一个资本主意自由市场的一个延伸宏观的概念。☀有别于经济理论专家的伯南克可为实践论证的危机经济学是现实问题中的新理论，更是要在不断实践中的翘首以盼新理论。☀沙漠的地不值钱，可以用来多放储油罐。☀[微笑][微笑][微笑]☀[微笑][微笑][微笑]☀薅羊毛还薅出了道德感。是美元霸权体系下的美国高消费的经济形态，才有了工业生产国巨额的储蓄。美元体系作为全球化的根基，本应该履行维护好全球化的责任，适当的抽取利益，明显的美国作为美元体系的掌控者，过度抽取不当利益，周期性美元潮汐收割全球财富，全球化储蓄与消费之间的失衡，主要原因是在消费端，而不是在储蓄端。 伯兰克的危机拯救方式，一句话就是：损人以自肥。内部危机外部解决，没有什么内部经济矛盾，不能通过外部掠夺来解决的。,130☀92☀59☀48☀35☀33☀32☀30☀29☀15☀12☀11☀8☀4☀1☀1☀0,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,
75,老读者请留意专享福利,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350468&idx=2&sn=65efeabddce364c4a202c244b664c63e&chksm=8b5429f5bc23a0e362a11cf45d3050cd0be2b4cd89cf469f791bc389e9e4d7cd060f881e7469#rd,2,2022-10-11,0.0,1.0,1.0,0.0,1486.0,0.0,6.0,,,,,
76,"“明知自己是最吃亏的人质, 欧洲怎么还与美国保持一致?” | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350410&idx=1&sn=17fa043275105773fa44b1ab7faa62a2&chksm=8b54283bbc23a12dacd92d9cd325fcc4d581d94c3895d1f5ef63c14c29113265427f8a5ecdc0#rd,1,2022-10-10,0.0,1.0,1.0,1.0,22622.0,118.0,162.0,谁控制了媒体，谁就控制了作为文化核心的价值观的传播。谁控制了价值观的判定权，谁就控制了独立发展的战略思辨力。欧洲面临一战以来的再次复兴——以再工业化为核心，这是美国不愿意看到的结果。美国既不会接受统一、独立、发展的欧洲，也不会接受任何国家挑战它的霸权地位。美国靠的就是分而治之、以邻为壑、乘火打劫。欧洲历史上从来就没有统一过，未来因现在又变得更加不确定。☀好文章。战争只是冲突表面的结果，实际是美霸权主义对欧亚大陆的掌控。可惜太多人看不清本质…☀并不是所有的事情都是为了“利益”，欧美这次联手，是因为共同的价值观！☀且不说欧盟想摆脱美国的渗透和控制有多少可行性，失去了俄罗斯廉价能源与美国廉价安全保障之后，欧盟福利社会只会迎来不可避免的崩塌。☀欧洲诸国的少数政客代表不了欧洲，像冯布莱恩这种美国裸官，能代表欧洲么？戴高乐那才是真欧洲。☀欧洲一盘散沙，缺少具有战略眼光的领导人。☀看到文中提及的“兰德报告”，还以为会在文末注明出处，毕竟《文化纵横》首先是一本期刊，学术的审慎与对热点议题的结合是其区分于自媒体的核心竞争力。但最后也没见到有写参考文献[尴尬]包括欧洲会发生滞胀的论述，“这些发展趋势一定会导致经济滞胀”，从前文内容到这两个“一定”的结论中间还差太多逻辑的论证，怎么能拍脑袋说“一定”呢？☀美国挑起俄乌战争的意外收获就是俄国的军事力量是这么羸弱。下一步就是测试核打击决心和能力是不是也有意外了。☀你要知道欧美在民生和经济上的相互捆绑有多深吗？ 首先吃的是同一个蛋糕，矛盾只是怎么分而已。☀简单 美国实力最强 ☀能不能详细介绍一下，美国“买”了欧洲哪些媒体？美国资本控制欧洲媒体的具体表现有哪些？谢谢！互联网诞生以来，传统媒体遇到了巨大的商业竞争。许多媒体在市场上混不下去，纷纷把自己“卖”给了资本集团。而美国资本对欧洲资本市场的渗透是最深的，往往神不知鬼不觉地就控制住了一些资本集团，从而也就控制住了欧洲的舆论。在这种背景下，尽管欧洲机构做出的决定对欧洲利益极其不利，也没见到欧洲舆论提出严重质疑。☀传统意义上的欧洲早已经不存在了。两次世界大战早已经把欧洲打成了残废，虽然战后经济迅速恢复，但是，欧洲的政治版图已经变得模糊了，不再具有独立性。美国通过两次世界大战，从外部拯救了欧洲。同时，也在政治、经济、军事等各个层面牢牢地把欧洲控制在了自己手里。可以这么说，欧洲已经变成了美国的附庸。而且这种附庸关系只会加强，不会削弱。除非有足够强大的外部因素的介入。或者美国自己做的太过分，吃相太难看。此次，俄罗斯发动特别军事行动的理由并没有使欧洲相信。相反，欧洲似乎重新感觉到了一个俄罗斯帝国对欧洲的现实威胁。 ☀戴高乐之后，欧洲的政治家越来越少……☀欧洲小国还是惧怕俄罗斯的！☀先说是不是，再问为什么吧☀标题是个好标题，文章实质内容缺乏新意和深度，简单串联了新闻报道。没有讲清楚是政治正确？国家利益？还是集团对抗？以及其深层次逻辑。☀那欧洲为何宁可自个放血也要和美国一队?仅仅因为舆论被把控了?☀欧盟的体制极大的制约了欧洲的战略自主，马克龙的北约脑死亡，其实应该说欧洲才是脑死亡。如果我们把欧洲对比印度，就能很明显的看出这两个地区的长处与短处，欧洲因为战略自主性的缺失，空有一身强大的战略力量却无法发挥。而印度却正好相反，战略力量不足却经常做着战略大国的打算。大争之世，欧盟这种体制注定沦为大国鱼肉。,36☀23☀22☀21☀21☀17☀13☀12☀10☀7☀5☀4☀4☀3☀3☀1☀1☀0,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,
77,娱乐至极的年代，惟有思想不可降级,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350410&idx=2&sn=cf3de697093647440d0c721fcf38d2e1&chksm=8b54283bbc23a12d2d8fc15addd1b177b2d759ca372f8c5630d188ace412d11196b45f27608a#rd,2,2022-10-10,0.0,1.0,1.0,0.0,2817.0,6.0,11.0,,,,,
78,"东南沿海, 为何流行起“先生娃后结婚”? 一位北大博士的发现 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350409&idx=1&sn=d36e266d87cd36e947ce372f0b9b40e0&chksm=8b542838bc23a12e13606877b633da8ac73f634e470b7640f3b03ea3ef611b3343ba9fb2572c#rd,1,,,,,,0.0,0.0,0.0,,,,,
79,老读者请留意专享福利,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350409&idx=2&sn=632977a58798a3d545a83b674909afc0&chksm=8b542838bc23a12e26b9f0b8a28932a781f85459d10e3f94abf6ec9e8a59a96386527ae4bebe#rd,2,2022-10-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
80,"东南沿海, 为何流行起“先生娃后结婚”? 一位北大博士的发现 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350401&idx=1&sn=b0b8d8d63bdf053e7e83c1851a3284df&chksm=8b542830bc23a126c034d34de221cec8b98feabe6e327c45f1838fb5ae8ac7f52ee5663e70b6#rd,1,,,,,,0.0,0.0,0.0,,,,,
81,老读者请留意专享福利,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350401&idx=2&sn=307ce041d8adf8d2e94a3b104414ff6b&chksm=8b542830bc23a1266c175c519c5153b0d8b038637e1b65225ccb3303931016063de43e19c966#rd,2,2022-10-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
82,"东南沿海, 为何流行起“先生娃后结婚”? 一位北大博士的发现 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350400&idx=1&sn=1695da39e2f6a9d28b7ef22fb3766b4d&chksm=8b542831bc23a127a2960d2d38a18f99cf63ef4ef315417ac57f90154438e9c546dcf755abe2#rd,1,,,,,,0.0,0.0,0.0,,,,,
83,老读者请留意专享福利,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350400&idx=2&sn=8d4cc60bb2828998cc9555eab7bb7a07&chksm=8b542831bc23a127ac3786b3f35ef6ab55ce16f3ce269ac3dfac2aace032b510ef40de0e7fca#rd,2,2022-10-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
84,"富裕的江浙, 为何流行起“先生娃后结婚”? 一位北大博士的发现 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350399&idx=1&sn=154975c32e740c332ddd6d5b9c08c642&chksm=8b54284ebc23a158ebebc2960ca585d51e794ce4a1a34da5b98e12dab12970288a550d3630dd#rd,1,,,,,,0.0,0.0,0.0,,,,,
85,老读者请留意专享福利,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350399&idx=2&sn=0e6ed68c2db2a9553119110e206112b8&chksm=8b54284ebc23a1589760f7c619094c6205d05e9458101247da4bddaa5e3ccd006c2c9e802ecc#rd,2,2022-10-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
86,"富裕的江浙, 为何流行起“先生娃后结婚”? 一位北大博士的发现 | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350380&idx=1&sn=48cc9fa13314ed1c5fc571a408215c2e&chksm=8b54285dbc23a14bcbceea8b3589eccc7e9c6a117c1814857e3ef83aa92218970103a9cbf9af#rd,1,,,,,,0.0,0.0,0.0,,,,,
87,老读者请留意专享福利,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350380&idx=2&sn=609a0951463e0489219647e8ff3acc1b&chksm=8b54285dbc23a14b05a54ef5e86696296b9a3892df14fcf68d692095c2f30d5517309e40f882#rd,2,2022-10-10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,
88,克里米亚这场爆炸，给中国南海上了清醒一课 | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350322&idx=1&sn=a6f3fabc1348dee95fe2b5d4a0611ee1&chksm=8b542883bc23a195c0714f379da49dbb6b668dcefd379b299e45cbf8be2ef4b14caa3d557e26#rd,1,2022-10-9,0.0,1.0,1.0,0.0,30376.0,68.0,111.0,俄罗斯经济长期未发展是根本原因☀俄罗斯在当今俄乌冲突时的状态与其对北约长期退让萎缩，是有直接关系的。如果当年俄罗斯面对美国和北约的战略压缩，没有不断的退让，对美西方抱有太大的幻想，就不会有今天的战略困境。这对中国当今在大国博弈中的战略，具有非常大的借鉴作用。☀西沙群岛和南沙群岛是中国主权范围之内的固有领土，是中国的大好河山，中国在这里行使完整主权，我们当然寸土不让。而克里米亚是苏联解体后划归乌克兰所有，属乌克兰主权范围之内领土，这一事实得到当时俄乌二国及联合国和世界上最大多数国家所承认。☀中美关系才是根本。☀这话不好说，俄罗斯曾经被拒绝过，以后会不会也被拒绝不好说☀俄罗斯今年遭遇到的，我们将来都可能会遭遇到。双方的你来我往，每次事件的应对方式，引发的各种意想不到的后果……为我们提供了非常宝贵非常鲜活的案例。我们的工具箱和仓库会更加丰富。伟大复兴的前景越来越清晰。☀中肯☀永远不能对帝国主义的和平报以幻想☀清晰的指出了中国南海何去何从☀博弈和妥协是人类社会的基本基因,23☀21☀18☀11☀5☀3☀2☀2☀2☀1,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,
89,"如何不被话题带跑, 做有价值的公共讨论",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350322&idx=2&sn=4f8cc764e45c609eee0b4d0c0ecb2efc&chksm=8b542883bc23a19530325933b7d3c5fdbd76e21cebcb8b1a11184424a01f0a28aba0677a5d67#rd,2,2022-10-9,0.0,1.0,1.0,0.0,1493.0,2.0,1.0,,,,,
90,黄宗智: 为什么美国式大农场农业注定在中国行不通? | 文化纵横,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350295&idx=1&sn=fafacd7ac33e858a797cdba9ca5e5909&chksm=8b5428a6bc23a1b094564a7fa326ca9f8f705797f07321a62050fee7019889e0f766873cbc32#rd,1,2022-10-8,0.0,1.0,1.0,1.0,21182.0,90.0,109.0,上面一堆评论都没切中重点：一、我国适合大规模机械化农业生产的平原面积不多，坡面田、丘陵田占耕地总面积2到3成；二、美国的农场是建立在拥有得天独厚的480万平方公里温带大平原基础上的，外加平整度高和丘陵少；三、参照与中美地理条件相似的两个国家，与中国相似的日本也是搞类似的小农经济，与美国相似的阿根廷搞农场和大规模机械化生产；四、撇开地理条件下来谈农业制度就是纸上谈兵。☀温铁军：“美国，甚至整个西半球的农场主都是移民，准确说是白人殖民者，把原著民几乎杀光后，强占他们的土地，建设自己的农场和庄园。而中国人本身就是这块土地的原著民，人数又多，我们能去强占谁的土地？”☀被户籍制度框住思维的片面研究☀那么工业为什么不退回到家庭式手工业呢？☀因为中国要养活更多的人！而不是服务让利于资本！中国农民是国家稳定的根本！农村是抗战备荒.抗灾防疫的大后方！中国粮仓不能控制在小数资本农场主手里！☀经营式农场规模一般不超过200亩。这主要是因为，超过这样的规模，农场主本人便不再能够亲自带领和监督劳动，劳动成本会快速上升。更重要的是，达到这样的规模之后，他会有更多机会选择报酬更高的经商或入仕途径。这种结论基于当时国内生产力不足，没有农业机械化的前提下提出的，因历史条件不同结论自然需要改观了。☀一个违反很多人直觉的数据，小农精耕细作单亩产量比机械化大农场高很多很多☀和费老的《江村经济》的传统家庭手工业的观念特别相似，传统的未必是落后的，传统文化都在复兴，传统农村家庭手工业也可以在“新经济工具”的加持下焕发新的生命力。☀他说，我多次强调，农村土地承包关系要保持稳定，农民的土地不要随便动。农民失去土地，如果在城镇待不住，就容易引发大问题。这在历史上是有过深刻教训的。这是大历史，不是一时一刻可以看明白的。在这个问题上，我们要有足够的历史耐心。☀文章只有半句是对的：美国的大农场在中国行不通。作者是80年代的文人，对中国完全没有起码的了解，这中国过去不了解，对中国现代（合作社）不了解，这中国城市（供应粮）不了解，这中国农村完全没有了解，这21世纪的中国农村更是没有想象。☀工业和服务业能吸收更多的劳动人口，农业人口自然就会迅速下降，大规模农业就慢慢成为可能。在城里打工，女人就算是做保姆，清洁，一个月也有1000-3000。男人在几亩地里干一年，也不过2000-3000。怎么还可能会留在农村。农业只有大规模一个正确的方式，观光农业属于服务业。☀完全抵制农业生产集约化？☀中国很大，有的地方确实适合美国那样的大农场模式，比如东北和华北平原就是如此，东北人口流失严重，基本没多少人留在农村种地了，自然承包给别人是最优的选择，实际上全国普遍的农民宁愿去城市当农民工也不愿在农村种地，美国的大农场模式早晚会实行，至于日本的农合，日本人自己都天天吐槽自己国家的粮食和水果又贵又不好吃，很难说引进了有多少人会支持☀评论区相当一部分人没看懂文章☀中国农业也有一些地方适合美国农业模式。。。你先定性不行不适合。。试验试错的机会都不给，凭什么都是你说的对？？☀只有美澳加这样的殖民地国家才是大农场，因为殖民者驱逐或者屠戮了当地土著所以获得了大片的土地，欧洲本身也基本都是小农经济，原住民国家除非发生了种族替换，否则怎么可能变成大农场？☀结论错误，论证也无可信之处，与中国农业管理方式的存在逻辑链几乎不沾边。“地少人多”是逻辑的原点，中国自古就有“耕者有其田”的社会声索，土地首先就是就业的稳定之锚，虽不能大富大贵，但也无“衣食之忧”，没有“土地之锚”，庞大的农业社会就会出现大的动乱。所以“耕者有其田”在确保平等“生存权”方面是唯一的，只是不能保证农民的“发展权”。可见土地所有制是中美农业的本质区别。大农业在中国也非作者断言的“行不通”，事实上，在平原地区、黑龙江“北大荒”，现在“智慧农业”正在大面积的展开，“高标准农田建设”就包括5G通讯全覆盖、碎片地块成片、无人农机作业等内容；但无论全程托管公司怎样的介入，“田间保姆”APP怎样的智能，保障农民的主体利益始终是一条须臾不能违背的原则，就业是最大的民生，解决高效农业的目的是为所有农户服务的，而不是造出几个美国那样的大农场主来。我们可以把土地资源这种实物而非货币股份，理解成一种社会“再生公益”，这与美国私人农场主的土地私有是截然不同的。现代农业就是要解决集体而不是少数人的发展权问题，“一枝独秀不是春”，大社会意味着大合作，只有齐头并进的社会才是真正优质的社会。☀只有农村才具备人口增殖的生活节奏，从而解决发达经济体人口减少的困局☀我刚看了一下，作者黄宗智把规模农业与雇佣农业等同。把小农经济与家庭农业混淆。概念性错误。规模农业主要指每个人的劳动量达到一定规模。美国大型农场主要是家庭农场。这些学者的研究是为做举证而已。☀需要下乡学习一下☀有没有人回答我为什么要土地流转？☀土地所有制不同☀因为人太多，把他们从土地上挤出来，到哪里去就业？☀南周今天发的：“郑永年：乡村振兴要实现人的双向流动”☀工农提高收入必然要提高效率，道理非常简单，一个农民种一亩田，要想得到一千亩田一万亩田的收入是白日做梦。☀这是要否定兵团农垦和全国农垦系统、小岗村联产承包回归村集体搞规模农业的节奏吧？严重怀疑黄教授根本就没有考察过全国农垦系统和农业标准田建设、移民下山等工作，也或许根本没有考察过中国农村，更不了解中国农村的南北差异、东西差异、山区与平原差异！在中国这样子国情复杂的大国，要看自然条件和地区差异的。中国山区移民下山之后，还是需要引进资本搞林下循环经济、规模农业的。平原地区随着村庄聚集也是可以搞规模农业的！土地广袤的河南、河北，东北、西北是可以搞规模农业，新疆兵团、黑龙江农垦系统……都是农场化的，中国地区差异大，不能一概而论！中国小农没有出路，发达国家的农业都很发达、乡村都很美丽……但住在乡村的未必都是农民，很多是社会精英，中国农村需要精英返乡、精英（乡贤）治理。农业农村新一轮改革的突破口，就是集体建设用地与国有土地平等入市，非建设用地（耕地）实施严格保护并按承包地面积加入村合作社（实行股份制、股权化改造，赋予农民完整的财产权，可以继承和在村集体被转让），引入国有资本实行标准田改造、搞规模农业、现代农业、机器换人和综合开发，把饭碗端在国有资本、中国人自己手里。把属于生活资料的农民房、宅基地（含园地）土地使用权收归国有，实行与城市房产同等政策（至少与城市保障房同等对待），赋予完整的财产权，但不设定土地使用年限。☀现在很多农村人口都不种田，这回就不用纠结于选哪种方式了，白分析了☀不在规模大小，而在于农业生产过程中的专业化和完善的社会化服务。☀二楼、四楼的留言才是直面问题的本质☀[微笑]☀现在的情况是，农民如果仅从事农业就过不下去，地种的再好也赚不了几个钱。所以目前中国的农业都是农民业余在做，这样耽误了打工，也效率不高。规模农业势在必行。☀去过东北吗☀植根于自耕农社会的儒家文化很难做到工业化农业，而欧洲文明的领主庄园已经就有点大农场的味道了☀人多，出不去，内需没有那么大，☀好问题错搭滥方法，农业的大小啥意思？评论区很有水平，这才是值得期待的！☀没那么多地，怎么成功,69☀49☀38☀26☀26☀25☀24☀22☀19☀18☀17☀16☀14☀13☀10☀9☀8☀8☀7☀7☀5☀5☀4☀4☀3☀2☀2☀2☀2☀2☀1☀1☀1☀1☀0☀0,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,
91,一份理解中国社会的必备资料,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350295&idx=2&sn=2a4d7dfda2a3b397639a2e50ce8f21cb&chksm=8b5428a6bc23a1b020ea776e39876217dccfb21230a64f309fec7b05f8fdeb068e9ae3c03883#rd,2,2022-10-8,0.0,1.0,1.0,0.0,5191.0,5.0,16.0,,,,,
92,"一种狡猾的“表僚主义”, 正让我们所有人陷入危险循环? | 文化纵横",http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350294&idx=1&sn=b866e94e28f36abb3094542cb3d860f3&chksm=8b5428a7bc23a1b110f502c82f8767e15df8225dcd1da6a425558efe7a694902a1a00da07646#rd,1,2022-10-7,0.0,1.0,1.0,0.0,35330.0,142.0,169.0,技术官僚是指具有专业背景和思维的官僚，而不是指使用技术手段的官僚。目前的表格文牍连篇的状况，正是缺乏专业知识和思维的政治官僚使用技术手段使形式主义和官僚主义进一步扩大化的表现，跟技术官僚一点关系也没有。甚至技术官僚在很多领域可能都不会采用反复填表方式进行数据收集和绩效管理，因为非常不科学和低效。这倒打一耙的操作真的可以～☀随手翻开世纪之初的《汉语成语小词典》，“泛滥成灾”一条后的例句赫然在目：“官僚主义是造成会议、报表泛滥成灾的重要原因之一。”[捂脸]☀本来互联网可以降低成本，结果每个部门都把自己当唯一终端，跟谁都不分享，谁提供的信息都不作数。☀老生常谈了，马克思在一八四三年就已经阐明的本质无需再长篇大论一遍。既然官僚机构就实质而言是“作为形式主义的国家”，那末就目的而言它也是这样。于是，国家的现实目的对官僚机构来说就成了反国家的目的。官僚精神就是“形式的国家精神”。因此，官僚机构把“形式的国家精神”或实际的国家无精神变成了绝对命令。官僚机构认为它自己是国家的最终目的。既然官僚机构把自己“形式的”目的变成了自己的内容，所以它就处处同“实在的”目的相冲突。因此，它不得不把形式的东西充作内容，而把内容充作形式的东西。国家的任务成了例行公事，或者例行公事成了国家的任务。官僚政治是一个谁也跳不出的圈子。它的等级制是知识的等级制。上层在各种细小问题的知识方面依靠下层，下层则在有关普遍物的理解方面依赖上层，结果彼此都使对方陷入迷途。——马克思，《黑格尔法哲学批判》最后，想要知道什么是官僚主义什么是技术官僚，直接去看人类文化瑰宝《是，首相》就足够了。☀学者水论文，官僚水表格。大家都有光明的未来？​文章没说解决方案，我来说一说我的想法。​从我水论文的经验来看，这是缺乏科学精神的表现。只是提出问题、原因分析、设计方法、仿真模拟都是在理论上自说自话，还需要实验验证、分析、修正才能构成闭环。所以牛逼的论文都有实验环节、实验数据、结果分析。一方面要加强全民科学精神培养，另一方面为确保真实性，要设置监督机制，所以有期刊审核，发表出来后也能被大众检阅。官僚也需要如此的监管措施。☀政府机构现在流行“痕迹管理”，什么都要留痕，这个好像是借鉴西方企业管理的内控而来的。初衷是好的、积极的，但是，从实际实施情况来看，效果非常不理想，不但流于形式，不能如期解决问题，反而因此增加了工作量，浪费了时间等各种资源，甚至滋长了形式主义风气。所以，应该要尽快加以改善为佳。☀繁复晦涩的报告表格一定程度上也可以很多人看不懂，不断的提升门槛，以此获得解释权和利益。☀真问题需要基础理论，技术只是途径，当技术被当作目的时，真问题就被掩盖了。☀官僚主义跟形式主义的缝合☀直面问题的人“解决不了问题”，而“有能力解决问题”的人不可能直接面对具体的现实问题，所以用表格和统计“反映问题”就成了一种“技术手段”，但能不能解决问题另当别论，所产生的新问题就有了人关注。☀科技的发达好像没有解放人？☀表格人生☀翻唱应有新意，否则不如原唱。☀按文中表现的“&quot;科学&quot;的解决&quot;科学化&quot;的问题”，而没有解决实际问题，这种“表僚主义”只会变成官僚体系的自我感动，反而容易加剧公众的不信任程度与合法性危机；同时，官僚体系由官僚构成，他们对规则体系的了解程度、执行能力的参差又可能加剧表格形式的泛滥。☀经济学里的代理人问题，如博弈论的囚徒困境，多次博弈选择次优解。☀和理工农医论文数据造假一样，总有些投机分子，但技术本身无罪。☀怕什么，表僚的矛还想刺破台账的盾不成[微笑],100☀35☀32☀26☀23☀21☀18☀15☀12☀10☀8☀8☀4☀4☀4☀3☀3,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan☀nan,
93,2023《文化纵横》预订 | 超值团购仅此一次,http://mp.weixin.qq.com/s?__biz=MzA5MjM2NDcwMg==&mid=2664350294&idx=2&sn=47e217d9719e185cc13f07b91bc0a02a&chksm=8b5428a7bc23a1b199a44d87e063cb351a0118e35edaaaf1f59bc8930546c157dbb71e8767e5#rd,2,2022-10-7,0.0,1.0,1.0,0.0,926.0,2.0,1.0,,,,,
