,title,link
18,文化视野| 张薇：莎士比亚的创作灵感从何而来？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110304&idx=5&sn=701f27a717e34527476b0a18a63b9c08&chksm=87e7eb25b0906233cdd2fcd8f542b7d9a4a929e058255bf48b020e5adc76a971d04d7224f342#rd
19,学术动态|孙靖国、李孝聪等：重视近代城市地图的史料价值,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110304&idx=6&sn=6e127225a1d991420e4c7110be12235d&chksm=87e7eb25b09062338c258c15f0ac70dd2629b9b155c0f787e71991dae159fc910174d89d86c7#rd
20,海外聚焦| 移民问题成“撕裂”美国政治导火索,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110304&idx=7&sn=4040b65708b2abf99a0cf617f360e6cf&chksm=87e7eb25b0906233efa1d5a5b80c41ddbb367b488de47f6582e1c4d562f5915c93be8f84c56d#rd
21,理论H5| 纪念《共产党宣言》发表170周年,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110304&idx=8&sn=6148bb043741cf26e9c78b97ebca1db2&chksm=87e7eb25b09062333b81c104d816bf5413fdf539369ea4bb0db0624f49d37331016efb53fbe8#rd
22,钟社文：习近平新时代中国特色社会主义经济思想的基本内涵和理论贡献,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110267&idx=1&sn=588e9d07bf875a7ad1435c003d025369&chksm=87e7eb7eb0906268a198d4553a7b98e1891162580a183e476a9e12f056777fadaf6fab76e37d#rd
23,名家论谈| 蔡昉：转向高质量发展“三谈”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110267&idx=2&sn=800388ecafb879ca2fdc8f682f307817&chksm=87e7eb7eb0906268f4fb82c9aabf3e6664e116031f4aaa0bc6ad4ef07e1ed2c550640d61d31a#rd
24,强国方略| 夏杰长 张颖熙：壮大现代产业体系的两大途径,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110267&idx=3&sn=8f1348f04962059aa1f57054b38b006a&chksm=87e7eb7eb09062687692829757d6ed6e7d2f3e1df31a3390619e351fdd206ebad85c74d04480#rd
25,学理大观| 马爱民等：中国温室气体自愿减排交易体系建设,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110267&idx=4&sn=5104d9b7e352564352aa993073ae3c84&chksm=87e7eb7eb090626854bc0a0fc1208a5b003bf5b883fc494bae23a7ae70bcf5b9e4ab0295dca8#rd
26,成果发布| 《中国法院信息化发展报告No.2（2018）》发布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110267&idx=5&sn=0fb504ec1916065ad8203cf5faf1663a&chksm=87e7eb7eb090626895d433f33f7ebc89f41da8a62353beb6397ae8ce50cc678db4abb52e3f03#rd
27,社科视频| 孙代尧：《共产党宣言》——经典的魅力,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110267&idx=6&sn=554ce25b8556d39f77e0e99a01c6d114&chksm=87e7eb7eb0906268284dd1adbb91d01002a7f7eafdb0fedb0905c244d8702670994be2dbdd55#rd
28,文化视野| 日本著名的原田家族竟是汉献帝的后裔,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110267&idx=7&sn=6be1e5991d609955c1caf86daad6391d&chksm=87e7eb7eb0906268b23f34c582f29dc0ac55a23acc0f1661bcdea17b97bc2eaf6211804c71fe#rd
29,海外聚焦| 新版国家安全战略凸显特朗普政府焦虑与纠结,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110267&idx=8&sn=b0c2989ebc9d569f59cbc27870ac9ce6&chksm=87e7eb7eb0906268a3c015def8e935424907f925505125103fd7e9db9fb2379ffe2c21f47b35#rd
30,中国社科院习近平新时代中国特色社会主义思想研究中心在京召开理论座谈会,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110250&idx=1&sn=9b2406e477bc9afb8e5ab46d498335bc&chksm=87e7eb6fb0906279d5b67337e70806be8c2d5daedb88921bba2cae5758cda12dca928e53eeff#rd
31,强国方略| 梁俊伟：推动形成全面开放新格局,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110250&idx=2&sn=6251cf3e96e3a78de2546b43fd394a2e&chksm=87e7eb6fb090627962def8653f901809f377244a250c7f3898e8076f479df80dcc474036a1c0#rd
32,学理大观| 李龙强：建设资源节约、环境友好的绿色发展体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110250&idx=3&sn=e5aca841907738f6aaf5de6a28eb9caa&chksm=87e7eb6fb09062796a09266ff0dc798a24adafbb282aace08cb87c15fff5ba5088431a1bce13#rd
33,学术文萃| 刘庆昌：如何消除学术评价的种种乱象？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110250&idx=4&sn=976b6a79210805e2443edd4dca26b476&chksm=87e7eb6fb090627906f2cdfa16ee9879f6f8e16e5ef8502d4d9b04ade8c541ddc4649f6ecbde#rd
34,学术前沿| 2017年中国人口学研究重点及前沿学术成果,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110250&idx=5&sn=913419dcdfbc768e898446b470f2ac9a&chksm=87e7eb6fb0906279aceec9a7bf731a9a78cfd95624d79427be6fecf33dcb1648829e184997d0#rd
35,考古发现| 陕西唐代宗元陵现目前保存最完整的下宫建筑基址,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110250&idx=6&sn=3e1fb47678833bd6833c477e7ea143e8&chksm=87e7eb6fb0906279c098561121e9ca047af49d6d14ef6cec5d3e7bc2d7f7c67a034076086f30#rd
36,社科视频| 方李莉：如何看待企业家跨界现象？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110250&idx=7&sn=72ac7cd8e1d7e4299e5188de748777ff&chksm=87e7eb6fb0906279b3d0eeab6f6b13c154d8ffe636d714c1d84f3fb6783ac61556a0f63f21dc#rd
37,海外聚焦| 人工智能的发展与忧思,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110250&idx=8&sn=a152593902cb9e4bfd6d37aaad7ac39a&chksm=87e7eb6fb090627947e84e1e5c26533c9273ab6ca15473f7333232655a20d29b971c15c9f4cd#rd
38,李培林：用新思想指导新时代的社会治理创新,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110237&idx=1&sn=983c90dfeb88bef676499f5cf77f4b4e&chksm=87e7eb58b090624e8b5e220479b28dd757250d58fcaf4541069b9405935c5cd92cf176a44510#rd
39,强国方略| 黄群慧：为促进实体经济结构高级化 政府如何做？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110237&idx=2&sn=4d232bd3038bf2540321e03f6269f2d5&chksm=87e7eb58b090624e0298eef20abf0938b86efd292e061c62e32b5a0001ad70d667516f81d3c0#rd
40,强国方略| 杨宜勇：全面开启中国经济现代化新征程,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110237&idx=3&sn=ae3bd541ef5188d90804113ad92d1640&chksm=87e7eb58b090624e2381b572a70cd8e35db992d3f1e7037a03989398c66ed363462da4ff0bf6#rd
41,强国方略| 王晓东：建设统一开放、竞争有序的市场体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110237&idx=4&sn=91e5b02194a353b44c289a908991a9b0&chksm=87e7eb58b090624e92811e97b64f6920b7264d87b383d2b649913f66ca24ba582980e2ef01c3#rd
42,学术规范| 我国学者英语论文提要与国际学者比较有何欠缺？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110237&idx=5&sn=3bd6d37f7e8134bcec8e3e5b75557915&chksm=87e7eb58b090624e334a85eb336926f00c7219a527f343930dcfad7b9812aed9cf87ca24cedf#rd
43,学术文萃| 苑英科：孙犁文学风格的嬗变与核心特征,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110237&idx=6&sn=36a6e9db57dc2eb332f83da8289864af&chksm=87e7eb58b090624e2c92933c9d951140a4e432849059e080531197ac5f3abbfa750eb5cc435a#rd
44,文化视野| 胡胜：“西游故事”的“前世今生”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110237&idx=7&sn=3292b9a78666a40a6ac6b3d640808c30&chksm=87e7eb58b090624ede583a7c0897f7b8be3208d89cc0b5848a15879a13c55e6fa0782362d872#rd
45,学术争鸣| 长沙走马楼三国吴简是哪个机构的文书？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110237&idx=8&sn=d3eb93ae810f6cd2023e2e6567a4428b&chksm=87e7eb58b090624ecef564bb7e758467e588c4a7b7f3a4a6e84fb8e5a896a1576b050bb2e2e5#rd
46,2017年国家社科基金重大项目部分阶段性成果概要,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110222&idx=1&sn=126d37583c421d4c6724d11c45196630&chksm=87e7eb4bb090625d9b154ec766bffffb6516ac7e0e3e486fc4201b6cf225e640b9041142de05#rd
47,学理大观| 中国学界应该构建中国周边学,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110222&idx=2&sn=02581eb0c8c4ab75ffab3ab86e7908cd&chksm=87e7eb4bb090625d8355ba785f216754bc594ca5a8e48f817669bdf91a892999ad2b4e5e62f1#rd
48,强国方略| 姚枝仲：提高现代化经济体系的国际竞争力,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110222&idx=3&sn=bf22fc67c9c75b5f5086d69e8a822791&chksm=87e7eb4bb090625da3c7443265c82feed832d38024b5eb6b86eb6b2eef9fbd24529100a30876#rd
49,考古发现| 以色列新出土化石改写人类进化时间,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110222&idx=4&sn=306cbb2c142732630da3f665e4054032&chksm=87e7eb4bb090625da2691321041c4f905644dd8aee1ee723c915c7f708a5aa49569bcd3d1c0e#rd
50,社科基金| 罗马帝国晚期的社会救济,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110222&idx=5&sn=52ba51a6f72817bdd4aead3e1f39e91d&chksm=87e7eb4bb090625dede2e78d87b5e1cf2f4e3133c79cdea626cc101b916c943237205d64f2c3#rd
51,学术前沿| 大数据背景下中国文艺发展前瞻,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110222&idx=6&sn=8a6b089721330c73fc47977d251012c3&chksm=87e7eb4bb090625d169f79715b91cfc27693425e08bac50a0418670157c577a72c4142bfd05b#rd
52,社科漫谈| 社交媒体虚假账号干扰正常舆论 引各界担忧,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110222&idx=7&sn=0b94842650f464d1f8649468069bed27&chksm=87e7eb4bb090625df2e9fcc7c8929d816ca8d5a8f49769308a15b42174985b07b4dff31fe497#rd
53,社科漫谈| 渐入佳境的网络自制剧如何持续走红？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110222&idx=8&sn=ca04db8ef9ff19501903a7a215e25d44&chksm=87e7eb4bb090625dd85a4c4c272064954d893ad629510484a32316ac0b92c11fae93a032b7a7#rd
54,《中国社会科学评价》2017年第4期目录,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110188&idx=1&sn=5a2225caebcefd5a3534df2afa56ad6e&chksm=87e7eaa9b09063bff6b2694325c2df61da8ec5f316b9042fa34bf5ab021d9c2b82594640bcd3#rd
55,学理大观| 习近平新时代中国特色社会主义思想的理论贡献,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110188&idx=2&sn=f0ce66091528ae59a877ae817a686f5c&chksm=87e7eaa9b09063bfd4272f1e5e612fc3cbae7698b9641311af7ac613a5198ab2bf06e6405e28#rd
56,学理大观| 韩庆祥：新时代中国特色社会主义的发展逻辑,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110188&idx=3&sn=f88122c4ee50ba1ae6ba58b2fdfc22ad&chksm=87e7eaa9b09063bf5eaa2ec58ceba4592da4ed47235fcb05216d727a48f14059370367298920#rd
57,学术视角| 高培华：孔子的政治哲学,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110188&idx=4&sn=571f94e410f0b8966c73c45ab81d6a74&chksm=87e7eaa9b09063bf9f413566ccfee50711d5652ede88a307a39b5fc79ca1f2b8d14f14a7e3fc#rd
58,考古发现| 延安发现4500年前龙山时代夯土城墙遗址,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110188&idx=5&sn=45db0b741d284da63778ca4235158152&chksm=87e7eaa9b09063bf9bf92e4ef7657279ceecf80c491eb584161260d6f0965b317a31d5ccc0ff#rd
59,学术前沿| 安晓东：人工智能写作何以可能与何以不可能,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110188&idx=6&sn=4c15eb17aef3984c3872749db7589fbd&chksm=87e7eaa9b09063bfad6bf4320b1e79e145f028226a527e521dcc84cf8e750cc217b2e9dd66ef#rd
60,会议论坛| 聚焦高校人才发展体制机制改革与创新,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110188&idx=7&sn=c3f51ae8b11d66657ac7b6ebf9ab3c37&chksm=87e7eaa9b09063bfdaa57a902e0357a0de98ab462010335603d6cc5902f049ff39fd99ccdb75#rd
61,成果发布| 学者研讨特朗普现象为何产生、走向何方？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110188&idx=8&sn=3be18c7377c46e57bf470c854cfb5ad3&chksm=87e7eaa9b09063bf271cbec99213b75a7a9ba55aaf9713f63359005c9820044fa738a8b6a2a2#rd
62,2018年1月国家社科基金结项情况,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110165&idx=1&sn=2e06f750ae056166b8fa84bd1dc7ba51&chksm=87e7ea90b0906386faa070794fa88784dee24acd87c116dd5a3487867159328167e3e0de2467#rd
63,学理大观| 方雷：加强党的政治建设的着力点,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110165&idx=2&sn=955fe09b810add03958454664702dea3&chksm=87e7ea90b090638637084b944ef5b8c965ab6e539a05196f9b7b03ea62d7d9e8b11dfed3fe9e#rd
64,强国方略| 郑东华：促进公有制经济和非公有制经济融合发展,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110165&idx=3&sn=4346b8a238fb4c35d80d09f0577fb19c&chksm=87e7ea90b0906386329a7d0c4793547799dff33a5c43ca49d26973508a11c185e2e626ced40c#rd
65,学术文萃| 张伯江：语言主观性与传统艺术主观性的同构,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110165&idx=4&sn=a723e5081d1e433ecc76d916217135fe&chksm=87e7ea90b09063862623e66ba6cbad7a5e2c719689c292b4e3861d511677d6badcc3f9b4ae5e#rd
66,学术前沿| 王永昌：2018年我国经济发展有何新趋势？,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110165&idx=5&sn=eb4f7a0ea5d50f1f3fb48d4704dfa296&chksm=87e7ea90b0906386f7367fc6e911c3466f7b18dd448755e8ce151f1cbd9a4ec68cda051e45a3#rd
67,热点追踪| 张健：打造中英关系“黄金时代”增强版,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110165&idx=6&sn=878558b5b9c2147785e7adbd78609ea5&chksm=87e7ea90b0906386457603c733cdfbcba4d1a7be766b73dc430b61dffb3fb3a36e6ce635f4ab#rd
68,海外聚焦| 国际人士积极评价中国科技创新发展成就,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110165&idx=7&sn=71ef7ff27a65f6bf41707addc0f459bc&chksm=87e7ea90b0906386dc33353db6aa283a52d3cb979a2820f9e3588520d1934fd4a646aaf0ad21#rd
69,会议资讯| “中国管理学论坛2018”在京举行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110165&idx=8&sn=996bd2f71ab89b1d65a7320c26002775&chksm=87e7ea90b0906386920108441ef543ecbc4ff8b94df19110bbea9f85e5fcc50064c25907472e#rd
70,《新大众哲学》的三大特点,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110058&idx=1&sn=e77467e5c0efc13b07a0c4db0a76b56d&chksm=87e7ea2fb09063396bc18d560ad9a175cd06668e548ff9ca905deb3a4397fe783414560f462d#rd
71,强国方略| 荆林波：大力发展实体经济 防止经济脱实向虚,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110058&idx=2&sn=4e99c20eb294cd9ea0d2e9371f9c5927&chksm=87e7ea2fb0906339472f66ed2d257608e000f69727e2742328aa42291adfe96bf5ebd0c2d601#rd
72,成果发布| 《2018年全球风险报告》发布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110058&idx=3&sn=8e27bc85425ee06a41d6168aca4c3b6f&chksm=87e7ea2fb0906339c6150c837056118a5f4ae1eee381b329d0ce9d42d2b3b2c3e846e5216224#rd
73,社科漫谈| “慢科学”：让研究的步伐悠闲起来,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110058&idx=4&sn=3cac2c6e94da9eab5515e89fd95e502c&chksm=87e7ea2fb0906339ad8d7849e1c4a000a6deb2dc33140542cc02baa8df3226bc042ee1bec3f6#rd
74,考古发现| “印坦沉船”揭开南汉国海外贸易的神秘面纱,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110058&idx=5&sn=33e00a884b195ceb0da10b2a8a8c5eec&chksm=87e7ea2fb090633911d228db2f77fa6c4e922f211f9e3a27171e12f8def6b0b9214edc8c79ef#rd
75,学术前沿| 俗文学研究成为重要学术增长点,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110058&idx=6&sn=1c7b568889fcdb2aa575e774d42eadd5&chksm=87e7ea2fb09063391baac0e13016c8b377dcc8e378408e668b7be36587947f717ca187650e44#rd
76,海外聚焦| 一带一路惠及中亚国家发展,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110058&idx=7&sn=2a8ed4fffc6f609711cecb1473cbd663&chksm=87e7ea2fb0906339e4c94a56d441026babc6a3e18ba4b147f78784de38c8f0752ad69f784cf9#rd
77,热点关注| 《中国的北极政策》白皮书发布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110058&idx=8&sn=88bc438148753313ab84c9c29d7c0962&chksm=87e7ea2fb090633931f2c6e172193c3cdd9f6e204044702e423bb4dd9015a718d70ebc221037#rd
78,李培林：坚持在发展中保障和改善民生,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110025&idx=1&sn=4c6f53d2a0892c9b9fa06fb04c30028d&chksm=87e7ea0cb090631a2f8912a59fc3ed63acf7517ea397c0f85c3e4c81aa6262b878d865f01a41#rd
79,会议资讯| 纪念《共产党宣言》发表170周年理论研讨会综述,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110025&idx=2&sn=8467e0f751b81de27c3e7f517523ca18&chksm=87e7ea0cb090631a2092eecaf9dee41421cb695250160dc7b5a6ac52c500941d5564577a6d18#rd
80,学术评价|  荆林波：构建科学权威公开透明的科学评价体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110025&idx=3&sn=06c4bab08555815be9278873155e1efc&chksm=87e7ea0cb090631a5b0d22682f1b131a524999c22e411c1d0dc080dcfbca3092b0e71bc5f450#rd
81,学术评价| 牟岱：构建新时代中国智库评价体系的五大标准,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110025&idx=4&sn=49a281d64a3858421c99c5a7fd468d85&chksm=87e7ea0cb090631a4350640e4ce795472c0b595acc200734e28146a8a2949f93a77e8ef9a7db#rd
82,强国方略| 戴建兵：新时代革命文化与文化自信的三重关系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110025&idx=5&sn=d307e6646e936352087c12178dad0cfe&chksm=87e7ea0cb090631adab828ae2591bfa5ecc6f83b7664fdc02653153a6de40e87ea9c20a11aa9#rd
83,成果发布|《全球价值链发展报告（2017）》（中文版）发布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110025&idx=6&sn=ed640aee6c1e20fa7ce8620d8ce6225a&chksm=87e7ea0cb090631ad9cd1e21db3fc05575fcd6ad079a401ae51f78b4da09585c67913b77af39#rd
84,学术前沿| 臧运祜：考察近代日本政治史的新视角,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110025&idx=7&sn=2e0fd9f4d4b9112db623176e1757e881&chksm=87e7ea0cb090631aa37500202225afd08c6f2a6d8f5ac8e127ce100a504c0544418d2adf7ecb#rd
85,好书推荐|《聊斋志异》详注新评：解说“故事里的事”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650110025&idx=8&sn=61274cd53efc7e1eea4bcf3b9d67bad8&chksm=87e7ea0cb090631a2ad16416237335a630d76c65987c121945f4d8103e6ac591b0061bc13894#rd
