Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
10,新刊速递 | | 2022年第8期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247491739&idx=1&sn=11069effcd5044af6a546d82eb7dddfa&chksm=e8c6f65cdfb17f4aede372611ef852df7ea1e64c62768cd5614ad44ce5a292e0301204f4679f#rd,1,2022-8-1,0.0,1.0,1.0,1.0,2911.0,1.0,7.0,,,,
11,宋  伟 ｜ 马克思主义艺术理论的哲学范式与理论旨趣,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247491362&idx=1&sn=905fd54eb13a4362511cd75d7de2fe29&chksm=e8c509e5dfb280f3c0d43d4f79ab826a923b126dee652e8f402d6b16c7e83571d793a9b7cae4#rd,1,2022-7-18,0.0,1.0,1.0,0.0,920.0,3.0,5.0,,,,
12,唐亚林｜ 始终把人民放在心上：新时代中国特色社会主义的价值追求,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247491287&idx=1&sn=53a95c06910db2ef00c7996787ba3fa5&chksm=e8c50810dfb28106df048a320c76015d09183ac72ccd0bc6ad316e333e565b921335e62683ce#rd,1,2022-7-14,0.0,1.0,1.0,0.0,601.0,2.0,7.0,,,,
13,新刊速递 | | 2022年第7期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490917&idx=1&sn=1d7b24584752a93d889b3fd591fec98b&chksm=e8c50ba2dfb282b4a2066c077d56e630635b66de180bae1eb7c8831e7dc49f685fcc64d8ca51#rd,1,2022-7-1,0.0,1.0,1.0,1.0,4081.0,3.0,7.0,,,,
14,孙  杰 ｜ 世界经济的结构性变化与宏观经济政策的限度：潜在增长率下降的原因和影响,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490893&idx=1&sn=d8b2caac8f9c19b87e63bf3f862bf90b&chksm=e8c50b8adfb2829c1cf4eabe9e5fc051937280d7f6b3a00ce3cfdf99ce0c5ac3737c42f35115#rd,1,2022-6-22,0.0,1.0,1.0,0.0,242.0,0.0,2.0,,,,
15,谢新水 ｜ 虚拟数字人的进化历程及成长困境——以“双重宇宙”为场域的分析,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490686&idx=1&sn=6cb1f734ed230c5037ee78a4fd9db6b9&chksm=e8c50ab9dfb283afb97a6eb9db27053788709ab7c81165d032d1a317be6648dcd00ea8541f18#rd,1,2022-6-15,0.0,1.0,1.0,0.0,931.0,3.0,5.0,,,,
16,董  青 ｜ 论全人类共同价值的时代意义,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490636&idx=1&sn=3da054c5dcf41c65eacec25a54eeae82&chksm=e8c50a8bdfb2839dca72451c621fd372f50fbb418df6d66b66c5565378f7ca5864be3d0461cb#rd,1,2022-6-7,0.0,1.0,1.0,0.0,553.0,1.0,4.0,,,,
17,高广旭 ｜ 资本批判与时间解放——《资本论》的时间分析及其政治结论,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490594&idx=1&sn=92d77af2e215d69e99d0f54d38f70b5c&chksm=e8c50ae5dfb283f3dbc12bc94c94cd83ac64dbbd8401124866ff96f5df50da6c3a580c60cdbc#rd,1,2022-6-6,0.0,1.0,1.0,0.0,684.0,3.0,3.0,,,,
18,新刊速递 | | 2022年第6期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490593&idx=1&sn=2c421e7ab42c2c9007fa3edd2f456863&chksm=e8c50ae6dfb283f0f57160e42429a82222671c153c82a8800c915bee3ca9023baf2cb443f739#rd,1,2022-6-1,0.0,1.0,1.0,1.0,3092.0,0.0,6.0,,,,
19,潘  霁 ｜ 作为媒介研究方法的空间,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490577&idx=1&sn=2947b645771817675961d1683ef4c03d&chksm=e8c50ad6dfb283c0a071598697ef72811ab13c7b913a2790e1dda0379461cdb10558ac0b325b#rd,1,2022-5-26,0.0,1.0,1.0,0.0,1214.0,6.0,9.0,,,,
20,新刊速递 | | 2022年第5期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490483&idx=1&sn=9769ef552e93819a978ffea25047ea3c&chksm=e8c50d74dfb284627e009c04cdabfdd4b7085e45e7e8a489a0c15eb8671c2220a85a5661e6da#rd,1,2022-5-1,0.0,1.0,1.0,1.0,3593.0,0.0,3.0,,,,
21,韩模永 ｜ 从“意识独占”到“感觉独占”——论网络文学“新文类”的存在形态及沉浸式体验的嬗变,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490478&idx=1&sn=acb0d314022fb0dace7232ab23bf64bd&chksm=e8c50d69dfb2847f8d5387f277a64e3fb4509f3992ebd7b47fcfa6a2869d02816e721a5e542c#rd,1,2022-4-27,0.0,1.0,1.0,0.0,986.0,1.0,5.0,,,,
22,田鹏颖 ｜ 论人类文明新形态的意识形态价值,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490477&idx=1&sn=0afac091de486d61c06c02c955859982&chksm=e8c50d6adfb2847c358596f59743c5c1926096e4e54a5a86047be09cf250b6b718355918781c#rd,1,2022-4-25,0.0,1.0,1.0,0.0,950.0,1.0,5.0,,,,
23,新刊速递 | | 2022年第4期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490434&idx=1&sn=82cb34da62ad4d52d26056b3c89d792e&chksm=e8c50d45dfb2845342642175c44b8720f5fb4ea985eb2701a4a3779bd0ffb41b5582537fc78a#rd,1,2022-4-1,0.0,1.0,1.0,1.0,3732.0,1.0,8.0,,,,
24,张祝平 ｜ 黄河国家文化公园建设：时代价值、基本原则与实现路径,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490416&idx=1&sn=63c54269bad79cd7620abddb8780c60b&chksm=e8c50db7dfb284a1814fcbfeaf9bcfb9af1a0e02414522c5faca1e5c8d60fff1143d25af94f9#rd,1,2022-3-30,0.0,1.0,1.0,0.0,411.0,0.0,0.0,,,,
25,王大桥  刘 晨 ｜ 数字化时代个体的感觉新变与意义共振,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490351&idx=1&sn=92b15297ce7df33253759383c6b16f34&chksm=e8c50de8dfb284fef951d3728432824f472e297b7c5c6c66890b7a419076abddeacf3fd57756#rd,1,2022-3-14,0.0,1.0,1.0,0.0,1360.0,6.0,9.0,,,,
26,张 铮  刘钰潭 ｜ “沉浸”的核心要义与文化逻辑,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490308&idx=1&sn=0c7c1a813f712c13659db37a31d9d61a&chksm=e8c50dc3dfb284d5e7af2603ae843e95c3eb721c131692316d65550f15b576c1926e43294b35#rd,1,2022-3-9,0.0,1.0,1.0,0.0,1404.0,2.0,5.0,,,,
27,新刊速递 | | 2022年第3期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490261&idx=1&sn=b87818e39511dce885a489537d23d357&chksm=e8c50c12dfb28504766555206e38a49f7c5e5f77ba331f556cf0300c8693cd34bee36fa25a7a#rd,1,2022-3-1,0.0,1.0,1.0,1.0,3454.0,2.0,7.0,,,,
28,马  婷  唐贤兴 ｜ 时空变迁与复合结构：全球卫生健康治理中的中国角色,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490237&idx=1&sn=eb7eaa7f0146c68e616b093a19d2e80e&chksm=e8c50c7adfb2856c6842813f12e8e34487b5c3af07e6fcb1d1772693967afd8ba811fec25b47#rd,1,2022-2-25,0.0,1.0,1.0,0.0,692.0,1.0,1.0,,,,
29,涂良川：平台资本主义技术逻辑的政治叙事,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490218&idx=1&sn=bb0582df47bb7399890ffc5b76b346aa&chksm=e8c50c6ddfb2857b7ebe071ba616a0a088d6a50007abeb208f99bfb3809532f98aace4e8a9ca#rd,1,2022-2-16,0.0,1.0,1.0,1.0,1700.0,4.0,10.0,,,,
30,新刊速递 | | 2022年第2期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490155&idx=1&sn=334316ac97bfe47107c004192335ef65&chksm=e8c50cacdfb285ba46fca1bd315faa6399e26b093455f2baed7c672887f20d53ca311e043459#rd,1,2022-2-1,0.0,1.0,1.0,1.0,3763.0,3.0,5.0,,,,
31,刘  涛 | | 传播修辞学的问题域及其研究范式,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490154&idx=1&sn=cf746465a2514a87c35a2538f2fd7344&chksm=e8c50caddfb285bb7e3053d9eb3385bc9426943ec63ab49e93df88adb384cfe27bd26abdd401#rd,1,2022-1-28,0.0,1.0,1.0,0.0,842.0,2.0,2.0,,,,
32,稿  约 | | 2022年重点选题指南,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490124&idx=1&sn=68c60f04374d9e6b01ff8ae0f1cda12c&chksm=e8c50c8bdfb2859d3f1c5b15a8bb5010ef22fc70c8f1f994c7e3d51ca4bf147133d67cbaac05#rd,1,2022-1-26,0.0,1.0,1.0,0.0,3218.0,2.0,4.0,,,,
33,盛  斌  刘宇英 | | 中国数字经济发展指数的测度与空间分异特征研究,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247490050&idx=1&sn=8813c1539c63c9048cbecfed8f4158a0&chksm=e8c50cc5dfb285d354d5ab33de1d763c0e5d69aaf6fd3ca07cdcdf54a8c4a73f3da2340cd31b#rd,1,2022-1-25,0.0,1.0,1.0,0.0,537.0,0.0,2.0,,,,
34,《南京社会科学》重要提醒：谨防投稿陷阱和审稿骗局,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489964&idx=1&sn=16a2246a48e2cd8b8e58f19328e8e403&chksm=e8c50f6bdfb2867d2d64612aff0bd76d099a1f3c32853c8b51b6f0739c0b14fdaf2706a65a9b#rd,1,2022-1-7,0.0,1.0,1.0,0.0,2660.0,2.0,8.0,,,,
35,新刊速递 | | 2022年第1期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489931&idx=1&sn=a253ea568b326ad92c3734efae26304b&chksm=e8c50f4cdfb2865a81fbfcfe966466feb6abcf3dfe10e0e9d2601937bb9c13adf7e890c61be1#rd,1,2022-1-1,0.0,1.0,1.0,1.0,2712.0,1.0,1.0,,,,
36,喜报 | | 《南京社会科学》获第三届江苏省新闻出版政府奖,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489889&idx=1&sn=94ba6af3a2dcc7d6694851d2735204f5&chksm=e8c50fa6dfb286b07b47c4a0df37aad31c1cce1d6b1207736c4db3dc352dfaa0e21e0dd9fc1b#rd,1,2021-12-30,0.0,1.0,1.0,0.0,838.0,3.0,10.0,,,,
37,孙立祥 || 日本右翼势力的思想结构及其百年流变,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489617&idx=1&sn=603d0148ffbeb0378c2bcd37419d3f05&chksm=e8c50e96dfb28780e84f28f94ceaf6357f6a25b294b221b0433a0e4333f441097f51a4236493#rd,1,2021-12-13,0.0,1.0,1.0,1.0,787.0,3.0,8.0,,,,
38,新刊速递 | | 2021年第12期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489535&idx=1&sn=b0c1f4c88573cac56ce728de91def26c&chksm=e8c50138dfb2882ede76fa8a2475193983d9175c470045db2ea2d313d25ad86ca1379ff99293#rd,1,2021-12-1,0.0,1.0,1.0,0.0,3377.0,1.0,4.0,,,,
39,新刊速递 | | 2021年第11期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489475&idx=1&sn=cc2be35b63da8bf30f247f8193821008&chksm=e8c50104dfb2881232323f9edcac853b0af4d1f2ff50914f5df239537e78b313a645b919dd1b#rd,1,2021-11-1,0.0,1.0,1.0,1.0,3629.0,6.0,8.0,,,,
40,新刊速递 | | 2021年第10期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489334&idx=1&sn=b7740a0b4dff7cd71f56ffcc7f0dd009&chksm=e8c501f1dfb288e79003e89bc85e7a3a807ad8b6a6ef05e3fe096421bfce6ad54b02440b0bb2#rd,1,2021-10-1,0.0,1.0,1.0,1.0,3139.0,0.0,2.0,,,,
41,新刊速递 | | 2021年第9期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489287&idx=1&sn=26626f41e3aad00182df7711da1f42ef&chksm=e8c501c0dfb288d6f824af886b16aedf194e34a101b09991a2b0cb733ad0107fc45d9b162d61#rd,1,2021-9-1,0.0,1.0,1.0,1.0,3440.0,3.0,5.0,,,,
42,新刊速递 | | 2021年第8期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489272&idx=1&sn=3f83db319047e96efe457be095b08304&chksm=e8c5003fdfb2892998d30c8741757052a07924858a4cd71fe50a62e187e353f87b52d602eeca#rd,1,2021-8-1,0.0,1.0,1.0,1.0,3590.0,6.0,8.0,,,,
43,新刊速递 | | 2021年第7期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489166&idx=1&sn=0a7648d10e1e8507555cc4679c883cef&chksm=e8c50049dfb2895f000ca2eeb02563a55f5709d0d7e2ef85538e4991efd9982cb31606906510#rd,1,2021-7-1,0.0,1.0,1.0,0.0,3406.0,3.0,3.0,,,,
44,新刊速递 | | 2021年第6期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489164&idx=1&sn=75ce1f8e0a4f53fd1c5708a8adfd4286&chksm=e8c5004bdfb2895dc5bb598817666e4ef49e71021e71c4a5f9a8f004b0eca0b0dc1ea53af1ca#rd,1,2021-6-1,0.0,1.0,1.0,1.0,3258.0,2.0,6.0,,,,
45,新刊速递 | | 2021年第5期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489129&idx=1&sn=647611ba58bff79671345fbe13014e13&chksm=e8c500aedfb289b81afd8d0a053d386e8079a31fcd93094f0b24770a027eac21f648c9111613#rd,1,2021-5-1,0.0,1.0,1.0,1.0,2965.0,0.0,1.0,,,,
46,新刊速递 | | 2021年第4期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489110&idx=1&sn=d9f3d420bb1e2dd0485304deae316ab5&chksm=e8c50091dfb2898745b00216b2c16a01bf60f7d052bf1224a8fb960860d348d40aa705f14922#rd,1,2021-4-1,0.0,1.0,1.0,1.0,3183.0,4.0,3.0,,,,
47,新刊速递 | | 2021年第3期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489086&idx=1&sn=2ab9385b2bc91182a1f93c07a876b1b2&chksm=e8c500f9dfb289eff8cc69932099876d2fdc7cee9a6ed49a3fcd3b8b73d155e11b6d1b07aaa0#rd,1,2021-3-1,0.0,1.0,1.0,1.0,4532.0,9.0,4.0,,,,
48,新刊速递 | | 2021年第2期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489071&idx=1&sn=b28f6178172354b8d39da2274019dccf&chksm=e8c500e8dfb289fe7e59e9ee1ae28f386dcb4623b2445e5d1fa9d525cafd207c8b50dcd2efbd#rd,1,2021-2-1,0.0,1.0,1.0,1.0,2930.0,1.0,3.0,,,,
49,新刊速递 | | 2021年第1期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489055&idx=1&sn=3c19e287327c10e407fc5dbded3f0874&chksm=e8c500d8dfb289ce4f70c479a27f4395326f7372cfe1a9359a99bba8dd39b9ef1a0794fc62b9#rd,1,2021-1-12,0.0,1.0,1.0,1.0,2896.0,3.0,4.0,,,,
50,2021年重点选题指南,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247489021&idx=1&sn=3257a133a9ade9b22082b76efa1fac1d&chksm=e8c5033adfb28a2cdcde2af3683a575b7f8a3bdbd6183ab7b964d64e7bd465cc650f34b98f00#rd,1,2021-1-1,0.0,1.0,1.0,0.0,2925.0,9.0,10.0,,,,
51,新刊速递 | | 2020年第12期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488798&idx=1&sn=15441d20ebb15b30862e099dc513b568&chksm=e8c503d9dfb28acfa7448c40bdc8efa3639d2871eb86833296595c7f54d8785eb6aaec0281ae#rd,1,2020-12-17,0.0,1.0,1.0,1.0,2132.0,4.0,2.0,,,,
52,新刊速递 | 2020年第11期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488780&idx=1&sn=60e83433e87bc68bcc0a4d850c14d6c5&chksm=e8c503cbdfb28adde8162051288bbaf515a0098a226f4e51e63aafdf180ddd73acc4e890dded#rd,1,2020-11-16,0.0,1.0,1.0,1.0,2440.0,5.0,6.0,,,,
53,新刊速递 | | 2020年第10期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488752&idx=1&sn=27dcfc7b4bc0de007f9e4157717f6a8a&chksm=e8c50237dfb28b21861fbf9842e424c8a8065b145dfabec05dc9b4092d02141a764436ae7909#rd,1,2020-10-21,0.0,1.0,1.0,1.0,2560.0,1.0,2.0,,,,
54,新刊速递 | | 2020年第9期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488703&idx=1&sn=06de71d2c024691ace3274e7df638ee8&chksm=e8c50278dfb28b6e65de8ea3e65fab2013c5eaa830236e6b5ec437454c06f4b0e80fe2a03218#rd,1,2020-10-10,0.0,1.0,1.0,1.0,2854.0,1.0,2.0,,,,
55,新刊速递 | | 2020年第8期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488675&idx=1&sn=abb31c4735ebfa5fa0d0d3407a7a263a&chksm=e8c50264dfb28b7274c90d1a4d922ef44b97274f422b2f7c3f92f4b025142540e65b4b827005#rd,1,2020-8-23,0.0,1.0,1.0,0.0,2933.0,7.0,4.0,,,,
56,田毅鹏 || 乡村“未来社区”建设的多重视域及其评价,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488604&idx=1&sn=83e248955423ef127521cb5ebc4fad4d&chksm=e8c5029bdfb28b8db3ce7c80b6036848b453483c732414fe4442076485dd3b3d7c7e2d237bda#rd,1,2020-7-23,0.0,1.0,1.0,0.0,672.0,2.0,3.0,,,,
57,新刊速递 | | 2020年第7期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488582&idx=1&sn=dbbfe7fe0af038176ba42b580e2b9d7f&chksm=e8c50281dfb28b978a285a5220f189856950a89f5ce2528ff7d43b8486bd9e989f8efcba2229#rd,1,2020-7-22,0.0,1.0,1.0,1.0,2292.0,0.0,3.0,,,,
58,金  碚||安全畅通：中国经济的战略取向,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488442&idx=1&sn=d3b4dd0970782d9e91d57e0e63ef6bee&chksm=e8c5057ddfb28c6b68dfcb86fff44c13c3500ab71d9e64a4e26bcaf53e56bbdf495264cb318c#rd,1,2020-7-17,0.0,1.0,1.0,1.0,632.0,3.0,2.0,,,,
59,新刊速递 | 2020年第6期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488190&idx=1&sn=93c894f1c26a0488d9e20229ced22511&chksm=e8c50479dfb28d6f08bb4c7952c2f6327e8346ff289d44ab5e8c9e873e51bc9e0f6899861206#rd,1,2020-6-19,0.0,1.0,1.0,1.0,2206.0,1.0,0.0,,,,
60,新刊速递 | 2020年第5期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247488116&idx=1&sn=7e458e98dc7dab0f8713090e404893f9&chksm=e8c504b3dfb28da5e3b48a6ffc1e837166b444ab10febd8acb43c86b95af311d2babc6dd115d#rd,1,2020-5-22,0.0,1.0,1.0,1.0,2374.0,0.0,0.0,,,,
61,新刊速递 | 2020年第4期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247487958&idx=1&sn=20fa8794a3327d4f3548eb8993bc07b9&chksm=e8c50711dfb28e0775ad3a7ca17d69fde9229a423f8cd81b0d49019a3a0d18b17c45370bcf04#rd,1,2020-4-21,0.0,1.0,1.0,1.0,2028.0,0.0,0.0,,,,
62,新刊速递 | 2020年第3期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247487950&idx=1&sn=bc53bbaf9ad47eac74927d52553fc91d&chksm=e8c50709dfb28e1f9e45186634acf2b94918a8f724128042c4e5a968cddf5907a6cd610007f0#rd,1,2020-3-18,0.0,1.0,1.0,1.0,2045.0,0.0,0.0,,,,
63,新刊速递 | 2020年第2期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247487939&idx=1&sn=b694d3f5ace758a641c709843dc945c1&chksm=e8c50704dfb28e12cdcb8f8664ace95028c311edac4a2be22ee42a39c9a42e359c0a4fc4a7ed#rd,1,2020-2-28,0.0,1.0,1.0,1.0,2511.0,1.0,1.0,,,,
64,新刊速递 | 2020年第1期,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247487931&idx=1&sn=20419197d9d6566b18208546c3c6810d&chksm=e8c5077cdfb28e6adc10d128b9db1a250e2ec1e6450bda93596cd8ec7cd11632ddc6f115367d#rd,1,2020-1-22,0.0,1.0,1.0,1.0,1752.0,1.0,0.0,,,,
65,稿 约 | 《南京社会科学》2020年重点选题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247487930&idx=1&sn=a3af1dc1a5da00521a5014131bc4759b&chksm=e8c5077ddfb28e6bac961062e497650c878934e339538dcfed1b07457e1a4e61b97e78f5477e#rd,1,,,,,,0.0,0.0,0.0,,,,
66,稿 约 | 《南京社会科学》2020年重点选题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247487928&idx=1&sn=c588b0390240ef7f8883a8729303febb&chksm=e8c5077fdfb28e6932cbceef4ab632d6e9c87f8da387499efd1f444ec97b4bac9762c9301085#rd,1,,,,,,0.0,0.0,0.0,,,,
67,稿 约 | 《南京社会科学》2020年重点选题,http://mp.weixin.qq.com/s?__biz=MzIzNzcxNjM5Mg==&mid=2247487927&idx=1&sn=bac1ece456fb0ed23d87e4c5f6ddb030&chksm=e8c50770dfb28e66603aa830351771a89911b43cbfe8cc699ceca743c826b3ed305b8d41b2e1#rd,1,,,,,,0.0,0.0,0.0,,,,
