Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
10,何苏燕　任　力｜现金参与并购视角下的超额商誉与企业创新,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807867&idx=1&sn=e793c61dd8bff5fceac9d1d6d2d3f883&chksm=8bbf49c4bcc8c0d295b8ae66a2a94ab5c9a2f372581c8033811abde7563b60c036d866e135de#rd,1,2022-10-8,0.0,1.0,1.0,1.0,328.0,0.0,2.0,,,,
11,冯月季｜符号学视角下智能算法对人类主体性的消解及其反思,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807826&idx=1&sn=60cfb7761f5bbc520de6f0346f1a561f&chksm=8bbf49edbcc8c0fb5a61a829ba5717c6aa6ff9a80a492d95dbc422d3d96f442a7874222e9212#rd,1,2022-10-6,0.0,1.0,1.0,1.0,440.0,4.0,9.0,,,,
12,叶冬娜｜我国国家治理现代化的生态伦理探,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807820&idx=1&sn=f5857929055636de0cbe1965af9afd84&chksm=8bbf49f3bcc8c0e5833242d812050f48c351924d0e2329d1a15467933a7ba2a5449a128b524d#rd,1,2022-10-2,0.0,1.0,1.0,1.0,580.0,1.0,7.0,,,,
13,李海舰　杜　爽｜企业社会责任与共同富裕关系研究,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807819&idx=1&sn=13c9a324d6aeeababb9414e9a34b866e&chksm=8bbf49f4bcc8c0e2478f4cbd54a90b2a4e1a476e3ea0260c03385047b38b43f494ff1abb31e7#rd,1,2022-9-30,0.0,1.0,1.0,1.0,293.0,0.0,2.0,,,,
14,崔　旭｜中国非遗保护语境下文化空间的空间化问题反思,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807769&idx=1&sn=5633f743e62d80b82ed83d965b2366d7&chksm=8bbf49a6bcc8c0b03d3157c048234a09b2a4b2c6bbf57bed330e2c5c2551ded1aee335b21d1b#rd,1,2022-9-29,0.0,1.0,1.0,0.0,385.0,1.0,3.0,,,,
15,刘　奕　李晓娜｜数字时代老年数字鸿沟何以跨越？,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807763&idx=1&sn=e3d596a7939d33a64f6f6c6e1b1669b2&chksm=8bbf49acbcc8c0ba84e9b32d02d2aa64075606c0c571054bfef87724702c8f33b26ee5fc2993#rd,1,2022-9-28,0.0,1.0,1.0,0.0,514.0,0.0,3.0,,,,
16,叶冬娜｜我国国家治理现代化的生态伦理探,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807751&idx=1&sn=71a32c8c154b2388f38b1872517770e4&chksm=8bbf49b8bcc8c0ae502faf26b16992f922a6d47900a0cb27f1eca1c6c1fda2325d7aa4e2ddaa#rd,1,,,,,,0.0,0.0,0.0,,,,
17,叶冬娜｜我国国家治理现代化的生态伦理探,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807712&idx=1&sn=355a46f4cd6e77c846ac5856bc71bfb2&chksm=8bbf495fbcc8c049e7cc4f07c6195a4aea6486e83d563d28099340d8027d6cac5faed5582c1e#rd,1,,,,,,0.0,0.0,0.0,,,,
18,肖　越｜“国家-社会”分析框架的本土化重构及其反思,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807583&idx=1&sn=7180173a91c768ee408b6f66f401100c&chksm=8bbf4ee0bcc8c7f6fd4694e57b00586cfcdc61de0ff58b34ca2b8f1ba76cc701eea6bbc294e6#rd,1,2022-9-27,0.0,1.0,1.0,1.0,779.0,1.0,6.0,,,,
19,刘　东｜有汉一代的文化贡献——从儒学传播的角度看,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653807403&idx=1&sn=672b26a3e937e5acda01636e4cc4a461&chksm=8bbf4e14bcc8c702344d3ee8c42c49170d5a6af84b25ab150c65d050c2364389dd544375a35b#rd,1,2022-9-26,0.0,1.0,1.0,1.0,524.0,1.0,4.0,,,,
20,东南学术杂志社参与承办“当代马克思主义审美共同体理论的探索与实践”青年博士论坛在泉州召开,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653806934&idx=1&sn=7b3e7f77e4a1505eb8c099d5efdca960&chksm=8bbf4c69bcc8c57f3bdf007fce6a4d4d5baf614a7bc962ee9bf09f4d0f07457fd85d0384bb9b#rd,1,2022-9-24,0.0,1.0,1.0,0.0,665.0,2.0,4.0,,,,
21,林伯强　苏　彤｜激励与保健：影响中国区域生育率水平的路径研究,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653806900&idx=1&sn=e24228578e9e7cd7395994beb60d2d54&chksm=8bbf4c0bbcc8c51dbc2bb7c255f0e644faa6713540162dc4537e189cad9d351da903c259c15d#rd,1,2022-9-23,0.0,1.0,1.0,1.0,211.0,0.0,2.0,,,,
22,李辉｜历史意识阐释的四重向度,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653806596&idx=1&sn=43e038944a0fd0b7896b81e285a06b30&chksm=8bbf4d3bbcc8c42d5d8ed3306f72bcda0f758e299ccbbee4f054a6048de22b4d47bf6d012e42#rd,1,2022-9-22,0.0,1.0,1.0,1.0,926.0,5.0,6.0,,,,
23,高广旭｜《资本论》语境中的马克思政治哲学建构何以可能？,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653806357&idx=1&sn=2067275409a3a0ce18c3be545c458c6a&chksm=8bbf722abcc8fb3c243a4d4f114184596877911c9f623e862b645abfea3f9769e3275d523c00#rd,1,2022-9-21,0.0,1.0,1.0,1.0,1003.0,5.0,7.0,,,,
24,周阳｜《黑格尔法哲学批判》中的历史唯物主义萌芽——“私有财产决定政治国家”命题的内在逻辑,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653805974&idx=1&sn=e0363a834d1b11c1b932cc44c0e45772&chksm=8bbf70a9bcc8f9bf177908ecd52aa5146898e236ada52feeacdb2ec370f59c10ad780cb8b7ab#rd,1,2022-9-20,0.0,1.0,1.0,1.0,920.0,0.0,9.0,,,,
25,李亚琪｜当代资本主义数字-生命政治新形态及其批判,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653805898&idx=1&sn=9265c675a210eb97d5def7794a5ffaff&chksm=8bbf7075bcc8f963f49c043c5e683244396f2474fee65b5c513cbcac4a6a60d9288b465f8009#rd,1,2022-9-19,0.0,1.0,1.0,1.0,937.0,1.0,7.0,,,,
26,段　妍　刘　冲｜中国共产党推进国家治理现代化的试点实践研究,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653805793&idx=1&sn=415f06e52ab6305bacc3db0c66fd26e7&chksm=8bbf71debcc8f8c83a43d64815d838326510e5c45be6ba5f64327a8cc2dacd120d5461f0826f#rd,1,2022-9-16,0.0,1.0,1.0,1.0,2192.0,2.0,20.0,,,,
27,常庆欣｜中国式现代化新道路的政治经济学分析,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653805631&idx=1&sn=a6fc29357c019cf3b1a7e4fd15d1ab97&chksm=8bbf7100bcc8f81693765c1253c9b1abf8805cbc40179e4ff01f45bd7c3cea3abb0dfb157ab0#rd,1,2022-9-15,0.0,1.0,1.0,1.0,506.0,7.0,16.0,学术造诣深厚,0,nan,nan
28,《东南学术》2022年第5期目录,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653804663&idx=1&sn=673b36f349275bea55026f15c2bc426d&chksm=8bbf7548bcc8fc5e0ed04af629150158a8a8c0958589560d598324e6d7e67d7cad5cca7afa08#rd,1,2022-9-9,0.0,1.0,1.0,1.0,3428.0,5.0,35.0,,,,
29,「观点」如何研究经典？,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653795675&idx=1&sn=6b0bc97c91e8ce36831c8a4b0db8866b&chksm=8bbf1864bcc89172490e4766bedb83f54f5765ce9f61b08d69403943312ab8b9ba01ac66ef21#rd,1,2022-9-2,0.0,1.0,1.0,0.0,469.0,3.0,3.0,,,,
30,「数迹」揭晓！C刊公号传播力指数半年榜,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793744&idx=1&sn=8addb916f286a178b220d98f22b1ed94&chksm=8bbf00efbcc889f9cfbca2aaf3b3ab0c77064aed108632ed31f3cc4ff3cce634487ec903a5ab#rd,1,2022-8-31,0.0,1.0,1.0,0.0,380.0,2.0,3.0,,,,
31,陶　军｜国家社科基金项目申请书写作的原则、过程与策略,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793148&idx=1&sn=d9d7f9826c8adb9285ee58f1fb549640&chksm=8bbf0643bcc88f5568273a5e3e3a90feecd49f4d6568c3888c3da055b35fb81e3ff974e48daa#rd,1,2022-8-17,0.0,1.0,1.0,0.0,1765.0,2.0,3.0,,,,
32,朱祖平　曾国镇　朱睿剑｜数字经济下平台型组织变革对员工创造力的影响研究,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793091&idx=1&sn=6099995dfe409c2ada41f6ecf8544a5a&chksm=8bbf067cbcc88f6ab1acda1c1f3863c90a3cb63dc3d17065644aebdbd9ed3c45f45a7937ca3a#rd,1,2022-8-12,0.0,1.0,1.0,1.0,299.0,0.0,3.0,,,,
33,陶晨璐　程宝栋　李芳芳｜中国木材加工企业出口产品质量异质性研究：测度与事实,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793086&idx=1&sn=0c982e871a7fabe30b78b6be847a93ce&chksm=8bbf0601bcc88f173b3e02292d9bcacfcd4e346de67f9039defce380e4e2a237d47638704c1c#rd,1,2022-8-11,0.0,1.0,1.0,1.0,624.0,0.0,2.0,,,,
34,王维嘉｜学术与市场的双重变奏：社会主义市场经济建设进程中的学术图书出版,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793076&idx=1&sn=e411bdc829fd0005ad6b86db6b10ae22&chksm=8bbf060bbcc88f1d19a531d01abc2dcfd1a7474a2b402c532fee4ae217b8202373d8d395f265#rd,1,2022-8-10,0.0,1.0,1.0,1.0,542.0,1.0,4.0,,,,
35,秦宗财　陈　萱｜融媒体环境下的现代博物馆文化传播,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793064&idx=1&sn=2b433cb5d38a010362d96c31a9aa4583&chksm=8bbf0617bcc88f01e32144ace66d9ffe461bb818fcc2871679d596f2159925b2ae957260cc40#rd,1,2022-8-9,0.0,1.0,1.0,1.0,653.0,10.0,20.0,,,,
36,吴青科　袁勇麟｜审美颠覆与文体突破——论南帆对当代散文的革命性意义,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793054&idx=1&sn=bd1b080cc98e40278eb8f15eb7f69983&chksm=8bbf0621bcc88f370e69ce405c324b49fa4556c3f47a2d15ea5e72ca3d8645b429b027b5aa53#rd,1,2022-8-8,0.0,1.0,1.0,1.0,1778.0,6.0,11.0,,,,
37,赵　骏　刘国伟｜国际法视角下的中国伙伴关系战略：内涵、指向与路径,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793045&idx=1&sn=6299bda06592119741d4f1b204f8bbb9&chksm=8bbf062abcc88f3c25cdd3c538b813c99035742632cfd0a5ffcf09ff95088bb47941febf2d6e#rd,1,2022-8-5,0.0,1.0,1.0,1.0,541.0,2.0,4.0,,,,
38,许　明　卿　陶｜新发展格局下扩大进口与中国制造业全球价值链布局,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793044&idx=1&sn=8bb5e0df7a20ca6fcbb24ff4d40b0613&chksm=8bbf062bbcc88f3db541ff262ac5747cc235edcddbe40a54bacbddd3fda27d7c4f068ad3efc4#rd,1,2022-8-4,0.0,1.0,1.0,0.0,261.0,0.0,3.0,,,,
39,史晓丹　陈友华｜经济效率视角下的“十五分钟养老服务圈”分析,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793043&idx=1&sn=f374b2ccfc906fcef33b7a20a2347903&chksm=8bbf062cbcc88f3a67fb3f246d4c19269d9cd85fe94b5767eb8a0de9443535a269c290625d3b#rd,1,2022-8-3,0.0,1.0,1.0,1.0,927.0,5.0,7.0,,,,
40,吴志军　陈海东｜经济部门杠杆率变化对产业结构优化的影响研究——基于三大经济圈省际数据的实证检验,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653793040&idx=1&sn=610e19c43012ef4565d26c2267c9e748&chksm=8bbf062fbcc88f39a642b80f2d77a5bb803eb4ce5c0462e5064c69b048ef2594dd26bf4761fa#rd,1,2022-8-2,0.0,1.0,1.0,1.0,1119.0,36.0,100.0,,,,
41,陈星星｜中国碳排放权交易市场：成效、现实与策略,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792933&idx=1&sn=e4dbedc21c369ff48e9e0dda61e00f68&chksm=8bbf079abcc88e8c0904cf5e5ae4557d2d13fa69f4eb2eab85e39cf3e9dbf07ba5cee27fca54#rd,1,2022-8-1,0.0,1.0,1.0,1.0,970.0,0.0,9.0,,,,
42,高　远　高飞乐｜新型现代性视域下本质论问题的历史反思与理论构想,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792895&idx=1&sn=07efac650ee6c17eda94865319d8ec79&chksm=8bbf0740bcc88e56d472f7741a53ce3a6fac6c2406f4fcb4027422399fab4b71506ef0d8c988#rd,1,2022-7-29,0.0,1.0,1.0,1.0,381.0,3.0,8.0,,,,
43,何朝银｜土地改革前中国农村土地占有状况的分析与研究方法再探讨,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792852&idx=1&sn=a07217322ae4074e50d0ea5336f59b6b&chksm=8bbf076bbcc88e7d2a7c62b37294f734099e40ecced2988d85fdb7fea69d3e8862666b6f4ea6#rd,1,2022-7-28,0.0,1.0,1.0,1.0,1237.0,10.0,157.0,,,,
44,张东锋｜中国共产党理论创新的哲学基础——以逻辑与历史的统一为视角,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792803&idx=1&sn=8d074c1faa71c7e8f2e78cf90316f495&chksm=8bbf071cbcc88e0a67d25b73dd1e1f0e5b6cb4a3a1f13438ea94ab97e01d1dc4d62de7204fd6#rd,1,2022-7-27,0.0,1.0,1.0,1.0,533.0,3.0,6.0,,,,
45,姚庐清　张宸珲｜新时代推进地方治理现代化的人民政协探索——以福建“政协大省”实践为中心,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792681&idx=1&sn=10a204363fcd4551fe9fc98cbe9e6a4b&chksm=8bbf0496bcc88d8059cc38b4fc899c773e894ee85a7b542acf410b49c78771d414acc5ae5af7#rd,1,2022-7-26,0.0,1.0,1.0,1.0,1012.0,1.0,6.0,,,,
46,张云飞　李　娜｜建设人与自然和谐共生现代化的价值抉择,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792495&idx=1&sn=04a3edf9c577f88fdee94778ae88cfb9&chksm=8bbf05d0bcc88cc60612fbdc09e5fcbc74e27f8c05f94f0b2410eb3362ab475be9abd7502038#rd,1,2022-7-25,0.0,1.0,1.0,1.0,686.0,1.0,5.0,,,,
47,邓力平　邓秋云｜健全地方税体系的分析框架：理论原则与运用实例,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792494&idx=1&sn=fc54b7be75533d87a2f29184683cbdc6&chksm=8bbf05d1bcc88cc707e553fbfd7246395da48638244fb09d8255a68d1c70269372b47e9c5221#rd,1,2022-7-22,0.0,1.0,1.0,1.0,297.0,2.0,4.0,,,,
48,朱仁显　樊山峰｜智慧政府的认知迷思、内在意蕴与建设进路,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792493&idx=1&sn=2e52c000d046ceb519be759b69789f47&chksm=8bbf05d2bcc88cc4ef9224124f9a7cef66d0f9d5b5a866565128bc8f337a59ca695012ced3b4#rd,1,2022-7-21,0.0,1.0,1.0,1.0,452.0,1.0,5.0,,,,
49,孙国东｜迈向一种兼具整全性与规范性的多元现代性——基于艾森斯塔特多元现代性论说的分析,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792451&idx=1&sn=ca01a1f953792d63f35ee18d62defcc3&chksm=8bbf05fcbcc88cea4e45e448a8b91d53846913a22a769427aa26b33608b9fdae3d3ae80f8c06#rd,1,2022-7-20,0.0,1.0,1.0,1.0,473.0,0.0,3.0,,,,
50,赵　亮｜“永久奋斗”：中国社会主义革命中的道德论,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792233&idx=1&sn=f7af3b9803eb592ded93279c767f269d&chksm=8bbf0ad6bcc883c0b41107aa150942289e0653bfbb2f4fa8cefd89b866fcaeb0d0339c494eb5#rd,1,2022-7-19,0.0,1.0,1.0,1.0,488.0,1.0,4.0,,,,
51,闫　语　许斗斗｜马克思关于生命存在的三种表达,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792231&idx=1&sn=072d6bd4ce9a06791cca22d029a9c0a3&chksm=8bbf0ad8bcc883ce86a9930d9ab627317d2e12687aaecc850ef839eb721aa3f45cb500c8ef58#rd,1,2022-7-18,0.0,1.0,1.0,1.0,863.0,17.0,20.0,,,,
52,方世南｜以生命与生态一体化安全构建人类安全共同体,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792230&idx=1&sn=1fedac477627217378883594bcc3a6d5&chksm=8bbf0ad9bcc883cfae5e06cc801afbc03cb962d1583e2e4f64716a1b45132870ee6de69a6273#rd,1,2022-7-16,0.0,1.0,1.0,1.0,787.0,0.0,4.0,,,,
53,王立胜｜习近平总书记哲学思维在福建的孕育与实践——以“3820”战略工程为切入点,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792228&idx=1&sn=e81b1fa1172a9ea52b30987d88504df8&chksm=8bbf0adbbcc883cd499b91f87ace18a0611193d1d3d82141938261112bd4af153c6b0336e347#rd,1,2022-7-15,0.0,1.0,1.0,1.0,1208.0,4.0,12.0,,,,
54,孟　鑫｜习近平新时代中国特色社会主义思想对中华文化的创造性升华,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653792146&idx=1&sn=df029d1fe5bced81d8a8b3880a4abaaa&chksm=8bbf0aadbcc883bb996d2057d92bbf1df64b3f6a900cd652822f444a514c1ba3f56f57b48498#rd,1,2022-7-14,0.0,1.0,1.0,1.0,897.0,6.0,6.0,,,,
55,邓大才｜中国非正式治理的兴起：村民理（议）事会的政治起源,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791997&idx=1&sn=bd07ae04b4fcc105c1bb3e2967bdb8cf&chksm=8bbf0bc2bcc882d49f3ba127765bff9ddc44fe7b80442506eba94a2dd1a147ca2a8083f6694e#rd,1,2022-7-13,0.0,1.0,1.0,1.0,1652.0,14.0,23.0,,,,
56,《东南学术》2022年第4期目录,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791954&idx=1&sn=722f2e79c89d0ecfa6f77af43dbb5527&chksm=8bbf0bedbcc882fb2c51bae5163cd46b0d8d018a966ddc2177063946842ff9ca32c49208145a#rd,1,2022-7-12,0.0,1.0,1.0,1.0,3815.0,7.0,43.0,,,,
57,王义桅　江　洋｜西方误解人类命运共同体的三维分析：利益、体系与思维——兼论人类命运共同体的构建之道,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791880&idx=1&sn=bbfc7e555824f7b189793ec04099d357&chksm=8bbf0bb7bcc882a10f3d7fc451f7881f399a116d59f466155d940a5a8cd0ea61d7cf907402d7#rd,1,2022-7-4,0.0,1.0,1.0,0.0,616.0,1.0,4.0,[强],0,nan,nan
58,东南学术杂志社参与举办“认识现代国家：理论与历史的对话”学术研讨会,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791875&idx=1&sn=c76377fda48cc8044b3d26aeb84bd5e7&chksm=8bbf0bbcbcc882aa42f5008da8de79caed2579ee5614501f064d5d53fd908fe6a237eaaa84e2#rd,1,2022-7-1,0.0,1.0,1.0,1.0,670.0,2.0,8.0,[强][强],0,nan,nan
59,关于CSSCI源刊调查的邀请函,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791815&idx=1&sn=837729b5cf9944735142102b5cde1c57&chksm=8bbf0b78bcc8826e0422eff5695b2bd715e2a63ca1cbb401d6fadc3fffc6ff4a8ffc92c05605#rd,1,2022-6-28,0.0,1.0,1.0,0.0,1196.0,4.0,6.0,投好了[嘿哈],0,nan,nan
60,王洪军｜历法与社会变革：“三百年斗历改宪”的学理依据,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791779&idx=1&sn=0382560d6c719d3e691a8d32b205158b&chksm=8bbf0b1cbcc8820a637594695cfec86d08768a8710c6475fdbe4a67e68a72fc74619f54044cc#rd,1,2022-6-14,0.0,1.0,1.0,1.0,962.0,2.0,9.0,受教啦！,0,nan,nan
61,叶阿忠　王宣惠｜高房价对高技能人才流动与聚集的影响研究,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791774&idx=1&sn=dc32bcdb94a6bcf13f208b9fe413ec3e&chksm=8bbf0b21bcc88237037822a3ed900806178f9f14bc0cce5f981f6627fdbab27037b06ddfd030#rd,1,2022-6-13,0.0,1.0,1.0,1.0,320.0,2.0,5.0,,,,
62,郭丽燕　庄惠明｜人力资本流动、空间溢出与经济增长：新经济地理学的视角,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791763&idx=1&sn=f9d2978cfafb8a7eb14ddb4dd90da0cc&chksm=8bbf0b2cbcc8823a05aaa4a1b9e1f2e887e7a793d03b8f6f58a7e6add94017deeb89f2e5507e#rd,1,2022-6-8,0.0,1.0,1.0,1.0,567.0,0.0,4.0,,,,
63,方　铭｜《离骚》的写作时间、篇名分章和主题辨析,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791749&idx=1&sn=cc1a88545894c8980be0ac74a7924f4a&chksm=8bbf0b3abcc8822c0760decc3d71c8e23fb77633a6a16a575c063796050b6777c4ae641338e5#rd,1,2022-6-7,0.0,1.0,1.0,1.0,405.0,3.0,4.0,,,,
64,马健囡　王德文｜社区环境与个人因素对居民健康的交叉影响,http://mp.weixin.qq.com/s?__biz=MzA5MjkwNDUyOA==&mid=2653791738&idx=1&sn=d4ee29344d77420c54cd47d3f38570e4&chksm=8bbf08c5bcc881d361b911605106a94a4d479a25200541a434b7101095a0468dce5d067715ca#rd,1,2022-6-6,0.0,1.0,1.0,1.0,302.0,0.0,4.0,,,,
